date,value
1985-05-01,7.479545454545455
1985-06-01,6.954000000000001
1985-07-01,7.082727272727272
1985-08-01,7.135
1985-09-01,7.099473684210525
1985-10-01,7.161363636363637
1985-11-01,7.237368421052631
1985-12-01,7.099523809523809
1986-01-01,7.073809523809524
1986-02-01,7.064210526315789
1986-03-01,6.5605
1986-04-01,6.056363636363637
1986-05-01,6.15
1986-06-01,6.2090476190476185
1986-07-01,5.828636363636363
1986-08-01,5.527142857142857
1986-09-01,5.20952380952381
1986-10-01,5.179545454545455
1986-11-01,5.349444444444445
1986-12-01,5.528181818181818
1987-01-01,5.427
1987-02-01,5.593684210526316
1987-03-01,5.591818181818182
1987-04-01,5.636190476190476
1987-05-01,5.66
1987-06-01,5.668181818181818
1987-07-01,5.692272727272727
1987-08-01,6.036190476190477
1987-09-01,6.398095238095239
1987-10-01,6.133333333333334
1987-11-01,5.6947368421052635
1987-12-01,5.767727272727273
1988-01-01,5.813684210526316
1988-02-01,5.6605
1988-03-01,5.70304347826087
1988-04-01,5.907
1988-05-01,6.257142857142857
1988-06-01,6.459545454545454
1988-07-01,6.7284999999999995
1988-08-01,7.062608695652174
1988-09-01,7.23952380952381
1988-10-01,7.3485
1988-11-01,7.76
1988-12-01,8.067142857142857
1989-01-01,8.266
1989-02-01,8.530526315789475
1989-03-01,8.815454545454545
1989-04-01,8.647
1989-05-01,8.433181818181819
1989-06-01,8.151363636363637
1989-07-01,7.883
1989-08-01,7.899565217391304
1989-09-01,7.7505
1989-10-01,7.63952380952381
1989-11-01,7.687619047619047
1989-12-01,7.626
1990-01-01,7.642857142857143
1990-02-01,7.741052631578948
1990-03-01,7.8981818181818175
1990-04-01,7.773000000000001
1990-05-01,7.743181818181818
1990-06-01,7.725238095238095
1990-07-01,7.62
1990-08-01,7.44695652173913
1990-09-01,7.35578947368421
1990-10-01,7.165909090909091
1990-11-01,7.062
1990-12-01,6.7395
1991-01-01,6.222857142857143
1991-02-01,5.944210526315789
1991-03-01,5.904999999999999
1991-04-01,5.648181818181818
1991-05-01,5.460909090909091
1991-06-01,5.5729999999999995
1991-07-01,5.575
1991-08-01,5.333181818181818
1991-09-01,5.215
1991-10-01,4.994090909090909
1991-11-01,4.558947368421053
1991-12-01,4.0738095238095235
1992-01-01,3.804761904761905
1992-02-01,3.84421052631579
1992-03-01,4.03590909090909
1992-04-01,3.7490476190476194
1992-05-01,3.633
1992-06-01,3.6563636363636363
1992-07-01,3.208181818181818
1992-08-01,3.1271428571428572
1992-09-01,2.9095238095238094
1992-10-01,2.863809523809524
1992-11-01,3.128421052631579
1992-12-01,3.216818181818182
1993-01-01,3.001578947368421
1993-02-01,2.928421052631579
1993-03-01,2.9517391304347824
1993-04-01,2.8699999999999997
1993-05-01,2.9565
1993-06-01,3.070909090909091
1993-07-01,3.036190476190476
1993-08-01,3.019090909090909
1993-09-01,2.9476190476190474
1993-10-01,3.0175
1993-11-01,3.104
1993-12-01,3.0568181818181817
1994-01-01,2.9755
1994-02-01,3.2536842105263157
1994-03-01,3.5030434782608695
1994-04-01,3.678421052631579
1994-05-01,4.144761904761905
1994-06-01,4.136818181818182
1994-07-01,4.3305
1994-08-01,4.479130434782609
1994-09-01,4.624761904761905
1994-10-01,4.9465
1994-11-01,5.289
1994-12-01,5.595714285714286
1995-01-01,5.7105
1995-02-01,5.769473684210527
1995-03-01,5.728695652173912
1995-04-01,5.653684210526316
1995-05-01,5.665
1995-06-01,5.472272727272728
1995-07-01,5.422
1995-08-01,5.397826086956522
1995-09-01,5.279
1995-10-01,5.2785714285714285
1995-11-01,5.356190476190476
1995-12-01,5.1435
1996-01-01,4.996666666666667
1996-02-01,4.8265
1996-03-01,4.962380952380952
1996-04-01,4.951818181818182
1996-05-01,5.015454545454546
1996-06-01,5.093999999999999
1996-07-01,5.150454545454545
1996-08-01,5.046818181818182
1996-09-01,5.0915
1996-10-01,4.98590909090909
1996-11-01,5.028421052631579
1996-12-01,4.910952380952381
1997-01-01,5.0338095238095235
1997-02-01,5.00578947368421
1997-03-01,5.144
1997-04-01,5.162272727272728
1997-05-01,5.048095238095239
1997-06-01,4.930952380952381
1997-07-01,5.052272727272727
1997-08-01,5.141904761904762
1997-09-01,4.952857142857143
1997-10-01,4.972727272727273
1997-11-01,5.1433333333333335
1997-12-01,5.162272727272727
1998-01-01,5.037
1998-02-01,5.08578947368421
1998-03-01,5.031818181818182
1998-04-01,4.949523809523809
1998-05-01,4.9985
1998-06-01,4.975454545454546
1998-07-01,4.963636363636364
1998-08-01,4.902380952380953
1998-09-01,4.606190476190476
1998-10-01,3.9614285714285713
1998-11-01,4.414736842105263
1998-12-01,4.390909090909091
1999-01-01,4.335263157894737
1999-02-01,4.438421052631579
1999-03-01,4.440869565217391
1999-04-01,4.289545454545455
1999-05-01,4.4985
1999-06-01,4.566818181818181
1999-07-01,4.55095238095238
1999-08-01,4.721363636363637
1999-09-01,4.6761904761904765
1999-10-01,4.861
1999-11-01,5.0705
1999-12-01,5.196363636363636
2000-01-01,5.3185
2000-02-01,5.548
2000-03-01,5.694782608695652
2000-04-01,5.658421052631579
2000-05-01,5.790909090909091
2000-06-01,5.6863636363636365
2000-07-01,5.955
2000-08-01,6.094347826086956
2000-09-01,5.9975000000000005
2000-10-01,6.106666666666667
2000-11-01,6.171904761904763
2000-12-01,5.769
2001-01-01,5.145714285714286
2001-02-01,4.881578947368421
2001-03-01,4.424545454545455
2001-04-01,3.8725
2001-05-01,3.6204545454545456
2001-06-01,3.485238095238095
2001-07-01,3.513333333333333
2001-08-01,3.361739130434782
2001-09-01,2.6364705882352943
2001-10-01,2.1572727272727272
2001-11-01,1.871
2001-12-01,1.69
2002-01-01,1.6533333333333333
2002-02-01,1.724736842105263
2002-03-01,1.7875
2002-04-01,1.7136363636363638
2002-05-01,1.7272727272727273
2002-06-01,1.6995
2002-07-01,1.6831818181818183
2002-08-01,1.6159090909090907
2002-09-01,1.629
2002-10-01,1.5804545454545456
2002-11-01,1.2347368421052631
2002-12-01,1.1909523809523808
2003-01-01,1.169047619047619
2003-02-01,1.1652631578947368
2003-03-01,1.130952380952381
2003-04-01,1.1323809523809525
2003-05-01,1.068095238095238
2003-06-01,0.9171428571428573
2003-07-01,0.9004545454545454
2003-08-01,0.949047619047619
2003-09-01,0.9366666666666665
2003-10-01,0.9218181818181819
2003-11-01,0.9322222222222223
2003-12-01,0.895909090909091
2004-01-01,0.883
2004-02-01,0.9257894736842105
2004-03-01,0.9369565217391305
2004-04-01,0.9438095238095239
2004-05-01,1.0234999999999999
2004-06-01,1.2666666666666668
2004-07-01,1.3333333333333333
2004-08-01,1.479090909090909
2004-09-01,1.6528571428571428
2004-10-01,1.761
2004-11-01,2.069
2004-12-01,2.1872727272727275
2005-01-01,2.3335
2005-02-01,2.5389473684210526
2005-03-01,2.7386363636363638
2005-04-01,2.780952380952381
2005-05-01,2.8414285714285716
2005-06-01,2.972727272727273
2005-07-01,3.2155
2005-08-01,3.4408695652173913
2005-09-01,3.4195238095238096
2005-10-01,3.7060000000000004
2005-11-01,3.8835
2005-12-01,3.886190476190476
2006-01-01,4.236
2006-02-01,4.433157894736842
2006-03-01,4.512173913043478
2006-04-01,4.603684210526316
2006-05-01,4.715454545454545
2006-06-01,4.791363636363636
2006-07-01,4.9465
2006-08-01,4.960434782608695
2006-09-01,4.8055
2006-10-01,4.917142857142857
2006-11-01,4.943333333333333
2006-12-01,4.8475
2007-01-01,4.975238095238096
2007-02-01,5.026842105263158
2007-03-01,4.9390909090909085
2007-04-01,4.869047619047619
2007-05-01,4.732727272727273
2007-06-01,4.610952380952381
2007-07-01,4.821428571428571
2007-08-01,4.201739130434783
2007-09-01,3.892105263157895
2007-10-01,3.899545454545455
2007-11-01,3.2729999999999997
2007-12-01,2.9955
2008-01-01,2.7533333333333334
2008-02-01,2.1245000000000003
2008-03-01,1.2625
2008-04-01,1.2936363636363637
2008-05-01,1.733809523809524
2008-06-01,1.856190476190476
2008-07-01,1.625909090909091
2008-08-01,1.7219047619047618
2008-09-01,1.1342857142857143
2008-10-01,0.6745454545454546
2008-11-01,0.19111111111111112
2008-12-01,0.034545454545454546
2009-01-01,0.13
2009-02-01,0.29578947368421055
2009-03-01,0.21363636363636365
2009-04-01,0.15809523809523812
2009-05-01,0.176
2009-06-01,0.17681818181818182
2009-07-01,0.18363636363636363
2009-08-01,0.17142857142857143
2009-09-01,0.12333333333333335
2009-10-01,0.07428571428571429
2009-11-01,0.05210526315789474
2009-12-01,0.05454545454545454
2010-01-01,0.061578947368421046
2010-02-01,0.10894736842105263
2010-03-01,0.15043478260869564
2010-04-01,0.1622727272727273
2010-05-01,0.16
2010-06-01,0.12363636363636364
2010-07-01,0.15761904761904763
2010-08-01,0.155
2010-09-01,0.1519047619047619
2010-10-01,0.1345
2010-11-01,0.143
2010-12-01,0.1409090909090909
2011-01-01,0.152
2011-02-01,0.13210526315789473
2011-03-01,0.10043478260869565
2011-04-01,0.058499999999999996
2011-05-01,0.04095238095238095
2011-06-01,0.03727272727272728
2011-07-01,0.0375
2011-08-01,0.024347826086956525
2011-09-01,0.013809523809523811
2011-10-01,0.019
2011-11-01,0.014000000000000002
2011-12-01,0.01142857142857143
2012-01-01,0.0345
2012-02-01,0.092
2012-03-01,0.08409090909090909
2012-04-01,0.0838095238095238
2012-05-01,0.08954545454545454
2012-06-01,0.09142857142857143
2012-07-01,0.09714285714285714
2012-08-01,0.10260869565217391
2012-09-01,0.10526315789473684
2012-10-01,0.10476190476190476
2012-11-01,0.0935
2012-12-01,0.06999999999999999
2013-01-01,0.07428571428571429
2013-02-01,0.09894736842105263
2013-03-01,0.087
2013-04-01,0.060000000000000005
2013-05-01,0.04409090909090909
2013-06-01,0.0505
2013-07-01,0.035454545454545454
2013-08-01,0.04363636363636363
2013-09-01,0.016
2013-10-01,0.04727272727272727
2013-11-01,0.06789473684210527
2013-12-01,0.06666666666666668
2014-01-01,0.043333333333333335
2014-02-01,0.05263157894736842
2014-03-01,0.05238095238095238
2014-04-01,0.030952380952380953
2014-05-01,0.03238095238095238
2014-06-01,0.03571428571428571
2014-07-01,0.026363636363636363
2014-08-01,0.032857142857142856
2014-09-01,0.02
2014-10-01,0.01681818181818182
2014-11-01,0.021666666666666667
2014-12-01,0.02909090909090909
2015-01-01,0.027500000000000004
2015-02-01,0.017894736842105265
2015-03-01,0.027727272727272725
2015-04-01,0.023181818181818182
2015-05-01,0.0165
2015-06-01,0.015000000000000001
2015-07-01,0.03227272727272727
2015-08-01,0.0719047619047619
2015-09-01,0.022380952380952383
2015-10-01,0.015238095238095238
2015-11-01,0.12473684210526316
2015-12-01,0.22772727272727272
2016-01-01,0.2552631578947368
2016-02-01,0.3125
2016-03-01,0.29409090909090907
2016-04-01,0.2280952380952381
2016-05-01,0.2742857142857143
2016-06-01,0.2695454545454546
2016-07-01,0.2975
2016-08-01,0.29739130434782607
2016-09-01,0.2919047619047619
2016-10-01,0.3265
2016-11-01,0.446
2016-12-01,0.5052380952380953
2017-01-01,0.5115000000000001
2017-02-01,0.5210526315789474
2017-03-01,0.7373913043478261
2017-04-01,0.7984210526315789
2017-05-01,0.889090909090909
2017-06-01,0.9827272727272728
2017-07-01,1.067
2017-08-01,1.0143478260869565
2017-09-01,1.0295
2017-10-01,1.0747619047619048
2017-11-01,1.2295238095238095
2017-12-01,1.322
2018-01-01,1.4133333333333333
2018-02-01,1.5678947368421052
2018-03-01,1.6966666666666668
2018-04-01,1.7576190476190474
2018-05-01,1.864090909090909
2018-06-01,1.8990476190476189
2018-07-01,1.9571428571428573
2018-08-01,2.033913043478261
2018-09-01,2.126315789473684
2018-10-01,2.249090909090909
2018-11-01,2.3265000000000002
2018-12-01,2.365789473684211
2019-01-01,2.374285714285714
2019-02-01,2.3884210526315792
2019-03-01,2.4023809523809527
2019-04-01,2.382857142857143
2019-05-01,2.3527272727272726
2019-06-01,2.1704999999999997
2019-07-01,2.0986363636363636
2019-08-01,1.9495454545454545
2019-09-01,1.8945
2019-10-01,1.6468181818181817
2019-11-01,1.5421052631578949
2019-12-01,1.5352380952380953
2020-01-01,1.5223809523809524
2020-02-01,1.5152631578947369
2020-03-01,0.2863636363636364
2020-04-01,0.1380952380952381
2020-05-01,0.1275
2020-06-01,0.15954545454545455
2020-07-01,0.12681818181818183
2020-08-01,0.10428571428571429
2020-09-01,0.10857142857142857
2020-10-01,0.10047619047619047
2020-11-01,0.09105263157894737
2020-12-01,0.08727272727272727
2021-01-01,0.08368421052631579
2021-02-01,0.04263157894736842
2021-03-01,0.03130434782608695
2021-04-01,0.02090909090909091
2021-05-01,0.018
2021-06-01,0.03590909090909091
2021-07-01,0.05238095238095238
2021-08-01,0.05454545454545454
2021-09-01,0.0419047619047619
2021-10-01,0.052000000000000005
2021-11-01,0.051500000000000004
2021-12-01,0.060000000000000005
2022-01-01,0.14950000000000002
2022-02-01,0.3257894736842106
2022-03-01,0.44347826086956527
2022-04-01,0.763
2022-05-01,0.9833333333333333
2022-06-01,1.4947619047619047
2022-07-01,2.2325
2022-08-01,2.6308695652173912
2022-09-01,3.1266666666666665
2022-10-01,3.717
2022-11-01,4.1515
2022-12-01,4.252380952380952
2023-01-01,4.5375
2023-02-01,4.654736842105263
2023-03-01,4.691739130434782
2023-04-01,4.9245
2023-05-01,5.135454545454546
2023-06-01,5.158095238095238
2023-07-01,5.254
2023-08-01,5.2965217391304344
2023-09-01,5.3195
2023-10-01,5.335238095238095
2023-11-01,5.2700000000000005
2023-12-01,5.2415
2024-01-01,5.2247619047619045
2024-02-01,5.2385
2024-03-01,5.239
2024-04-01,5.241363636363636
2024-05-01,5.252727272727273
2024-06-01,5.24421052631579
2024-07-01,5.199545454545454
2024-08-01,5.047272727272728
2024-09-01,4.7219999999999995
2024-10-01,4.510454545454546
2024-11-01,4.4184210526315795
2024-12-01,4.270476190476191
2025-01-01,4.21
2025-02-01,4.21578947368421
2025-03-01,4.199523809523809
2025-04-01,4.209047619047619
2025-05-01,4.247142857142857
2025-06-01,4.2335
2025-07-01,4.248823529411765
