date,value
1985-08-01,7.481363636363636
1985-09-01,7.503157894736842
1985-10-01,7.447727272727272
1985-11-01,7.333157894736843
1985-12-01,7.157619047619048
1986-01-01,7.206190476190477
1986-02-01,7.105263157894737
1986-03-01,6.589
1986-04-01,6.0622727272727275
1986-05-01,6.245238095238095
1986-06-01,6.317619047619047
1986-07-01,5.9
1986-08-01,5.599047619047619
1986-09-01,5.452857142857143
1986-10-01,5.405909090909091
1986-11-01,5.477222222222222
1986-12-01,5.550909090909091
1987-01-01,5.4625
1987-02-01,5.626315789473685
1987-03-01,5.681363636363636
1987-04-01,6.093333333333333
1987-05-01,6.519499999999999
1987-06-01,6.345
1987-07-01,6.239545454545455
1987-08-01,6.541428571428572
1987-09-01,7.11047619047619
1987-10-01,7.053333333333334
1987-11-01,6.501578947368421
1987-12-01,6.685454545454546
1988-01-01,6.522105263157894
1988-02-01,6.2095
1988-03-01,6.281739130434782
1988-04-01,6.5575
1988-05-01,6.903809523809524
1988-06-01,6.986818181818182
1988-07-01,7.223999999999999
1988-08-01,7.5926086956521734
1988-09-01,7.5252380952380955
1988-10-01,7.5435
1988-11-01,7.8655
1988-12-01,8.316666666666666
1989-01-01,8.366
1989-02-01,8.547368421052632
1989-03-01,8.817272727272726
1989-04-01,8.638
1989-05-01,8.308181818181819
1989-06-01,7.840909090909091
1989-07-01,7.3645
1989-08-01,7.613913043478261
1989-09-01,7.6455
1989-10-01,7.4452380952380945
1989-11-01,7.24952380952381
1989-12-01,7.2075000000000005
1990-01-01,7.383333333333334
1990-02-01,7.554736842105263
1990-03-01,7.757272727272727
1990-04-01,7.8025
1990-05-01,7.7268181818181825
1990-06-01,7.534285714285714
1990-07-01,7.398571428571429
1990-08-01,7.25695652173913
1990-09-01,7.241578947368422
1990-10-01,7.0590909090909095
1990-11-01,6.845000000000001
1990-12-01,6.609999999999999
1991-01-01,6.2457142857142856
1991-02-01,5.905263157894737
1991-03-01,6.004
1991-04-01,5.8522727272727275
1991-05-01,5.756363636363637
1991-06-01,5.9615
1991-07-01,5.914545454545455
1991-08-01,5.444999999999999
1991-09-01,5.2585
1991-10-01,5.043636363636363
1991-11-01,4.636842105263158
1991-12-01,4.1657142857142855
1992-01-01,3.9514285714285715
1992-02-01,4.076842105263157
1992-03-01,4.402727272727272
1992-04-01,4.08952380952381
1992-05-01,3.9945
1992-06-01,3.975454545454545
1992-07-01,3.4450000000000003
1992-08-01,3.3285714285714287
1992-09-01,3.060952380952381
1992-10-01,3.1699999999999995
1992-11-01,3.5163157894736843
1992-12-01,3.5504545454545453
1993-01-01,3.3473684210526318
1993-02-01,3.2463157894736843
1993-03-01,3.1978260869565216
1993-04-01,3.1095238095238096
1993-05-01,3.2265
1993-06-01,3.389090909090909
1993-07-01,3.3299999999999996
1993-08-01,3.3013636363636363
1993-09-01,3.221904761904762
1993-10-01,3.2545
1993-11-01,3.4219999999999997
1993-12-01,3.452727272727273
1994-01-01,3.3884999999999996
1994-02-01,3.6915789473684213
1994-03-01,4.108260869565217
1994-04-01,4.57
1994-05-01,5.027619047619048
1994-06-01,4.983636363636363
1994-07-01,5.174
1994-08-01,5.254782608695652
1994-09-01,5.434285714285714
1994-10-01,5.753500000000001
1994-11-01,6.133
1994-12-01,6.67
1995-01-01,6.592999999999999
1995-02-01,6.282105263157895
1995-03-01,6.03
1995-04-01,5.883157894736843
1995-05-01,5.6486363636363635
1995-06-01,5.329999999999999
1995-07-01,5.282
1995-08-01,5.425217391304348
1995-09-01,5.307
1995-10-01,5.281428571428571
1995-11-01,5.1433333333333335
1995-12-01,5.0280000000000005
1996-01-01,4.824761904761904
1996-02-01,4.6895
1996-03-01,5.060952380952381
1996-04-01,5.234545454545454
1996-05-01,5.325909090909091
1996-06-01,5.482
1996-07-01,5.5213636363636365
1996-08-01,5.3545454545454545
1996-09-01,5.5024999999999995
1996-10-01,5.248636363636364
1996-11-01,5.138421052631578
1996-12-01,5.182857142857143
1997-01-01,5.301904761904762
1997-02-01,5.227894736842106
1997-03-01,5.4704999999999995
1997-04-01,5.6440909090909095
1997-05-01,5.537142857142857
1997-06-01,5.37952380952381
1997-07-01,5.241363636363636
1997-08-01,5.265238095238095
1997-09-01,5.228571428571429
1997-10-01,5.166363636363636
1997-11-01,5.171111111111111
1997-12-01,5.235
1998-01-01,4.982
1998-02-01,5.04
1998-03-01,5.11
1998-04-01,5.100476190476191
1998-05-01,5.157500000000001
1998-06-01,5.130454545454546
1998-07-01,5.080454545454545
1998-08-01,4.9438095238095245
1998-09-01,4.496666666666666
1998-10-01,3.947619047619048
1998-11-01,4.326315789473685
1998-12-01,4.319090909090909
1999-01-01,4.312105263157895
1999-02-01,4.478421052631579
1999-03-01,4.532608695652174
1999-04-01,4.450909090909091
1999-05-01,4.5969999999999995
1999-06-01,4.823181818181818
1999-07-01,4.754761904761905
1999-08-01,4.913181818181818
1999-09-01,4.962857142857143
1999-10-01,5.121
1999-11-01,5.2415
1999-12-01,5.505
2000-01-01,5.747999999999999
2000-02-01,5.8420000000000005
2000-03-01,5.862608695652174
2000-04-01,5.799473684210526
2000-05-01,5.941818181818181
2000-06-01,5.825454545454545
2000-07-01,5.753
2000-08-01,5.867826086956522
2000-09-01,5.79
2000-10-01,5.722380952380952
2000-11-01,5.843809523809524
2000-12-01,5.326
2001-01-01,4.626190476190477
2001-02-01,4.509473684210526
2001-03-01,4.11090909090909
2001-04-01,3.804
2001-05-01,3.597727272727273
2001-06-01,3.3738095238095234
2001-07-01,3.3899999999999997
2001-08-01,3.2583333333333333
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,1.665
2002-02-01,1.6666666666666667
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,
2007-09-01,
2007-10-01,
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,2.3465
2008-07-01,2.203181818181818
2008-08-01,2.107142857142857
2008-09-01,1.856190476190476
2008-10-01,1.3772727272727272
2008-11-01,1.0394444444444444
2008-12-01,0.47409090909090906
2009-01-01,0.4245
2009-02-01,0.5989473684210526
2009-03-01,0.6222727272727272
2009-04-01,0.5242857142857142
2009-05-01,0.4795
2009-06-01,0.48681818181818187
2009-07-01,0.4559090909090909
2009-08-01,0.43666666666666665
2009-09-01,0.38285714285714284
2009-10-01,0.3538095238095238
2009-11-01,0.2942105263157895
2009-12-01,0.3481818181818182
2010-01-01,0.3231578947368421
2010-02-01,0.3263157894736842
2010-03-01,0.3726086956521739
2010-04-01,0.4190909090909091
2010-05-01,0.352
2010-06-01,0.30272727272727273
2010-07-01,0.27904761904761904
2010-08-01,0.2490909090909091
2010-09-01,0.2471428571428571
2010-10-01,0.22000000000000003
2010-11-01,0.2425
2010-12-01,0.28045454545454546
2011-01-01,0.2615
2011-02-01,0.2715789473684211
2011-03-01,0.24043478260869566
2011-04-01,0.2285
2011-05-01,0.1742857142857143
2011-06-01,0.1731818181818182
2011-07-01,0.175
2011-08-01,0.10869565217391304
2011-09-01,0.09857142857142856
2011-10-01,0.1075
2011-11-01,0.10500000000000001
2011-12-01,0.10809523809523809
2012-01-01,0.10900000000000001
2012-02-01,0.15350000000000003
2012-03-01,0.18227272727272725
2012-04-01,0.17761904761904762
2012-05-01,0.18681818181818183
2012-06-01,0.18333333333333335
2012-07-01,0.18047619047619048
2012-08-01,0.1791304347826087
2012-09-01,0.17105263157894737
2012-10-01,0.17333333333333334
2012-11-01,0.1715
2012-12-01,0.153
2013-01-01,0.13952380952380952
2013-02-01,0.15210526315789474
2013-03-01,0.142
2013-04-01,0.11954545454545454
2013-05-01,0.11363636363636363
2013-06-01,0.135
2013-07-01,0.11636363636363636
2013-08-01,0.12000000000000001
2013-09-01,0.1105
2013-10-01,0.1140909090909091
2013-11-01,0.1163157894736842
2013-12-01,0.12714285714285714
2014-01-01,0.11
2014-02-01,0.11157894736842106
2014-03-01,0.12238095238095237
2014-04-01,0.10333333333333333
2014-05-01,0.0919047619047619
2014-06-01,0.09904761904761905
2014-07-01,0.10272727272727274
2014-08-01,0.09952380952380951
2014-09-01,0.10095238095238096
2014-10-01,0.09681818181818182
2014-11-01,0.12388888888888888
2014-12-01,0.1981818181818182
2015-01-01,0.1825
2015-02-01,0.2094736842105263
2015-03-01,0.2381818181818182
2015-04-01,0.21954545454545454
2015-05-01,0.223
2015-06-01,0.25727272727272726
2015-07-01,0.2781818181818182
2015-08-01,0.3576190476190476
2015-09-01,0.3547619047619048
2015-10-01,0.24523809523809526
2015-11-01,0.45210526315789473
2015-12-01,0.6268181818181818
2016-01-01,0.5210526315789474
2016-02-01,0.518
2016-03-01,0.6372727272727272
2016-04-01,0.5380952380952382
2016-05-01,0.5723809523809523
2016-06-01,0.5354545454545454
2016-07-01,0.5
2016-08-01,0.5526086956521739
2016-09-01,0.5766666666666667
2016-10-01,0.6405000000000001
2016-11-01,0.714
2016-12-01,0.8357142857142857
2017-01-01,0.7975000000000001
2017-02-01,0.7931578947368422
2017-03-01,0.9817391304347826
2017-04-01,1.0142105263157895
2017-05-01,1.0927272727272728
2017-06-01,1.17
2017-07-01,1.1915
2017-08-01,1.1986956521739132
2017-09-01,1.2485
2017-10-01,1.3595238095238096
2017-11-01,1.5147619047619048
2017-12-01,1.6504999999999999
2018-01-01,1.747142857142857
2018-02-01,1.903157894736842
2018-03-01,1.9980952380952381
2018-04-01,2.0833333333333335
2018-05-01,2.1963636363636363
2018-06-01,2.2485714285714287
2018-07-01,2.305238095238095
2018-08-01,2.3604347826086958
2018-09-01,2.468421052631579
2018-10-01,2.557272727272727
2018-11-01,2.604
2018-12-01,2.568947368421053
2019-01-01,2.4995238095238097
2019-02-01,2.4694736842105263
2019-03-01,2.413333333333333
2019-04-01,2.344761904761905
2019-05-01,2.2677272727272726
2019-06-01,1.9434999999999998
2019-07-01,1.9077272727272727
2019-08-01,1.729090909090909
2019-09-01,1.752
2019-10-01,1.5677272727272729
2019-11-01,1.5273684210526315
2019-12-01,1.5085714285714285
2020-01-01,1.4933333333333334
2020-02-01,1.3726315789473684
2020-03-01,0.32227272727272727
2020-04-01,0.18333333333333335
2020-05-01,0.1615
2020-06-01,0.17636363636363636
2020-07-01,0.14545454545454548
2020-08-01,0.1304761904761905
2020-09-01,0.12761904761904763
2020-10-01,0.12666666666666668
2020-11-01,0.11736842105263158
2020-12-01,0.10045454545454545
2021-01-01,0.10052631578947369
2021-02-01,0.07263157894736842
2021-03-01,0.07478260869565218
2021-04-01,0.060454545454545455
2021-05-01,0.0495
2021-06-01,0.0659090909090909
2021-07-01,0.07285714285714286
2021-08-01,0.07181818181818182
2021-09-01,0.07380952380952381
2021-10-01,0.1035
2021-11-01,0.16699999999999998
2021-12-01,0.28454545454545455
2022-01-01,0.528
2022-02-01,0.9678947368421053
2022-03-01,1.2765217391304347
2022-04-01,1.8074999999999999
2022-05-01,1.9704761904761903
2022-06-01,2.548095238095238
2022-07-01,2.913
2022-08-01,3.1556521739130434
2022-09-01,3.7295238095238092
2022-10-01,4.2325
2022-11-01,4.512
2022-12-01,4.47047619047619
2023-01-01,4.486
2023-02-01,4.696315789473684
2023-03-01,4.469130434782608
2023-04-01,4.476
2023-05-01,4.690909090909091
2023-06-01,4.983809523809524
2023-07-01,5.096500000000001
2023-08-01,5.0947826086956525
2023-09-01,5.151
2023-10-01,5.145238095238095
2023-11-01,5.0095238095238095
2023-12-01,4.718500000000001
2024-01-01,4.567619047619048
2024-02-01,4.6850000000000005
2024-03-01,4.7555
2024-04-01,4.891363636363637
2024-05-01,4.912727272727273
2024-06-01,4.869473684210526
2024-07-01,4.679090909090909
2024-08-01,4.249545454545455
2024-09-01,3.8745
2024-10-01,4.025454545454545
2024-11-01,4.144210526315789
2024-12-01,4.05
2025-01-01,4.003333333333333
2025-02-01,4.013684210526316
2025-03-01,3.8976190476190475
2025-04-01,3.7985714285714285
2025-05-01,3.920952380952381
2025-06-01,3.899
2025-07-01,3.90764705882353
