,OECD_CLI_index,CSI_index,OECD_CLI_index_diff1,OECD_CLI_index_diff3,OECD_CLI_index_pct_change1,gdp_per_capita_diff1,gdp_per_capita_pct_change1,recession_probability_lag1,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,gdp_per_capita,PPI_CPI_diff,CPI_rollstd6,PPI_rollstd3,PPI_rollstd6,PPI_rollstd12,OECD_CLI_index_rollmax12,gdp_per_capita_diff3,recession_probability_lag3,CPI_acf1_diff2,CSI_index_lag6,CPI_rollstd3,10_year_rate_rollstd6,OECD_CLI_index_rollstd6,CSI_index_rollmean12,gdp_per_capita_rollstd3,INDPRO_diff1,share_price_diff1,3_months_rate_rollmin12,gdp_per_capita_rollstd12,share_price_diff3,CPI_sumsq_acf_diff1,interest_spread,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,date
10,100.714201421608,92.9,0.099313249990999,0.47830312442899015,0.0009870631652604267,150.6666666666606,0.006029882604055237,0.0,5.5915,4.968999999999999,5.492,34.0,36.2905,5.7,1.8257602814563136,3.8,27.2,25137.33333333333,-6.800000000000001,0.216024689946944,0.0,0.0,,,340.3333333333285,0.26,,95.9,0.15275252316519974,0.2558450051626302,0.5000834589426036,,100.16227574032638,0.3867000000000047,0.03809546188396484,,,-0.0039689263988282875,,0.7310000000000008,0.0,1.54,0.04,0.0,1967-12-01
11,100.750372235043,97.2,0.03617081343500672,0.29444000623000477,0.000359143129017081,150.66666666667152,0.005993741049170165,0.0,5.297272727272728,4.995909090909091,5.235454545454545,34.1,36.2514,5.53,1.82986188702702,3.7,27.3,25288.0,-6.800000000000001,0.2316606713852693,0.0,0.0,,,452.0,0.08,,95.9,0.1527525231652013,0.24031229681395733,0.4118478542791962,,150.66666666666117,-0.0391000000000048,0.004101605570706379,,,0.0023413117581532195,0.375,0.5340909090909092,1.54,0.02,0.02,0.0,1968-01-01
12,100.754116310741,97.2,0.003744075697994731,0.13922813912400045,3.716190436753308e-05,121.33333333332848,0.004798059685753309,1.54,5.243684210526316,4.978947368421053,5.16842105263158,34.2,36.3813,5.56,1.7706136543133948,3.8,27.3,25409.33333333333,-6.900000000000002,0.23664319132400174,0.05773502691896288,0.04082482904638717,0.02886751345948179,100.750372235043,422.6666666666606,0.0,-0.6743970315398946,97.0,0.10000000000001177,0.19592515577808314,0.3078376444881746,95.33333333333333,150.66666666666117,0.12990000000000634,-0.059248232713625226,3.535909090909091,234.98089864342592,-0.017051165258954004,0.3749999999999969,0.581052631578947,0.02,0.04,0.0,0.14,1968-02-01
13,100.746450889828,97.2,-0.007665420912999821,0.03224946822000163,-7.608047386731265e-05,121.3333333333394,0.004775148239492211,0.02,5.416190476190476,5.1657142857142855,5.331428571428571,34.3,36.4949,5.74,1.7417517905546225,3.7,27.3,25530.666666666668,-6.9999999999999964,0.23166067138527321,0.05773502691896288,0.05163977794943316,0.03892494720807704,100.754116310741,393.3333333333394,0.0,-0.673676012461064,97.0,0.10000000000001355,0.16145174717749589,0.20592500097944666,95.59166666666668,136.26336156026048,0.11359999999999815,-0.02886186375877231,3.535909090909091,284.27847558951817,-0.08400849090169116,0.3749999999999959,0.5742857142857147,0.04,0.02,0.0,0.0,1968-03-01
14,100.739582986566,97.2,-0.0068679032619911595,-0.01078924847699625,-6.817017573657047e-05,121.33333333333212,0.004752454564445285,0.04,5.4725,5.377000000000001,5.4895000000000005,34.4,36.5477,5.64,1.8297390618473128,3.5,27.3,25652.0,-7.099999999999998,0.21602468994695045,0.0,0.05477225575051717,0.045226701686665885,100.754116310741,364.0,1.54,-0.6730769230769282,97.0,0.10000000000000733,0.1172461797529701,0.11845135552090832,95.85000000000001,121.33333333332786,0.05279999999999774,0.08798727129269035,3.535909090909091,327.0451155051174,-0.00012282517970718665,0.374999999999998,0.262999999999999,0.02,0.0,0.0,0.0,1968-04-01
15,100.741587322869,92.4,0.002004336302988463,-0.012528987872002517,1.9896214016101865e-05,43.0,0.001676282551068109,0.02,5.842727272727273,5.655909090909091,5.834090909090909,34.5,36.9577,5.87,1.8660789599107013,3.5,27.7,25695.0,-6.800000000000001,0.18708286933872645,0.0,0.051639777949432315,0.04923659639173443,100.754116310741,285.6666666666715,0.02,-0.6725714285714344,92.9,0.10000000000000733,0.09287985070329127,0.053388450331795026,96.10833333333335,121.33333333332786,0.4100000000000037,0.03633989806338844,3.535909090909091,361.00309534473865,0.09546530559730648,0.3749999999999963,0.2140909090909089,0.0,0.0,0.14,0.0,1968-05-01
16,100.766466224131,92.4,0.02487890126199943,0.020015334302996735,0.00024695760631865404,43.0,0.0016734773302198303,0.0,5.6770000000000005,5.5235,5.638,34.7,37.0934,5.72,1.904963151627816,3.7,27.8,25738.0,-6.900000000000002,0.18708286933873158,0.23094010767585232,0.17606816861658733,0.14222261679238163,100.754116310741,207.33333333333212,0.04,-0.6182648401826497,92.9,0.10000000000001355,0.12516655570345292,0.014213297565998553,95.81666666666666,85.22149789637126,0.13569999999999993,0.03888419171711477,3.535909090909091,380.9528844468135,0.16321136107319356,0.2959467883752529,0.19649999999999945,0.0,0.0,0.0,0.06,1968-06-01
17,100.828044993566,92.4,0.061578769435001846,0.08846200699998974,0.000611103790203682,43.0,0.0016706814826326077,0.0,5.3940909090909095,5.313181818181818,5.407272727272727,34.9,37.0366,5.5,1.90016652370948,3.7,27.9,25781.0,-7.0,0.21602468994696444,0.26457513110646586,0.2345207879911667,0.20504988306618027,100.766466224131,129.0,0.02,-0.6298076923077,97.2,0.1527525231652013,0.1262801119205457,0.009795556350725949,95.52500000000002,42.99999999997136,-0.056800000000002626,-0.004796627918336016,4.2055,389.5154753736402,0.0704274618621672,0.1572344423964089,0.18681818181818244,0.0,0.14,0.0,0.04,1968-07-01
18,100.937993934745,92.4,0.1099489411789989,0.19640661187600017,0.0010904599130729942,10.66666666666788,0.00041374138577499053,0.0,5.149090909090909,5.086818181818182,5.231363636363636,35.0,37.1399,5.42,1.8701243482782672,3.5,27.9,25791.666666666668,-7.100000000000001,0.2607680962081389,0.10000000000003424,0.28106938645109725,0.2587850400809446,100.828044993566,96.66666666666788,0.0,-0.5540796963946908,97.2,0.19999999999999765,0.133628839202717,0.0334723975264665,95.23333333333333,42.99999999997136,0.10329999999999728,-0.030042175431212792,4.265652173913043,387.9010371814725,0.004045388367565961,0.1523988238731856,0.333181818181818,0.14,0.0,0.0,0.0,1968-08-01
19,101.09627493651,92.4,0.1582810017650047,0.32980871237900544,0.0015681013223556306,10.666666666660603,0.0004135702746361769,0.14,5.182,5.194,5.254,35.1,37.2806,5.46,1.908471771911635,3.4,28.0,25802.33333333333,-7.100000000000001,0.280475786239538,0.05773502691903153,0.28106938645109514,0.29063670960444005,100.937993934745,64.33333333332848,0.0,-0.5485053581500321,97.2,0.15275252316518773,0.16545895765012467,0.07825361427871842,94.85000000000001,28.41035283388278,0.1407000000000025,0.03834742363336785,4.4245,370.81263022449014,0.0035086202838190417,0.1549160962432192,0.266,0.0,0.0,0.06,0.02,1968-09-01
20,101.253891611791,92.4,0.15761667528100531,0.4258466182250089,0.0015590750042966395,10.666666666671517,0.0004133993049726392,0.0,5.328260869565217,5.351304347826087,5.410434782608696,35.3,37.3546,5.58,1.94059516329599,3.4,28.0,25813.0,-7.299999999999997,0.28047578623954256,0.057735026919042816,0.25033311140690184,0.3203927514028887,101.09627493651,32.0,0.0,-0.5098684210526377,97.2,0.09999999999999105,0.17371432487468053,0.14126777028292337,94.46666666666668,10.666666666546055,0.07399999999999807,0.03212339138435483,4.557619047619047,337.49379343338813,0.040428639586509885,0.0972240836781035,0.2286956521739132,0.0,0.0,0.04,0.18,1968-10-01
21,101.352918948343,91.7,0.09902733655199825,0.41492501359800826,0.000978010177936417,116.33333333332848,0.004506773072999293,0.0,5.511666666666667,5.451666666666666,5.595,35.4,37.8378,5.7,1.9638772803486129,3.4,28.0,25929.33333333333,-7.399999999999999,0.28577380332474855,0.05773502691904897,0.11690451944496776,0.3333712099692493,101.253891611791,137.6666666666606,0.14,-0.5445945945945982,92.4,0.15275252316518773,0.17279081765726476,0.20244901230741053,94.08333333333333,10.666666666546055,0.4832000000000036,0.023282117052622953,4.727,284.08848120174395,0.09375293207034563,0.0909397785579229,0.24833333333333396,0.0,0.06,0.0,0.1,1968-11-01
22,101.372923392385,91.7,0.020004444042001523,0.2766484558750051,0.00019737412843734425,116.3333333333394,0.004486553195865994,0.0,5.972857142857142,5.956190476190476,6.055714285714286,35.6,37.9573,6.03,1.98183535695904,3.4,28.0,26045.666666666668,-7.600000000000001,0.25819888974721755,0.0,0.08164965809271914,0.33154825052206144,101.352918948343,243.3333333333394,0.0,-0.5799671592775054,92.4,0.1527525231651862,0.12548572295949167,0.23536457106035308,93.98333333333333,70.4464598379576,0.11949999999999505,0.017958076610427032,4.968999999999999,240.5181468335145,0.07336358504740481,0.1047443181818185,0.07380952380952444,0.06,0.04,0.02,0.08,1968-12-01
23,101.31872133176,98.2,-0.05420206062500199,0.06482971996899778,-0.000534679861359022,116.33333333333212,0.004466513943458317,0.06,6.069090909090909,6.140000000000001,6.282272727272727,35.7,38.1869,6.04,1.9300399470485872,3.4,28.0,26162.0,-7.700000000000003,0.26394443859778643,0.0,0.051639777949342824,0.31466673086799046,101.372923392385,349.0,0.0,-0.6050013815971295,92.4,0.15275252316519297,0.22625207181371693,0.22476327244905736,93.88333333333334,116.33333333332294,0.2296000000000049,-0.05179540991045273,4.978947368421053,212.44906697984229,-0.010555216247402743,0.116107194295486,-0.10000000000000053,0.04,0.0,0.18,0.14,1969-01-01
24,101.198714845094,98.2,-0.120006486666,-0.15420410324900047,-0.0011844453333855753,6.333333333328483,0.00024208139031145492,0.04,6.214210526315789,6.121052631578947,6.299473684210526,35.8,38.4313,6.19,1.919778676302208,3.4,28.2,26168.33333333333,-7.599999999999998,0.27386127875265237,0.0,0.04082482904626971,0.29644356609443284,101.372923392385,239.0,0.0,-0.6018705763397352,92.4,0.15275252316519297,0.27376997644007406,0.17132185010387488,93.96666666666668,116.33333333332294,0.24439999999999884,-0.01026127074637917,4.978947368421053,205.70359670401908,-0.044098604046404866,0.1060749540863133,0.06894736842105331,0.0,0.02,0.1,0.28,1969-02-01
25,101.02268363425,98.2,-0.17603121084400186,-0.35023975813500385,-0.0017394609320232624,6.333333333339397,0.0002420228010957537,0.0,6.1975,6.0165,6.164,36.1,38.7326,6.3,1.884444973193926,3.4,28.2,26174.666666666668,-7.900000000000002,0.2639444385978003,0.11547005383798009,0.08164965809270727,0.2810963384947367,101.372923392385,129.0,0.06,-0.4840604026845549,92.4,0.09999999999998722,0.29323483194645317,0.10511562072963444,94.05,69.06599098765953,0.3012999999999977,-0.0353337031082821,5.086818181818182,198.20121012993192,-0.097390383765114,0.1211090449954,0.2835000000000001,0.02,0.18,0.08,4.14,1969-03-01
26,100.792073041778,98.2,-0.23061059247200433,-0.5266482899820062,-0.0022827605066098045,6.333333333332121,0.00024196424023226193,0.02,6.0390476190476186,6.1138095238095245,6.13,36.3,38.5901,6.17,1.9042871288776533,3.4,28.6,26181.0,-7.699999999999996,0.2880972058178418,0.11547005383798932,0.10327955589880962,0.24058010698888532,101.372923392385,19.0,0.04,-0.562822580645163,92.4,0.20816659994660786,0.27954725301219424,0.13013641944844712,94.13333333333333,6.333333333070314,-0.1424999999999983,0.01984215568372738,5.086818181818182,193.24068443578952,-0.02575281817093389,0.0889307752314519,0.05619047619047546,0.18,0.1,0.14,6.96,1969-04-01
27,100.512227364257,91.5,-0.27984567752099565,-0.6864874808370018,-0.002776465143295548,33.33333333332848,0.0012731879352709807,0.18,6.1138095238095245,6.042380952380952,6.153809523809524,36.4,38.4443,6.32,1.9443845173281031,3.4,28.6,26214.33333333333,-7.799999999999997,0.33115957885393965,0.23094010767589895,0.23380903888997479,0.23011854652448274,101.372923392385,46.0,0.0,-0.4789696541990144,91.7,0.251661147842351,0.2081746062003315,0.22885349304691596,94.21666666666668,6.333333333070314,-0.14580000000000126,0.040097388450449856,5.086818181818182,192.83585420421036,0.024605841025895137,0.0827605357958097,0.2776190476190479,0.1,0.08,0.28,36.56,1969-05-01
28,100.228576027395,91.5,-0.2836513368620075,-0.7941076068550075,-0.0028220580152308328,33.3333333333394,0.0012715689889757353,0.1,6.880476190476191,6.439047619047619,6.752857142857143,36.6,38.8198,6.57,1.8736479526294871,3.5,28.6,26247.666666666668,-8.0,0.3311595788539464,0.23094010767590817,0.2732520204255622,0.2593698657761187,101.372923392385,73.0,0.02,-0.5036409290646578,91.7,0.15275252316517496,0.12340988615178253,0.33284831506210355,94.14166666666667,21.309882944482606,0.3755000000000024,-0.070736564698616,5.086818181818182,191.08004210692334,-0.010797020564438764,0.0898062377836312,0.13095238095238138,0.08,0.14,4.14,40.22,1969-06-01
29,99.97712316321171,91.5,-0.2514528641832783,-0.8149498785662814,-0.0025087941398523883,33.33333333333212,0.0012699541546550286,0.08,7.187142857142858,7.00047619047619,7.244761904761904,36.8,39.0248,6.72,1.8108067502666605,3.5,28.9,26281.0,-7.899999999999999,0.3507135583350936,0.0,0.2658320271649935,0.2774341308665735,101.372923392385,100.0,0.18,-0.5067693744164363,98.2,0.15275252316518176,0.1803052966498639,0.4182376055415415,94.06666666666666,33.33333333328237,0.2049999999999983,-0.06284120236282664,5.086818181818182,188.1853870495572,-0.09348037861099279,0.1072348223785324,-0.28047619047619055,0.14,0.28,6.96,50.0,1969-07-01
30,99.76734275091673,86.4,-0.20978041229498956,-0.7448846133402753,-0.0020982841439888267,-68.33333333333212,-0.0026001040041601087,0.14,7.275238095238096,6.9819047619047625,7.193809523809524,36.9,39.1145,6.69,1.8037182194127168,3.5,28.9,26212.666666666668,-8.0,0.3559026084011427,0.17320508075698024,0.27141603981092777,0.33439225741361733,101.372923392385,-1.6666666666606034,0.1,-0.4805322563943273,98.2,0.19999999999998747,0.2199469633040233,0.4700576038882546,93.99166666666667,33.33333333328237,0.08970000000000056,-0.007088530853943675,5.086818181818182,184.34186100062556,-0.14066629791538632,0.0944841033776128,-0.2919047619047621,0.28,4.14,36.56,39.6,1969-08-01
31,99.57605701679672,86.4,-0.19128573412000094,-0.6525190105982688,-0.0019173181207959855,-68.3333333333394,-0.002606882168926239,0.28,7.351904761904761,7.089999999999999,7.318095238095238,37.1,39.1057,7.16,1.809973215811004,3.7,29.1,26144.33333333333,-8.0,0.30605010483047546,0.17320508075698818,0.258198889747119,0.3626501778782741,101.372923392385,-103.3333333333394,0.08,-0.502979515828678,98.2,0.1527525231651744,0.2288594911002402,0.4818405444364443,93.49166666666667,34.170054032573084,-0.008800000000000807,0.006254996398287194,5.194,166.22827191498178,-0.06367473681848312,0.1316563624982103,0.07000000000000117,4.14,6.96,40.22,40.06,1969-09-01
32,99.3680973878311,86.4,-0.20795962896562514,-0.6090257753806156,-0.0020884501274291978,-68.33333333332848,-0.002613695765812718,4.14,7.206818181818182,6.998636363636364,7.286363636363637,37.3,39.1171,7.1,1.8305656268689128,3.7,29.5,26076.0,-7.799999999999997,0.30605010483049133,0.11547005383809994,0.21369760566427082,0.4070403151799709,101.372923392385,-205.0,0.14,-0.5055797733217117,98.2,0.1527525231651812,0.34645346007796385,0.4593478483409231,92.99166666666666,68.33333333331089,0.011400000000001853,0.020592411057908766,5.351304347826087,136.7609800219654,0.019758876602252284,0.132057186658187,0.10136363636363566,6.96,36.56,50.0,42.32,1969-10-01
33,99.1237662052853,79.7,-0.24433118254579256,-0.6435765456314186,-0.0024588493587853755,-34.33333333333212,-0.00131666411003728,6.96,7.356470588235294,7.241176470588235,7.621176470588235,37.5,38.7484,7.14,1.843678064621613,3.5,29.4,26041.666666666668,-8.100000000000001,0.3271085446760712,0.30550504633046444,0.3386246693119667,0.48710648453158367,101.372923392385,-171.0,0.28,-0.5053992146596888,91.5,0.19999999999998705,0.31993749389527953,0.4228582817220152,92.49166666666667,68.33333333331089,-0.368700000000004,0.013112437752700323,5.451666666666666,96.19510109538085,0.03995984520889628,0.141709090909089,-0.10117647058823565,36.56,40.22,39.6,39.4,1969-11-01
34,98.8389754002542,79.7,-0.28479080503110765,-0.7370816165425254,-0.002873082974281904,-34.3333333333394,-0.001318400000000275,36.56,7.614545454545455,7.8172727272727265,7.895909090909091,37.7,38.6444,7.65,1.7753030312891296,3.5,29.4,26007.33333333333,-8.300000000000004,0.33266599866348656,0.20816659994673303,0.3386246693119614,0.5104958967573099,101.372923392385,-137.0,4.14,-0.5052299646208308,91.5,0.1999999999999826,0.2647766354243848,0.40350366011704464,91.49166666666667,52.263222675615424,-0.1039999999999992,-0.06837503333248351,5.956190476190476,75.73069422064634,-0.034670184521874425,0.1964782929453903,-0.16727272727272613,40.22,50.0,40.06,37.62,1969-12-01
35,98.52233904583592,78.1,-0.31663635441827864,-0.8457583419951789,-0.0032035576364085605,-34.33333333332848,-0.0013201404731997268,40.22,7.513333333333334,7.868095238095238,7.776666666666666,37.9,37.9288,7.79,1.766818465641368,3.9,29.4,25973.0,-8.5,0.3488074922744448,0.057735026919419445,0.2683281572999107,0.5042245771899779,101.31872133176,-103.0,6.96,-0.5050709939148101,91.5,0.19999999999997817,0.35126438286091044,0.41965436572431997,90.49166666666667,34.333333333291996,-0.7155999999999949,-0.008484565647761677,6.0165,81.6792352728069,-0.06374716122754487,0.2202932098765463,-0.078095238095238,50.0,39.6,42.32,38.38,1970-01-01
36,98.2087014845852,78.1,-0.3136375612507152,-0.9150647207001015,-0.003183415703364445,-14.666666666671517,-0.000564688971881222,50.0,7.050555555555556,7.127777777777778,7.215,38.1,37.9038,7.24,1.7243098279400415,4.2,29.4,25958.33333333333,-8.700000000000003,0.3741657386775685,0.0,0.23166067138517502,0.4670993664968993,101.198714845094,-83.3333333333394,36.56,-0.5049213943950815,86.4,0.1999999999999675,0.4019328302092131,0.46624589621159224,88.81666666666668,34.333333333291996,-0.025000000000005684,-0.0425086377013264,6.0165,97.74327329668363,-0.1193682366815716,0.242262449416768,0.112222222222222,39.6,40.06,39.4,56.12,1970-02-01
37,97.9285557199139,78.1,-0.28014576467130325,-0.9104196803402971,-0.0028525554297780253,-14.666666666660603,-0.0005650080256819345,39.6,6.504285714285714,6.626190476190477,6.579047619047619,38.3,37.8546,7.07,1.741335082335524,4.4,29.4,25943.666666666668,-8.899999999999999,0.37416573867758296,0.0,0.13662601021265344,0.43064433753914694,101.02268363425,-63.6666666666606,40.22,-0.5047803617571088,86.4,0.19999999999996307,0.2960855732160116,0.5178898283765189,87.14166666666667,25.14918450921521,-0.04919999999999902,0.017025254395482525,6.0165,110.81771364077198,-0.03396794895360555,0.2857328928519825,0.44380952380952365,40.06,42.32,37.62,75.94,1970-03-01
38,97.7083824996513,78.1,-0.220173220262609,-0.8139565461846274,-0.0022483045792315304,-14.66666666666788,-0.0005653274402230846,40.06,6.526363636363637,6.512727272727273,6.6031818181818185,38.5,37.7573,7.39,1.693315550353125,4.6,29.7,25929.0,-8.8,0.3741657386775964,0.0,0.04082482904590498,0.36181361349329444,100.792073041778,-44.0,50.0,-0.5046471811177722,86.4,0.19999999999995685,0.30941342353985585,0.548815166862424,85.46666666666665,14.666666666566352,-0.09729999999999706,-0.048019531982399055,6.042380952380952,121.17473192282138,-0.07350291528824293,0.3271894533269685,0.877272727272727,42.32,39.4,38.38,86.34,1970-04-01
39,97.577528833252,75.4,-0.13085366639928964,-0.6311726513332019,-0.0013392266154825805,50.0,0.0019283427822129884,42.32,7.119523809523809,6.838095238095238,7.02,38.6,37.7133,7.91,1.537364901966408,4.8,30.6,25979.0,-8.0,0.374165738677612,0.17320508075704324,0.122474487138996,0.3629633924274007,100.512227364257,20.666666666671517,39.6,-0.4815872663745821,79.7,0.1999999999999524,0.287888867447123,0.5418290168004486,83.79166666666667,14.666666666566352,-0.044000000000004036,-0.15595064838671702,6.042380952380952,128.73739028179477,-0.18694492597363355,0.2868051610753969,1.0719047619047624,39.4,37.62,56.12,32.38,1970-05-01
40,97.5275333197072,75.4,-0.049995513544800474,-0.4010224002066991,-0.0005123670802346103,50.0,0.0019246314330805259,39.4,7.068181818181818,6.676363636363636,6.8568181818181815,38.8,37.5913,7.84,1.5269548413273586,4.9,30.7,26029.0,-8.099999999999998,0.34880749227452396,0.6244997998398895,0.48062459362787263,0.49992423668414326,100.228576027395,85.33333333333212,40.06,-0.5020817466362074,79.7,0.1527525231651285,0.32829356781187924,0.48710001516572576,82.45,25.70199588727839,-0.12199999999999989,-0.010410060639049368,6.439047619047619,125.24638008304602,-0.21438024100816544,0.3240987549938722,1.163636363636364,37.62,38.38,75.94,0.0,1970-06-01
41,97.5288677415917,75.4,0.0013344218844935085,-0.1795147580595966,1.3682514455881645e-05,50.0,0.001920934342464209,37.62,6.619999999999999,6.45,6.512272727272728,38.9,37.6836,7.46,1.5232671580684587,5.0,30.8,26079.0,-8.099999999999998,0.3326659986636028,0.5507570547286716,0.6186005711819392,0.5726070099804625,99.97712316321171,150.0,42.32,-0.5199490268767412,78.1,0.1527525231651217,0.3529305880764459,0.39037548826675605,81.10833333333333,49.99999999996839,0.0923000000000016,-0.0036876832588998987,6.512727272727273,111.59813591361858,-0.17004839228466628,0.2820202716691591,1.0099999999999998,38.38,56.12,86.34,0.1,1970-07-01
42,97.5727039118688,77.6,0.04383617027710329,-0.004824921383203673,0.00044946866801787166,-123.0,-0.004716438513746701,38.38,6.548571428571429,6.410952380952381,6.554285714285713,39.0,37.6164,7.53,1.5550308336170666,5.1,30.8,25956.0,-8.2,0.3011090610839544,0.10000000000036446,0.6693280212272248,0.6402532642823595,99.76734275091673,-23.0,39.4,-0.5190093944339117,78.1,0.15275252316512017,0.33122499905651215,0.2727962057781678,79.76666666666667,49.99999999996202,-0.0671999999999997,0.03176367554860793,6.45,85.40469613090465,0.01766593165065866,0.2564085652728356,1.1190476190476195,56.12,75.94,32.38,1.38,1970-08-01
43,97.67742761361478,77.6,0.10472370174598211,0.1498942939075789,0.001073288917365467,-123.0,-0.0047387887193712785,56.12,6.39047619047619,6.124761904761905,6.460952380952381,39.2,37.3571,7.39,1.6313457221633842,5.4,30.8,25833.0,-8.400000000000002,0.26394443859810685,0.05773502691960348,0.6186005711819348,0.6612660034151897,99.57605701679672,-196.0,37.62,-0.5017877458150521,78.1,0.09999999999989259,0.3087177783456157,0.1558005047351868,79.03333333333333,61.8573628061345,-0.2592999999999961,0.07631488854631763,6.410952380952381,65.64973760143683,0.10439088083602566,0.2676331160891008,1.2652380952380948,75.94,86.34,0.0,0.36,1970-09-01
