date,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,gdp_per_capita,seasonally_adjusted_unemployment_rate,CPI_trend,CPI_sumsq_acf_diff1,seasonally_adjusted_CPI,INDPRO_trend,seasonally_adjusted_INDPRO,INDPRO_acf1_original,CPI_sumsq_acf_original,INDPRO_sumsq_acf_original,CPI_acf1_original,recession_probability,PPI_trend,1_year_rate_acf1_diff1,3_months_rate_acf1_original,gdp_per_capita_acf1_original,share_price_acf1_original,seasonally_adjusted_PPI,6_months_rate_sumsq_acf_diff1,gdp_per_capita_sumsq_acf_original,Year,share_price_sumsq_acf_original,CPI_acf1_diff2,3_months_rate_sumsq_acf_original,CPI_acf1_diff1,6_months_rate_sumsq_acf_original,6_months_rate_acf1_original,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,3_months_rate_acf1_diff1,1_year_rate_sumsq_acf_original,1_year_rate_acf1_original,unemployment_rate_trend,INDPRO_acf1_diff2,3_month_recession_probability,OECD_CLI_index_sumsq_acf_original,1_month_recession_probability,6_month_recession_probability
1980-07-01,7.99909090909091,8.056363636363637,8.061363636363636,82.6,48.4907,10.25,2.1398831586863967,7.8,79.8,98.4984731737996,62.3,31489.0,7.847320727036809,82.28681104085452,4.204892526217495,82.37025575109641,51.13829697799512,48.4836612858546,0.986029574118714,7.6503026188931775,7.793064062950997,0.976632092267791,32.28,80.2595713064551,0.3875454593352607,0.952138108662444,0.9854818585454064,0.9286991324744162,79.39734651495795,0.2346290252290622,8.089839131277133,1980,3.7803238141126654,-0.4471248813553225,4.723827709191388,0.797068982050216,4.636749885280426,0.9512322062743236,0.9539970352211607,5.388442067257134,0.3017136248964917,4.5905255827433935,0.951460924194154,6.871720891868466,-0.2893220623501121,0.04,5.286347929037017,0.42,2.38
1980-08-01,9.385238095238096,9.13,9.412857142857144,83.2,48.6456,11.1,2.181221874562173,7.7,79.9,99.0932778766362,67.3,31656.0,7.648123762224995,83.09563776676801,4.332230715649047,83.155782519004,51.07453987883275,48.89552111974951,0.985914060380864,7.665975615615111,7.854755119513802,0.9769299823405232,0.42,81.14054624124218,0.385016695966431,0.9484033757125456,0.9850348214676002,0.9271522411225626,79.84546455591774,0.2870503933964199,8.129948159583675,1980,3.75396862032405,-0.5110044136143516,4.86480162507628,0.7827953633104865,4.775031617545349,0.9458471540000946,0.946541405309246,5.512115828718028,0.3127121800489967,4.726148680564191,0.9448001986352912,6.976133224593056,-0.2805460413038821,0.04,5.324117991244446,0.06,2.04
1980-09-01,10.484285714285711,10.27142857142857,10.574285714285717,83.9,49.4578,11.51,2.220203853637777,7.5,79.9,99.62031806211,73.7,31823.0,7.273252777704481,83.90118039978856,4.448799068979379,83.97822357451993,51.009778005637,49.72112430426192,0.9848512505848852,7.683630514645435,7.89671253628425,0.9771178640135408,0.06,82.0642452951952,0.4062185163908876,0.9433271924919698,0.9845910245852242,0.9261522178135068,80.14903120479202,0.2849112007741775,8.155654525958397,1980,3.730382663576974,-0.4969819684871057,4.976932039389239,0.7821445975680008,4.877909452111271,0.9401783850590296,0.9444605418682,5.597587406732398,0.3250899320414906,4.817380982008694,0.9385323497630784,7.079927004509942,-0.2630185503128634,0.38,5.349510220867382,0.04,1.16
1980-10-01,11.298636363636364,11.620454545454546,11.634545454545457,84.7,50.0861,11.75,2.2549225117298275,7.5,80.4,99.9784829586818,75.0,31990.0,7.263480610302756,84.6815329852246,4.541027225211068,84.76302554159113,50.9434600455845,50.86178301308494,0.984024314561614,7.701336304666301,7.919944094919458,0.9772070839092256,0.04,83.03034812720568,0.4182498430262499,0.9360507486013964,0.9841527075163228,0.9259375126065792,79.69305100167763,0.267577338278895,8.167541061110022,1980,3.718997020580679,-0.4933260263628128,5.016891755337945,0.7824896441604778,4.9205544335736935,0.9347272006091706,0.9446166377086364,5.664847906737286,0.3389509493392571,4.856789454480781,0.9342983045300636,7.183668550678558,-0.2674939278488916,2.38,5.360918649381589,0.04,1.0
1980-11-01,12.663529411764706,13.728235294117647,13.504117647058823,85.6,50.9209,12.68,2.303825246990679,7.5,82.6,100.13728250214,76.7,32176.666666666668,7.541508589959534,85.43174300842752,4.589165834513004,85.50056072172008,50.880533671717146,50.69390142733193,0.9828027846054644,7.717380413362605,7.918130601527954,0.9772074120662728,0.04,84.04104303795965,0.4240850279286572,0.921292767001908,0.9836427414855148,0.924472818669368,82.93606966486657,0.2898737168062255,8.165130442748964,1980,3.707047711168327,-0.4897321959356583,4.888674979057059,0.7841705349623133,4.8170012888062255,0.921657564953198,0.9364840801980384,5.627382217054738,0.3572372234127333,4.790454613638263,0.92482932753391,7.284682484668756,-0.2685296696056924,2.04,5.365149929857716,0.38,0.88
1980-12-01,13.227727272727272,15.49409090909091,14.635909090909092,86.4,51.257,12.84,2.28007325972363,7.2,84.2,100.133096930243,64.5,32363.33333333333,7.313811682593662,86.17005844997524,4.664310936368612,86.30231741271913,50.83170153226418,51.00923087796051,0.982458464722161,7.733105667284123,7.904921287073523,0.9773235405653852,0.38,85.09835345462785,0.4353213521499027,0.910866856060239,0.9831416074516623,0.9307596268064514,84.55014582574086,0.3334889496733215,8.149436698758237,1980,3.7565712985517874,-0.4909541276729033,4.636522888971643,0.794014440380716,4.655634200477826,0.9169173621959494,0.9389692627742776,5.613144555296809,0.3917076763714935,4.715656767760875,0.9243616429466136,7.373367254578473,-0.2698628284244,1.16,5.368779240306494,2.38,1.0
1981-01-01,12.616190476190477,15.02190476190476,14.078095238095235,87.2,50.9328,12.57,2.272770445532438,7.5,86.2,100.027177778895,71.4,32550.0,7.502923739266675,86.90783665538277,4.72646251252868,86.90196958616436,50.80311641422223,51.05595503093279,0.983215867562988,7.748228180537026,7.900247747899014,0.9774479301535112,2.38,86.20449795717339,0.4248914938180462,0.9222068685046398,0.9826520089141484,0.9346427415178916,85.99888890553274,0.3291314467728659,8.123416161484062,1981,3.833645006540203,-0.4908172028295686,4.5386653075804,0.7986459162193653,4.615345925911172,0.9273029097486508,0.9455866566714752,5.651844144567024,0.3774287213012013,4.731313831876823,0.9337399220378232,7.439365089404341,-0.2528624584993881,1.0,5.374042972065413,2.04,2.96
1981-02-01,12.99,14.787777777777778,14.052777777777775,88.0,50.7237,13.19,2.2270228912714827,7.4,86.4,99.8860804039617,66.9,32445.33333333333,7.43798974265248,87.64658969580454,4.769083369769149,87.9067567686806,50.77378684016499,50.379087507742206,0.983739010969342,7.762353055603405,7.8997180239728895,0.9775796714012884,2.04,87.36481993147571,0.4197635878736966,0.9295472597970792,0.9833494674731524,0.9408414492279232,86.72269365195385,0.3336762013771783,8.111285721204498,1981,3.95346285927677,-0.4908087791940144,4.490753905788036,0.8030224126708868,4.5856940481428,0.9320242284665587,0.9421903686502774,5.613495699050199,0.3791841707834913,4.708967512958775,0.9342868677107712,7.496784844811292,-0.2556128237517693,0.88,5.37970895211409,1.16,44.92
1981-03-01,12.278636363636364,13.358636363636364,12.81090909090909,88.6,50.9806,13.12,2.2762691978995675,7.4,89.1,99.74358364254248,66.5,32340.666666666668,7.51619373802182,88.37638809160072,4.842461711349044,88.91103967847249,50.704584112972206,50.65215438842347,0.983523003630542,7.778415434483445,7.893232949550788,0.9779006339441996,1.16,88.58092749745245,0.4102938409026819,0.9418018212734612,0.9839924924711076,0.9387890292815512,88.92991388009311,0.3745228394804446,8.112134046648187,1981,4.061660058259024,-0.4852231725243885,4.555510049478521,0.8095875354728388,4.650163021738316,0.9427274209042322,0.9465620072078088,5.620711272441252,0.3738691186180666,4.753962725816012,0.9422964235077388,7.573475115647301,-0.251472199962899,1.0,5.383928864698644,1.0,81.36
1981-04-01,12.785238095238096,13.692380952380953,13.452857142857145,89.1,50.7661,13.68,2.2950649572988424,7.2,91.0,99.572780663152,72.4,32236.0,7.048195873243302,89.04312702154569,4.897989996142355,89.30283236689712,50.59826233012284,50.81205241922679,0.9840328041669758,7.797285785634452,7.896476718369906,0.9782992677906196,1.0,89.83457308481877,0.4018252111642656,0.9424601883023038,0.9845863136856882,0.939729646447382,90.61097407637446,0.3505172548061083,8.123930586590877,1981,4.173912357834679,-0.4783800798892476,4.630424682851403,0.8117206035873604,4.705165913978865,0.9411247380564208,0.9442211033139636,5.605430945606283,0.3678440757417477,4.794021746106255,0.9412225780942616,7.670575317800807,-0.2576109457978066,2.96,5.385167659732894,0.88,93.6
1981-05-01,14.2865,16.3045,15.285,89.7,51.0552,14.1,2.2734091169234043,7.5,91.3,99.34480949037332,76.3,32335.0,7.668760079111185,89.594218344909,4.948676524025477,89.67689787206041,50.4795908327308,50.83664603148305,0.9837671033469816,7.816880596748509,7.8976429565952895,0.9785930496190052,0.88,91.0818732009241,0.3984492790046569,0.9263809945314706,0.9844334299476848,0.9438152164628082,91.49119431026578,0.3259244888879138,8.13398219823628,1981,4.305998626387929,-0.479802154446476,4.586894730216937,0.8104526869311404,4.6871612927409485,0.9307338609395256,0.9438216121054364,5.600595914671316,0.3470052895081228,4.767611706753688,0.932056678955903,7.777368677531917,-0.2639120388318993,44.92,5.381398103603661,1.0,96.26
1981-06-01,13.21818181818182,14.734090909090908,14.085454545454546,90.5,51.3214,13.47,2.2818474484377447,7.5,91.8,99.0747397088129,73.1,32434.0,7.614651381094511,90.09696113118396,4.975607870368733,90.41366398659372,50.35942130201592,51.27852818844538,0.983544267842672,7.83512943824904,7.898863570726956,0.978707841195864,1.0,92.2727948106625,0.3597936328883676,0.9401639983977926,0.984287401440737,0.9452257512874004,92.1647858252638,0.2927501603912923,8.143158530143612,1981,4.435962267448056,-0.4701341842526986,4.713723806961292,0.8056528666894374,4.807214009491245,0.9418967480347924,0.9527440877222766,5.711774477768227,0.2859617151755547,4.880576554618516,0.9429865579806488,7.887084162294687,-0.2643840210147201,81.36,5.370700619437737,2.96,96.12
1981-07-01,13.90681818181818,14.946363636363635,14.735454545454546,91.5,51.6555,14.28,2.251718978006431,7.2,95.1,98.79487668147672,74.1,32533.0,7.234042000545799,90.6220928742467,4.913973554325256,91.4024523877805,50.23934781347546,51.69407169044457,0.983219107257582,7.849775716105688,7.898692684837805,0.978660345409402,2.96,93.38059142482348,0.3442280299248275,0.9420451647117508,0.9841483675212684,0.949145049131872,94.77368296887552,0.2831677869446699,8.15107107285534,1981,4.577186499769404,-0.4558044886719281,4.856859420268612,0.8015482754142247,4.919045497842754,0.9407726931123114,0.9481102593454548,5.764011362285269,0.2828876131071274,4.976448175836007,0.9409919032029324,7.997568767175456,-0.2643971187511644,93.6,5.35273811203253,44.92,93.88
1981-08-01,14.699523809523807,15.506190476190476,15.516190476190475,92.2,51.5903,14.94,2.256163623445324,7.4,95.8,98.5077199425475,77.2,32387.0,7.3351687885669135,91.1736601734554,4.99151636833651,92.24376119068826,50.11870813132141,51.86508664710571,0.9835334153675778,7.865397635008573,7.905980322607724,0.978878961300046,44.92,94.40661342295569,0.3492415138196135,0.9419058863071824,0.984864873047114,0.9503782071970376,96.02154963567484,0.291727902192136,8.170915967524332,1981,4.710722828779757,-0.460090058810719,4.993946615681928,0.8133424716155743,5.011585675120243,0.939099476896926,0.945532129501152,5.7787430131640365,0.2829447718529493,5.044231798243254,0.9385863296786712,8.110567377558437,-0.2638375599705264,96.26,5.328172703671164,81.36,10.86
1981-09-01,14.52904761904762,14.704761904761906,14.915714285714287,93.1,51.3429,15.32,2.1364513587691847,7.6,95.7,98.1895702303051,73.1,32241.0,7.349494012420275,91.73502840584342,5.004467604652837,93.23344585895812,49.99481190312397,51.57708435532811,0.984093204246103,7.879218658833277,7.922449717718168,0.9789333561490808,81.36,95.35766380853076,0.3459249091705728,0.9487337440615728,0.9855207101050596,0.9569934946959032,96.13580269215804,0.2747857794540587,8.199270427819805,1981,4.856102153846542,-0.4704494383673787,5.175785535339726,0.8088071396503816,5.157405528411726,0.9458019091065952,0.9460782693244326,5.7961446346013945,0.2753898912258463,5.150263402053706,0.943330384022374,8.227367996810326,-0.2608569575137938,96.12,5.296941536311401,93.6,60.84
1981-10-01,13.621904761904762,13.543333333333337,13.822380952380952,93.4,50.9463,15.15,2.155110931054845,7.9,98.9,97.85135359934272,70.3,32095.0,7.622558813641836,92.29037258617298,4.981296547861582,93.50484203405776,49.86752093736624,51.38492309663071,0.9848062361351516,7.898822350131072,7.947371654236084,0.9794687583879832,93.6,96.21991004192768,0.3442004238354925,0.9553842168453996,0.9861215529549208,0.9567187727076856,97.88435455345376,0.2700234800613326,8.23316044379831,1981,4.984165494104455,-0.4584149940203128,5.377900889017516,0.806621040412668,5.339829501551851,0.9532052921932822,0.9512162455978092,5.8647420661619245,0.2828767613529273,5.308652877314128,0.951188510813604,8.348715528129175,-0.2596721733319594,93.88,5.259615285743923,96.26,73.04
1981-11-01,11.201666666666666,10.857222222222225,11.296666666666669,93.8,50.3546,13.39,2.1921149697414823,8.3,99.0,97.5135251286302,62.5,31906.33333333333,8.368583898055745,92.83083394677456,5.002737350344546,93.84170649051822,49.73932228624946,50.10274320711667,0.9856781513819332,7.921738848831509,7.980827165845835,0.9798959250775188,96.26,96.97859920151512,0.3487175473745618,0.9626890633395636,0.9867870138150446,0.955477629291526,99.0643854204586,0.2947581826227519,8.271654857638474,1981,5.091847193237433,-0.4707890725813971,5.559644076915747,0.8061811706671591,5.5273226297760045,0.9615569980004876,0.9642042701926616,6.065886704991183,0.2959073252984282,5.500862790856608,0.9609895862210912,8.476524488963415,-0.2582896246280689,10.86,5.218130614547471,96.12,76.56
1981-12-01,11.565,10.84590909090909,11.517727272727273,94.1,49.8086,13.72,2.1975812491094446,8.5,99.2,97.2024192712703,64.3,31717.666666666668,8.657645421183636,93.35603407320382,4.985113614205275,94.0354916712803,49.60695493635465,49.59584302975027,0.9863962605535233,7.948255432750931,8.019427375857667,0.9803736550107528,96.12,97.62741379201884,0.335416682958075,0.9630971036984632,0.9873885299362356,0.9560530700633054,98.91954274164,0.2907550373246603,8.312073936719337,1981,5.188264409185716,-0.471952894664134,5.719452059642983,0.8058490849738766,5.695333782440394,0.961419123482732,0.9635232098200928,6.241276261304352,0.2972680634692113,5.6744162112717245,0.9602789461579132,8.614627236903983,-0.2586006072221429,60.84,5.176303909458171,93.88,80.36
1982-01-01,12.7685,12.2765,12.8275,94.4,48.7877,14.59,2.128056179780923,8.6,99.4,96.9115484878648,71.0,31529.0,8.713283812771452,93.87621378405372,4.970398601760363,94.18020661407562,49.45844253058476,49.393445264503065,0.9874206563488476,7.97737397657707,8.064720839081653,0.9808234893253728,93.88,98.16084275199496,0.3342109085939733,0.9590062223035568,0.9879314152651092,0.9596156662051158,99.58157094735748,0.3089511361046071,8.353400585438791,1982,5.291433857457194,-0.4719138887919027,5.8558098117508655,0.8058878802807544,5.828801724146214,0.9571210364039016,0.959266799967961,6.352739535045391,0.2905186355231741,5.805349942919565,0.9555851752552128,8.762625407971184,-0.2573845545219348,73.04,5.137437538574094,10.86,80.66
1982-02-01,13.107222222222225,13.481111111111112,13.610555555555557,94.7,49.7839,14.43,2.0957774650185046,8.9,99.5,96.6352925442348,66.5,31553.666666666668,9.029819459911046,94.39470302738664,4.957394262675828,94.53567496856016,49.28779001478444,49.35920555377723,0.9863661936002208,8.008448320847577,8.094740313619916,0.9812477669382356,10.86,98.5792603674906,0.3390174700824968,0.955337218791765,0.9879371582084348,0.961192904870327,99.93025685204212,0.3197738618834417,8.38921059394501,1982,5.384388378736153,-0.4719131555762465,5.95259804628097,0.8059262226140644,5.932077707115715,0.9549710720755576,0.9621481240295132,6.47917463978703,0.3031376974115929,5.919595047775235,0.9552994970242789,8.914905698895932,-0.2541878997212389,76.56,5.104155781887627,60.84,79.24
1982-03-01,12.465652173913044,12.67782608695652,12.771739130434783,94.7,49.4477,13.86,2.052023694320092,9.0,100.0,96.4104916752017,62.0,31578.33333333333,9.163851648651132,94.86118856679153,4.780508741628925,94.94042060437113,49.10483359295296,49.04432830706151,0.9867845906035996,8.044131105712164,8.126128247311733,0.9818496080126612,60.84,98.87298590681009,0.333488602076821,0.9589815587241468,0.9879431135770927,0.9627271032378734,99.99990374766756,0.3086527297595999,8.42019592322424,1982,5.463717617083906,-0.4623893805309703,6.066501847459087,0.7992641854976439,6.056437050997249,0.9590754085812186,0.9667588518214298,6.634231827517937,0.2907853315882625,6.051544753872944,0.9591478469786556,9.065450438144127,-0.3212359348261727,80.36,5.081005796762778,73.04,76.1
1982-04-01,12.496190476190478,12.703333333333331,12.8,95.0,48.9913,13.87,2.1106876853889847,9.3,100.0,96.2680925618074,65.5,31603.0,9.21009635359564,95.20108442392738,4.772795220636594,95.10942705916834,48.92047480791683,48.830756817612325,0.9872699615722348,8.080248316011142,8.158624503561942,0.982216047655049,73.04,99.0254175018252,0.3336259762824597,0.9597170720806344,0.987949279939612,0.9607895683311146,99.80433905056157,0.3087438605126519,8.446207486585935,1982,5.528458988158806,-0.4729006822772633,6.1601016451216335,0.8003355985367601,6.162836182676375,0.9598507345974931,0.9678532527698456,6.775570725101953,0.2909530324507218,6.166140683413569,0.9599856767087708,9.211751037849556,-0.3163580425294754,80.66,5.073087713605839,76.56,72.88
1982-05-01,11.984,12.088,12.1645,95.9,48.6669,13.62,2.11256290490686,9.4,100.0,96.215330284163,67.5,31536.0,9.545939284222188,95.49274895161024,4.585598131553121,95.78866477832943,48.73829891257508,48.73209471822046,0.9875951890938808,8.110217514044692,8.18944266907333,0.9821753416586848,76.56,99.03702659915636,0.3321863735034393,0.9621269363887928,0.9881702465013816,0.9610981001321822,100.236402699144,0.2937459157149131,8.470122495308734,1982,5.5832006726285055,-0.4029792643261217,6.254891210957475,0.7778818408923089,6.272610878650228,0.9625093476615134,0.9701027449931714,6.921590774053748,0.2898063847080201,6.284942240376041,0.9626383757189584,9.355385263331511,-0.3166525934716817,79.24,5.083685190448,80.36,39.46
1982-06-01,12.567272727272728,12.465909090909092,12.69818181818182,97.0,48.5415,14.3,2.0371916790579188,9.6,100.0,96.2547711183236,65.7,31469.0,9.514120803660374,95.77618076074164,4.26022230914086,96.86138095043788,48.55918486734468,48.55550065669083,0.9877341052862336,8.132267252181691,8.21609936809518,0.9820152258075364,80.36,98.91593292528336,0.3261055890725334,0.9616271894819786,0.9883786307961194,0.9632616597661566,100.41200134607152,0.2948911978357879,8.491455492795865,1982,5.637816967922162,-0.3767137153206068,6.326386311648081,0.7760558942515509,6.354039130742304,0.9614175953884012,0.9674755105603556,7.016734232279387,0.2872081082442164,6.371292621967884,0.9611202787793413,9.498182271272556,-0.3154703244381955,76.1,5.113888581219116,80.66,15.14
1982-07-01,11.895238095238096,11.34904761904762,11.881428571428572,97.5,48.3775,13.95,2.031760966325584,9.8,99.5,96.37325174958929,65.4,31402.0,9.650877816079449,96.0607435825409,4.268193326125585,97.42647479753325,48.384129448578285,48.38331904726408,0.987895486337946,8.153409707116523,8.23916409095563,0.9822566593446816,80.66,98.66137245717424,0.3177705240200502,0.9646884259221344,0.9885751742740736,0.9635440917500804,99.40428649638233,0.2991265336234004,8.510687114871333,1982,5.683648834962868,-0.3730412709632704,6.404873777724605,0.783613524864111,6.43925271562289,0.964266199993017,0.9702429590091186,7.121306192308217,0.2794437868181011,6.463535502216452,0.9641118723347216,9.63870065771591,-0.3156903752537967,72.88,5.1620473246594845,79.24,0.58
1982-08-01,10.371818181818185,8.679545454545455,9.88090909090909,97.7,47.9382,13.06,2.033504267266154,9.8,98.5,96.5574183022648,65.4,31380.33333333333,9.716535075461222,96.34924538600686,4.238347134040318,97.74899351593088,48.21426508651063,48.21673938324113,0.9882367580991874,8.176246491921637,8.261136508985304,0.9826734864571234,79.24,98.2815622952279,0.3227880693264885,0.966983462991174,0.9886668824399054,0.9636444340178724,98.765876892686,0.3267292419953881,8.526887507615903,1982,5.724212888754435,-0.3334259511476659,6.456835979148961,0.780523450605044,6.518798370527874,0.967544525497436,0.9745599892614006,7.249419315628077,0.2896841082649866,6.559506022574848,0.96785589036266,9.767701344584932,-0.3146864913897837,39.46,5.224558773613577,76.1,1.66
1982-09-01,9.91952380952381,7.920476190476189,9.373809523809523,97.7,47.8139,12.34,2.169456928366094,10.1,98.5,96.8125561190038,69.3,31358.666666666668,9.83036590614937,96.64243032123748,4.13420142831188,97.82506021284196,48.10842188050047,48.08972420369187,0.9883387042669314,8.202376573307511,8.279771607341516,0.9831850987259544,76.1,97.81127092462572,0.3326484595237265,0.967298314316346,0.9887550325103398,0.9578697597507666,98.86546270490976,0.331976092989244,8.540671545570278,1982,5.717433591999969,-0.319999999999995,6.482311541012805,0.7772742143183436,6.581198806134037,0.9682482218192316,0.9774323874097878,7.378897912648616,0.3076810599440088,6.640665096898889,0.9688858352311154,9.834949494727264,-0.3163026722734091,15.14,5.297193526694783,72.88,0.16
1982-10-01,8.629,7.710500000000001,8.2895,98.1,47.3575,10.91,2.2704434392965385,10.4,98.5,97.1343546252044,73.4,31337.0,10.08049040930389,96.94009059419449,4.133663512265205,98.18528294076064,48.33525650773955,47.60008860590632,0.988629914262838,8.227378596314018,8.297872453734644,0.9834338592861294,72.88,97.28676951986654,0.3335209489759878,0.9673597308547708,0.9888397828442234,0.9528282220559678,97.4902370737751,0.3045966221066378,8.552759609916869,1982,5.642564745001375,-0.3251005004582696,6.499169044122957,0.7756414579714745,6.614800648469488,0.9688628141133464,0.9807837009858732,7.504628689424379,0.3091886360172469,6.694123255086178,0.9701456089074632,9.786036742073357,-0.3183955665464654,0.58,5.37487909072571,39.46,0.0
1982-11-01,8.443684210526316,8.066315789473684,8.33736842105263,98.0,47.2078,10.55,2.329441541649184,10.8,98.1,97.5355677008025,72.1,31453.33333333333,10.947168857037736,97.23906612834804,3.992869684425144,98.06070193310104,48.76332457864152,46.990085598501246,0.9887227980905954,8.255916137339648,8.313768086809816,0.9839542872669176,39.46,96.73620343455686,0.3371764957909923,0.9671953826473144,0.9886316585597476,0.9503820962141863,97.88545616551365,0.304878392438571,8.559338267663158,1982,5.533704514791456,-0.3451538185636226,6.522607723246988,0.7621284116860662,6.645907261087173,0.9688460273213662,0.981557710098831,7.612255577331747,0.308137384614056,6.736792980185472,0.9703142216982994,9.703309684659082,-0.3204889964770139,1.66,5.452071881560956,15.14,0.0
1982-12-01,8.228181818181818,7.936818181818182,8.155909090909091,97.7,46.8713,10.54,2.33811740171392,10.8,97.9,98.0254862762056,71.9,31569.666666666668,10.962488838198102,97.53160089268572,3.7618922537404953,97.690621088704,49.06464262890472,46.75536900267437,0.988901173525018,8.288937052424577,8.329190018403953,0.9845491688723844,15.14,96.18507440070132,0.3376072762911967,0.9672540151057344,0.9884216137551034,0.9513936100025616,97.15699630388136,0.3032019892393946,8.561297592636999,1982,5.451306078717336,-0.3261302991573471,6.540117825624305,0.7601030750751305,6.668293130238971,0.9689367104224988,0.9816476073150192,7.704407462555043,0.3076119088219112,6.767713576532279,0.9704626989421375,9.644006531071303,-0.3218646301513029,0.16,5.522091093308615,0.58,0.0
1983-01-01,8.012857142857143,7.856190476190475,7.930952380952381,97.9,47.7398,10.46,2.383975892613396,10.4,94.8,98.5912344931523,70.4,31686.0,10.590236816843587,97.81307422337048,3.761317733708946,97.7564122305498,49.27155889690096,48.061318464541095,0.9883223237422252,8.321294839425251,8.335529745793597,0.9848416836123534,0.58,95.65117313154455,0.3381324709952107,0.9672869066719562,0.9882102504287494,0.9499960343388898,95.16797271945072,0.303066623894897,8.55882000996969,1983,5.362939775920549,-0.3289756957165867,6.55279153560557,0.7656757498946671,6.681917344748836,0.9690111639960816,0.9818572240634,7.781854477836897,0.3077208335842921,6.788200951518856,0.9705695073611902,9.59625015706234,-0.3149570962116835,0.0,5.577057463468799,1.66,0.0
1983-02-01,8.281578947368422,8.113684210526316,8.225263157894737,98.0,47.4484,10.72,2.406498274835738,10.4,92.7,99.2057477868767,74.6,31904.0,10.58711305749678,98.10044967335796,3.738216499037335,97.8665014843244,49.44784081379452,47.04002075448822,0.9885105808366366,8.354008273762757,8.342490560886016,0.98517180981774,1.66,95.14746398672092,0.3369978966334541,0.9671664308539782,0.987745437417088,0.9503517763443476,92.72517815690684,0.3057003802693608,8.547663192960782,1983,5.298605414530635,-0.3365652578669727,6.565034384931185,0.7649498886058239,6.697178375078925,0.968869505244892,0.9814130295253648,7.846596759196069,0.3073336370733315,6.809653066092305,0.9703990260924394,9.54714157952617,-0.3415123475470254,0.0,5.609296065510145,0.16,0.1
1983-03-01,8.35695652173913,8.348695652173914,8.366521739130436,98.1,47.8426,10.51,2.447480499370227,10.3,92.9,99.83834248766242,80.8,32122.0,10.463316238680164,98.41608948639916,3.717716460949649,98.21453917222344,49.618078353448816,47.47172372355694,0.988251971020184,8.38685292844949,8.343786041227538,0.9854848417872109,0.16,94.6893055332782,0.3371791839447279,0.967034851183499,0.987266229824078,0.9495230943379288,92.9635521309055,0.3072178483313483,8.527977926822931,1983,5.238458163410875,-0.3365568116373502,6.574165084753646,0.7659781968496001,6.709709451886223,0.968797614958384,0.9818630889926192,7.901066784229723,0.3076784760649705,6.827139808666447,0.9703582116262156,9.494150638241916,-0.3585456829708001,0.0,5.613297811389447,0.0,0.0
1983-04-01,8.2925,8.212,8.296000000000001,98.8,48.4483,10.4,2.492105541772344,10.2,92.7,100.455987704109,89.1,32340.0,10.207908454657137,98.75276937681562,3.606804172190568,98.7861567807004,49.7881989061381,48.40291280672893,0.9877977841351222,8.414396030198091,8.336302888681441,0.9854824046765022,0.0,94.28756089927896,0.3370818204539341,0.9671238677635672,0.986775657125026,0.9486054936166616,92.67758017103024,0.3070033091281889,8.50057967286033,1983,5.183400391039453,-0.3182376127083581,6.580132115918342,0.7523942154858062,6.718617801344314,0.9688453105464736,0.9821081757389336,7.9458745663351795,0.3072979861634367,6.840137893017143,0.970413342292666,9.445049903844676,-0.3542952624344063,0.0,5.587593585901177,0.0,0.02
1983-05-01,8.225238095238096,8.191904761904762,8.218571428571428,99.2,48.747,10.38,2.5477082681456995,10.1,92.6,101.024250512037,93.3,32528.666666666668,10.226410655821342,99.09718990505424,3.5969628020032443,99.04829623573316,49.95019875987623,48.73359212147572,0.9875784180633336,8.438978463248937,8.324416192682957,0.9856334027591456,0.0,93.94816650183972,0.3371511859711227,0.9671468557348007,0.9863626229775868,0.94708303214278,92.75807478293882,0.3077436125266399,8.468232180172219,1983,5.134196543090653,-0.3410694683269835,6.582788916815353,0.7537796527730843,6.723981548625301,0.96889046571126,0.9821940065566158,7.97906657324397,0.3073505848957875,6.848631744851864,0.970464270537128,9.414582530056324,-0.3551314410187318,0.1,5.535956076842856,0.0,0.0
1983-06-01,8.871818181818183,8.792272727272728,8.887272727272729,99.4,49.0434,10.85,2.572261589418141,10.1,92.6,101.510519568416,92.2,32717.33333333333,9.805168718597228,99.4473092636504,3.605918432877663,99.35655400649262,50.088013724014864,49.091532324827234,0.9873545820503186,8.462277329559228,8.308558852872551,0.98587655633217,0.0,93.67825962356872,0.3345127665305636,0.9666586541131108,0.9859482672964796,0.9480842531925038,92.91477138050313,0.2984411136144834,8.432190312564202,1983,5.122108812711598,-0.3299069279795783,6.5763087650460745,0.7521263790646859,6.720853413487468,0.968319450382198,0.9813142590171012,7.9914466616467585,0.3061728326446502,6.8478603254470425,0.9697940341868464,9.413538835247452,-0.3550913645150773,0.0,5.46717974651612,0.0,0.0
