date,3_month_recession_probability,recession_probability,INDPRO_diff1,OECD_CLI_index_rollstd12,OECD_CLI_index_rollstd3,3_months_rate_rollstd6,OECD_CLI_index_diff1,1_year_rate_diff3,3_months_rate_diff12,recession_probability_rollstd3,CPI_rollstd3,CSI_index_diff6,recession_probability_diff1,10_year_rate_diff3,INDPRO_diff6,1_year_rate_rollstd3,10_year_rate_rollstd3,6_months_rate_rollstd6,PPI_rollstd6,recession_probability_diff3,6_month_recession_probability,OECD_CLI_index_rollstd6,10_year_rate_diff1,CSI_index_diff1,recession_probability_rollmean6,share_price_diff1,CSI_index_diff3,recession_probability_rollstd12,10_year_rate_rollstd12,recession_probability_lag1,1_month_recession_probability
1969-10-01,-0.274965342410566,-0.1361176429186097,0.0004822250855596,0.5521204842352777,0.1492071439025102,0.1362974532530085,-0.1553933945189172,0.0061220633193024,0.5319127658597564,0.0471508106157968,0.0025291078982788,-0.911960961572762,-0.0463757693448044,0.1268663611735321,0.0222923350955965,0.0225843130787405,0.0854008924763797,0.1451985772276578,0.0026177301478931,0.2821192635142269,-0.415581330223718,0.3159718264745409,-0.0200315307116105,0.0,-0.2985432541238652,0.0018930193613879,-0.3941526189848374,0.2762603954992639,0.1475960831225744,-0.0897418735738053,-0.1826077429748578
1969-11-01,-0.3229420614570753,-0.1840392712415743,-0.0155961744776973,0.5934843491730392,0.1691643586922075,0.0879491796478977,-0.1825712616985279,0.0252758454521124,0.5778210465173756,0.047150810615797,0.0025291078982791,-0.9119609615727616,-0.0479216283229645,0.1502364803370773,0.0128635656595272,0.0264837295866978,0.0101995561968638,0.0885124384422602,0.0026177301478931,-0.1422190259907335,-0.4625849489040548,0.3015094985420355,0.0133543538077403,-0.5178083425879243,-0.2415857120118931,0.0012203927010988,-0.5178083425879243,0.2690517316026699,0.1419691372796929,-0.1361176429186097,-0.2304937661799586
1969-12-01,-0.3693711444053102,-0.2304150405863787,-0.0043992463945767,0.6237737903978976,0.1978801086883378,0.1043215370827029,-0.2128038511209021,0.0817218001280711,0.6009313229906121,0.047150810615797,0.0025291078982793,-0.9119609615727616,-0.0463757693448044,0.1635908341448179,-0.0074194982462383,0.06417629770585,0.1023773308465352,0.0866784916983291,0.0020743045931058,-0.1406731670125734,-0.5080723218205098,0.313577768622503,0.1702680110486881,0.0,-0.1833951633340076,-0.0062365185359658,-0.5178083425879243,0.2662922841753506,0.1671081437447111,-0.1840392712415743,-0.2768350789590884
1970-01-01,-0.4173478634518198,-0.2783366689093433,-0.0302701992303773,0.6475878945606857,0.2248067795483674,0.131032251926995,-0.2365997582602166,0.0953735298840949,0.5579906836887311,0.0471508106157971,0.0025291078982798,-1.0356166851758486,-0.0479216283229645,0.2303626031835192,-0.0463612889274642,0.0404605289278419,0.1142135614849724,0.0914073952173098,0.0017908474441587,-0.1422190259907335,-0.5550759405008465,0.3483922954335952,0.0467402383270907,-0.123655723603087,-0.160078457080092,-0.0007522184109327,-0.6414640661910113,0.2512373440632427,0.1843869011054244,-0.2304150405863787,-0.324721102164189
1970-02-01,-0.4653245824983292,-0.3262582972323079,-0.0010575111525428,0.6666134937223496,0.23548025461716,0.124113851261457,-0.2343589740652956,-0.0951868002839418,0.3250649849792394,0.0479216283229652,0.0025291078982801,-0.6414640661910113,-0.0479216283229646,0.0333858845193507,-0.0512131500953296,0.0935614323208754,0.0954275810213639,0.0899503830023301,0.001056184201368,-0.1422190259907336,-0.6020795591811832,0.3869821215711433,-0.1836223648564281,0.0,-0.2074847990770032,-0.0036985132528516,-0.123655723603087,0.2108545703766148,0.1757959035997381,-0.2783366689093433,-0.3726071253692897
1970-03-01,-0.5086583932500152,-0.369542348620792,-0.0020811819482036,0.679899833807129,0.2219635586168672,0.1559163732233502,-0.2093329438454008,-0.3454621737077026,0.1968650790468084,0.0456224863734121,0.0025291078982804,-0.6414640661910113,-0.043284051388484,-0.1936381302122333,-0.0529220881178382,0.1571638197831571,0.125645119875483,0.1519330335780579,0.000315595393555,-0.1391273080344132,-0.6445344405698745,0.4100904207534154,-0.0567560036828959,0.0,-0.2541182115848343,0.0014673562301475,-0.123655723603087,0.166305817948321,0.1642666534083242,-0.3262582972323079,-0.4158590172964775
1970-04-01,-0.5566351122965245,-0.4174639769437566,-0.0041158334056954,0.6856169870566953,0.1873734485813709,0.1846929234282816,-0.1645197399559859,-0.3070999375506646,0.1288079398329529,0.0456224863734121,0.0025291078982811,-0.6414640661910113,-0.0479216283229645,-0.1335435380774024,-0.0575201466090933,0.0962129156927309,0.0534521808807395,0.1838952747464115,0.0009467861806518,-0.1391273080344133,-0.6915380592502113,0.4048701692163909,0.1068348304619216,0.0,-0.3010092672556921,-0.0040915717676901,0.0,0.170271240775876,0.1451561911972724,-0.369542348620792,-0.4637450405015781
1970-05-01,-0.6030641952447595,-0.463839746288561,-0.001861219628475,0.6811531205818175,0.1325563435774531,0.190325050409423,-0.0977776095685989,0.0214597738427617,0.256930954104125,0.0471508106157972,0.0019316380641,-0.3323247571832944,-0.0463757693448044,0.2236854262796488,-0.043785191759871,0.1085957247491747,0.1415393514359369,0.1780091625831866,0.0037154572675249,-0.137581449056253,-0.7370254321666662,0.3639750907583847,0.1736065995006231,-0.2086690335802073,-0.3476426797635232,-0.012321108469024,-0.2086690335802073,0.1636050063398627,0.1427781151958141,-0.4174639769437566,-0.510086353280708
1970-06-01,-0.6510409142912689,-0.5117613746115256,-0.0051606544244073,0.6631052203242874,0.0697826886880674,0.1619325522032963,-0.0373580805038233,0.175458738827798,0.0766277944833693,0.0471508106157972,0.0019316380641007,-0.3323247571832944,-0.0479216283229645,0.2570713107989993,-0.0445465997897016,0.102259070005382,0.0942128917965061,0.1415281548086067,0.0047820773600953,-0.1422190259907336,-0.7840290508470029,0.291699752305347,-0.0233701191635454,0.0,-0.3945337354343811,-0.0007722224143591,-0.2086690335802073,0.1537439665092247,0.1381592917230664,-0.463839746288561,-0.5579723764858087
1970-07-01,-0.6974699972395039,-0.55813714395633,0.0039043311751869,0.628867835578645,0.021286693801633,0.0798115288925032,0.0009971182742687,0.0291353640476369,-0.1777451723185926,0.0471508106157973,0.0019316380641015,-0.2086690335802073,-0.0463757693448043,0.0233701191635454,-0.0103720693841373,0.0854992523638714,0.0808416518996699,0.0886526440253723,0.0051742247354743,-0.1406731670125733,-0.5213936238889001,0.2038411428153111,-0.1268663611735322,0.0,-0.4411671479422122,-0.0002721011155396,-0.2086690335802073,0.1689865095740224,0.1239004434281529,-0.5117613746115256,-0.6043136892649383
