realtime_start,realtime_end,date,value
2025-07-03,2025-07-03,2000-08-01,0.74
2025-07-03,2025-07-03,2000-09-01,0.9
2025-07-03,2025-07-03,2000-10-01,3.18
2025-07-03,2025-07-03,2000-11-01,4.36
2025-07-03,2025-07-03,2000-12-01,8.2
2025-07-03,2025-07-03,2001-01-01,16.14
2025-07-03,2025-07-03,2001-02-01,20.76
2025-07-03,2025-07-03,2001-03-01,26.28
2025-07-03,2025-07-03,2001-04-01,31.34
2025-07-03,2025-07-03,2001-05-01,30.76
2025-07-03,2025-07-03,2001-06-01,31.2
2025-07-03,2025-07-03,2001-07-01,29.86
2025-07-03,2025-07-03,2001-08-01,28.52
2025-07-03,2025-07-03,2001-09-01,28.34
2025-07-03,2025-07-03,2001-10-01,21.14
2025-07-03,2025-07-03,2001-11-01,16.74
2025-07-03,2025-07-03,2001-12-01,7.0
2025-07-03,2025-07-03,2002-01-01,2.38
2025-07-03,2025-07-03,2002-02-01,1.42
2025-07-03,2025-07-03,2002-03-01,0.54
2025-07-03,2025-07-03,2002-04-01,0.34
2025-07-03,2025-07-03,2002-05-01,0.18
2025-07-03,2025-07-03,2002-06-01,0.2
2025-07-03,2025-07-03,2002-07-01,0.56
2025-07-03,2025-07-03,2002-08-01,0.48
2025-07-03,2025-07-03,2002-09-01,0.42
2025-07-03,2025-07-03,2002-10-01,0.38
2025-07-03,2025-07-03,2002-11-01,0.28
2025-07-03,2025-07-03,2002-12-01,0.72
2025-07-03,2025-07-03,2003-01-01,0.5
2025-07-03,2025-07-03,2003-02-01,0.94
2025-07-03,2025-07-03,2003-03-01,0.74
2025-07-03,2025-07-03,2003-04-01,0.5
2025-07-03,2025-07-03,2003-05-01,0.16
2025-07-03,2025-07-03,2003-06-01,0.1
2025-07-03,2025-07-03,2003-07-01,0.08
2025-07-03,2025-07-03,2003-08-01,0.02
2025-07-03,2025-07-03,2003-09-01,0.0
2025-07-03,2025-07-03,2003-10-01,0.0
2025-07-03,2025-07-03,2003-11-01,0.04
2025-07-03,2025-07-03,2003-12-01,0.22
2025-07-03,2025-07-03,2004-01-01,0.14
2025-07-03,2025-07-03,2004-02-01,0.04
2025-07-03,2025-07-03,2004-03-01,0.0
2025-07-03,2025-07-03,2004-04-01,0.02
2025-07-03,2025-07-03,2004-05-01,0.04
2025-07-03,2025-07-03,2004-06-01,0.84
2025-07-03,2025-07-03,2004-07-01,0.02
2025-07-03,2025-07-03,2004-08-01,0.06
2025-07-03,2025-07-03,2004-09-01,0.0
2025-07-03,2025-07-03,2004-10-01,0.0
2025-07-03,2025-07-03,2004-11-01,0.2
2025-07-03,2025-07-03,2004-12-01,0.02
2025-07-03,2025-07-03,2005-01-01,0.0
2025-07-03,2025-07-03,2005-02-01,0.04
2025-07-03,2025-07-03,2005-03-01,0.24
2025-07-03,2025-07-03,2005-04-01,0.1
2025-07-03,2025-07-03,2005-05-01,0.1
2025-07-03,2025-07-03,2005-06-01,0.1
2025-07-03,2025-07-03,2005-07-01,0.54
2025-07-03,2025-07-03,2005-08-01,1.72
2025-07-03,2025-07-03,2005-09-01,9.94
2025-07-03,2025-07-03,2005-10-01,0.06
2025-07-03,2025-07-03,2005-11-01,0.0
2025-07-03,2025-07-03,2005-12-01,0.0
2025-07-03,2025-07-03,2006-01-01,0.04
2025-07-03,2025-07-03,2006-02-01,0.08
2025-07-03,2025-07-03,2006-03-01,0.06
2025-07-03,2025-07-03,2006-04-01,0.26
2025-07-03,2025-07-03,2006-05-01,0.2
2025-07-03,2025-07-03,2006-06-01,0.18
2025-07-03,2025-07-03,2006-07-01,0.16
2025-07-03,2025-07-03,2006-08-01,0.06
2025-07-03,2025-07-03,2006-09-01,0.06
2025-07-03,2025-07-03,2006-10-01,0.04
2025-07-03,2025-07-03,2006-11-01,0.02
