realtime_start,realtime_end,date,value
2025-07-27,2025-07-27,1977-01-01,5.573832
2025-07-27,2025-07-27,1977-02-01,5.439291000000001
2025-07-27,2025-07-27,1977-03-01,5.413836
2025-07-27,2025-07-27,1977-04-01,5.339599
2025-07-27,2025-07-27,1977-05-01,5.343278
2025-07-27,2025-07-27,1977-06-01,5.377555999999999
2025-07-27,2025-07-27,1977-07-01,5.440961
2025-07-27,2025-07-27,1977-08-01,5.298797
2025-07-27,2025-07-27,1977-09-01,5.2148699999999995
2025-07-27,2025-07-27,1977-10-01,5.087028
2025-07-27,2025-07-27,1977-11-01,5.1367769999999995
2025-07-27,2025-07-27,1977-12-01,5.132763
2025-07-27,2025-07-27,1978-01-01,4.9409220000000005
2025-07-27,2025-07-27,1978-02-01,4.892696
2025-07-27,2025-07-27,1978-03-01,4.901751
2025-07-27,2025-07-27,1978-04-01,5.125091
2025-07-27,2025-07-27,1978-05-01,5.395874
2025-07-27,2025-07-27,1978-06-01,5.429991
2025-07-27,2025-07-27,1978-07-01,5.407871
2025-07-27,2025-07-27,1978-08-01,5.796533
2025-07-27,2025-07-27,1978-09-01,5.800773
2025-07-27,2025-07-27,1978-10-01,5.585466
2025-07-27,2025-07-27,1978-11-01,5.222412
2025-07-27,2025-07-27,1978-12-01,5.316517
2025-07-27,2025-07-27,1979-01-01,5.522627
2025-07-27,2025-07-27,1979-02-01,5.454675
2025-07-27,2025-07-27,1979-03-01,5.564126
2025-07-27,2025-07-27,1979-04-01,5.693924
2025-07-27,2025-07-27,1979-05-01,5.566561
2025-07-27,2025-07-27,1979-06-01,5.705211
2025-07-27,2025-07-27,1979-07-01,5.781885
2025-07-27,2025-07-27,1979-08-01,6.060129
2025-07-27,2025-07-27,1979-09-01,6.128747
2025-07-27,2025-07-27,1979-10-01,5.869858
2025-07-27,2025-07-27,1979-11-01,5.845224
2025-07-27,2025-07-27,1979-12-01,6.114708
2025-07-27,2025-07-27,1980-01-01,6.326556
2025-07-27,2025-07-27,1980-02-01,6.541523000000001
2025-07-27,2025-07-27,1980-03-01,5.894791000000001
2025-07-27,2025-07-27,1980-04-01,5.790051
2025-07-27,2025-07-27,1980-05-01,6.078551
2025-07-27,2025-07-27,1980-06-01,6.479213
2025-07-27,2025-07-27,1980-07-01,6.789402000000001
2025-07-27,2025-07-27,1980-08-01,7.0185059999999995
2025-07-27,2025-07-27,1980-09-01,7.240799000000001
2025-07-27,2025-07-27,1980-10-01,7.444011
2025-07-27,2025-07-27,1980-11-01,7.738816
2025-07-27,2025-07-27,1980-12-01,7.594361999999999
2025-07-27,2025-07-27,1981-01-01,7.550431
2025-07-27,2025-07-27,1981-02-01,7.280319
2025-07-27,2025-07-27,1981-03-01,7.57145
2025-07-27,2025-07-27,1981-04-01,7.685257000000001
2025-07-27,2025-07-27,1981-05-01,7.554264
2025-07-27,2025-07-27,1981-06-01,7.605069
2025-07-27,2025-07-27,1981-07-01,7.425051
2025-07-27,2025-07-27,1981-08-01,7.4513679999999995
2025-07-27,2025-07-27,1981-09-01,6.770683999999999
2025-07-27,2025-07-27,1981-10-01,6.873013
2025-07-27,2025-07-27,1981-11-01,7.080006
2025-07-27,2025-07-27,1981-12-01,7.111047
2025-07-27,2025-07-27,1982-01-01,6.725086999999999
2025-07-27,2025-07-27,1982-02-01,6.552295
2025-07-27,2025-07-27,1982-03-01,6.324361
2025-07-27,2025-07-27,1982-04-01,6.631616
2025-07-27,2025-07-27,1982-05-01,6.6416520000000006
2025-07-27,2025-07-27,1982-06-01,6.248705
2025-07-27,2025-07-27,1982-07-01,6.221205
2025-07-27,2025-07-27,1982-08-01,6.230021
2025-07-27,2025-07-27,1982-09-01,6.952616
2025-07-27,2025-07-27,1982-10-01,7.53648
2025-07-27,2025-07-27,1982-11-01,7.897333000000001
2025-07-27,2025-07-27,1982-12-01,7.951669
2025-07-27,2025-07-27,1983-01-01,8.244418
2025-07-27,2025-07-27,1983-02-01,8.391662
2025-07-27,2025-07-27,1983-03-01,8.66558
2025-07-27,2025-07-27,1983-04-01,8.972832
2025-07-27,2025-07-27,1983-05-01,9.369154
2025-07-27,2025-07-27,1983-06-01,9.549047
2025-07-27,2025-07-27,1983-07-01,9.58049
2025-07-27,2025-07-27,1983-08-01,9.305114
2025-07-27,2025-07-27,1983-09-01,9.5762
2025-07-27,2025-07-27,1983-10-01,9.584584
2025-07-27,2025-07-27,1983-11-01,9.448442
2025-07-27,2025-07-27,1983-12-01,9.400146000000001
2025-07-27,2025-07-27,1984-01-01,9.531851
2025-07-27,2025-07-27,1984-02-01,8.972541
2025-07-27,2025-07-27,1984-03-01,8.978227
2025-07-27,2025-07-27,1984-04-01,8.978723
2025-07-27,2025-07-27,1984-05-01,8.919742
2025-07-27,2025-07-27,1984-06-01,8.742867
2025-07-27,2025-07-27,1984-07-01,8.625086
2025-07-27,2025-07-27,1984-08-01,9.317769
2025-07-27,2025-07-27,1984-09-01,9.475889
2025-07-27,2025-07-27,1984-10-01,9.416708
2025-07-27,2025-07-27,1984-11-01,9.498795
2025-07-27,2025-07-27,1984-12-01,9.382779
2025-07-27,2025-07-27,1985-01-01,9.815166
2025-07-27,2025-07-27,1985-02-01,10.37154
2025-07-27,2025-07-27,1985-03-01,10.29142
2025-07-27,2025-07-27,1985-04-01,10.36456
2025-07-27,2025-07-27,1985-05-01,10.59652
2025-07-27,2025-07-27,1985-06-01,10.84758
2025-07-27,2025-07-27,1985-07-01,11.05607
2025-07-27,2025-07-27,1985-08-01,10.80291
2025-07-27,2025-07-27,1985-09-01,10.55842
2025-07-27,2025-07-27,1985-10-01,10.65283
2025-07-27,2025-07-27,1985-11-01,11.28278
2025-07-27,2025-07-27,1985-12-01,11.81692
2025-07-27,2025-07-27,1986-01-01,11.8989
2025-07-27,2025-07-27,1986-02-01,12.52
2025-07-27,2025-07-27,1986-03-01,13.2667
2025-07-27,2025-07-27,1986-04-01,13.59399
2025-07-27,2025-07-27,1986-05-01,13.60329
2025-07-27,2025-07-27,1986-06-01,13.94495
2025-07-27,2025-07-27,1986-07-01,13.69767
2025-07-27,2025-07-27,1986-08-01,13.9549
2025-07-27,2025-07-27,1986-09-01,13.57344
2025-07-27,2025-07-27,1986-10-01,13.54146
2025-07-27,2025-07-27,1986-11-01,13.94781
2025-07-27,2025-07-27,1986-12-01,14.07404
2025-07-27,2025-07-27,1987-01-01,14.970679999999998
2025-07-27,2025-07-27,1987-02-01,15.868179999999999
2025-07-27,2025-07-27,1987-03-01,16.48206
2025-07-27,2025-07-27,1987-04-01,16.228839999999998
2025-07-27,2025-07-27,1987-05-01,16.14232
2025-07-27,2025-07-27,1987-06-01,16.79351
2025-07-27,2025-07-27,1987-07-01,17.25948
2025-07-27,2025-07-27,1987-08-01,18.23986
2025-07-27,2025-07-27,1987-09-01,17.67034
2025-07-27,2025-07-27,1987-10-01,15.560629999999998
2025-07-27,2025-07-27,1987-11-01,13.58801
2025-07-27,2025-07-27,1987-12-01,13.3575
2025-07-27,2025-07-27,1988-01-01,13.918339999999999
2025-07-27,2025-07-27,1988-02-01,14.372729999999999
2025-07-27,2025-07-27,1988-03-01,14.84251
2025-07-27,2025-07-27,1988-04-01,14.701870000000001
2025-07-27,2025-07-27,1988-05-01,14.358529999999998
2025-07-27,2025-07-27,1988-06-01,15.12444
2025-07-27,2025-07-27,1988-07-01,15.064370000000002
2025-07-27,2025-07-27,1988-08-01,14.78065
2025-07-27,2025-07-27,1988-09-01,15.00061
2025-07-27,2025-07-27,1988-10-01,15.484689999999999
2025-07-27,2025-07-27,1988-11-01,15.11941
2025-07-27,2025-07-27,1988-12-01,15.38439
2025-07-27,2025-07-27,1989-01-01,15.884920000000001
2025-07-27,2025-07-27,1989-02-01,16.3478
2025-07-27,2025-07-27,1989-03-01,16.30056
2025-07-27,2025-07-27,1989-04-01,16.7725
2025-07-27,2025-07-27,1989-05-01,17.359779999999997
2025-07-27,2025-07-27,1989-06-01,17.90099
2025-07-27,2025-07-27,1989-07-01,18.33109
2025-07-27,2025-07-27,1989-08-01,19.10661
2025-07-27,2025-07-27,1989-09-01,19.11225
2025-07-27,2025-07-27,1989-10-01,19.06244
2025-07-27,2025-07-27,1989-11-01,18.662679999999998
2025-07-27,2025-07-27,1989-12-01,19.075210000000002
2025-07-27,2025-07-27,1990-01-01,18.56648
2025-07-27,2025-07-27,1990-02-01,18.07759
2025-07-27,2025-07-27,1990-03-01,18.445829999999997
2025-07-27,2025-07-27,1990-04-01,18.38141
2025-07-27,2025-07-27,1990-05-01,18.94923
2025-07-27,2025-07-27,1990-06-01,19.47706
2025-07-27,2025-07-27,1990-07-01,19.47469
2025-07-27,2025-07-27,1990-08-01,17.96866
2025-07-27,2025-07-27,1990-09-01,17.154320000000002
2025-07-27,2025-07-27,1990-10-01,16.64209
2025-07-27,2025-07-27,1990-11-01,17.05451
2025-07-27,2025-07-27,1990-12-01,17.78271
2025-07-27,2025-07-27,1991-01-01,17.62213
2025-07-27,2025-07-27,1991-02-01,19.58308
2025-07-27,2025-07-27,1991-03-01,20.15921
2025-07-27,2025-07-27,1991-04-01,20.56992
2025-07-27,2025-07-27,1991-05-01,20.49271
2025-07-27,2025-07-27,1991-06-01,20.53056
2025-07-27,2025-07-27,1991-07-01,20.62734
2025-07-27,2025-07-27,1991-08-01,21.12646
2025-07-27,2025-07-27,1991-09-01,21.048939999999998
2025-07-27,2025-07-27,1991-10-01,21.10341
2025-07-27,2025-07-27,1991-11-01,21.11836
2025-07-27,2025-07-27,1991-12-01,21.218729999999997
2025-07-27,2025-07-27,1992-01-01,22.71159
2025-07-27,2025-07-27,1992-02-01,22.590629999999997
2025-07-27,2025-07-27,1992-03-01,22.30278
2025-07-27,2025-07-27,1992-04-01,22.23713
2025-07-27,2025-07-27,1992-05-01,22.63905
2025-07-27,2025-07-27,1992-06-01,22.249779999999998
2025-07-27,2025-07-27,1992-07-01,22.595679999999998
2025-07-27,2025-07-27,1992-08-01,22.78407
2025-07-27,2025-07-27,1992-09-01,22.78987
2025-07-27,2025-07-27,1992-10-01,22.47702
2025-07-27,2025-07-27,1992-11-01,23.05813
2025-07-27,2025-07-27,1992-12-01,23.71526
2025-07-27,2025-07-27,1993-01-01,23.73477
2025-07-27,2025-07-27,1993-02-01,24.10519
2025-07-27,2025-07-27,1993-03-01,24.5713
2025-07-27,2025-07-27,1993-04-01,24.23496
2025-07-27,2025-07-27,1993-05-01,24.363210000000002
2025-07-27,2025-07-27,1993-06-01,24.47691
2025-07-27,2025-07-27,1993-07-01,24.54492
2025-07-27,2025-07-27,1993-08-01,24.94888
2025-07-27,2025-07-27,1993-09-01,25.23904
2025-07-27,2025-07-27,1993-10-01,25.5033
2025-07-27,2025-07-27,1993-11-01,25.344820000000002
2025-07-27,2025-07-27,1993-12-01,25.52289
2025-07-27,2025-07-27,1994-01-01,25.956529999999997
2025-07-27,2025-07-27,1994-02-01,25.94262
2025-07-27,2025-07-27,1994-03-01,25.482870000000002
2025-07-27,2025-07-27,1994-04-01,24.55667
2025-07-27,2025-07-27,1994-05-01,24.7144
2025-07-27,2025-07-27,1994-06-01,24.87754
2025-07-27,2025-07-27,1994-07-01,24.68769
2025-07-27,2025-07-27,1994-08-01,25.36024
2025-07-27,2025-07-27,1994-09-01,25.51085
2025-07-27,2025-07-27,1994-10-01,25.27446
2025-07-27,2025-07-27,1994-11-01,25.00329
2025-07-27,2025-07-27,1994-12-01,24.62429
2025-07-27,2025-07-27,1995-01-01,25.11062
2025-07-27,2025-07-27,1995-02-01,25.932570000000002
2025-07-27,2025-07-27,1995-03-01,26.422359999999998
2025-07-27,2025-07-27,1995-04-01,27.17155
2025-07-27,2025-07-27,1995-05-01,27.907420000000002
2025-07-27,2025-07-27,1995-06-01,28.671529999999997
2025-07-27,2025-07-27,1995-07-01,29.528609999999997
2025-07-27,2025-07-27,1995-08-01,29.71381
2025-07-27,2025-07-27,1995-09-01,30.73981
2025-07-27,2025-07-27,1995-10-01,30.87537
2025-07-27,2025-07-27,1995-11-01,31.449859999999997
2025-07-27,2025-07-27,1995-12-01,32.47175
2025-07-27,2025-07-27,1996-01-01,32.60315
2025-07-27,2025-07-27,1996-02-01,34.309909999999995
2025-07-27,2025-07-27,1996-03-01,34.33728
2025-07-27,2025-07-27,1996-04-01,34.41352
2025-07-27,2025-07-27,1996-05-01,35.14032
2025-07-27,2025-07-27,1996-06-01,35.484359999999995
2025-07-27,2025-07-27,1996-07-01,34.21694
2025-07-27,2025-07-27,1996-08-01,35.1152
2025-07-27,2025-07-27,1996-09-01,35.7465
2025-07-27,2025-07-27,1996-10-01,36.99174
2025-07-27,2025-07-27,1996-11-01,38.49857
2025-07-27,2025-07-27,1996-12-01,38.78163
2025-07-27,2025-07-27,1997-01-01,39.9673
2025-07-27,2025-07-27,1997-02-01,41.450959999999995
2025-07-27,2025-07-27,1997-03-01,41.26777
2025-07-27,2025-07-27,1997-04-01,39.71159
2025-07-27,2025-07-27,1997-05-01,42.91642
2025-07-27,2025-07-27,1997-06-01,45.26382
2025-07-27,2025-07-27,1997-07-01,47.62737
2025-07-27,2025-07-27,1997-08-01,47.68659
2025-07-27,2025-07-27,1997-09-01,48.49962
2025-07-27,2025-07-27,1997-10-01,49.44086
2025-07-27,2025-07-27,1997-11-01,48.73145
2025-07-27,2025-07-27,1997-12-01,49.97653
2025-07-27,2025-07-27,1998-01-01,49.9245
2025-07-27,2025-07-27,1998-02-01,52.69964
2025-07-27,2025-07-27,1998-03-01,55.5262
2025-07-27,2025-07-27,1998-04-01,57.24488
2025-07-27,2025-07-27,1998-05-01,56.889430000000004
2025-07-27,2025-07-27,1998-06-01,56.423390000000005
2025-07-27,2025-07-27,1998-07-01,58.07058000000001
2025-07-27,2025-07-27,1998-08-01,53.39362
2025-07-27,2025-07-27,1998-09-01,50.16512
2025-07-27,2025-07-27,1998-10-01,50.65313
2025-07-27,2025-07-27,1998-11-01,55.87901
2025-07-27,2025-07-27,1998-12-01,57.038380000000004
2025-07-27,2025-07-27,1999-01-01,58.96621999999999
2025-07-27,2025-07-27,1999-02-01,58.299730000000004
2025-07-27,2025-07-27,1999-03-01,59.78408
2025-07-27,2025-07-27,1999-04-01,62.16686
2025-07-27,2025-07-27,1999-05-01,62.94555
2025-07-27,2025-07-27,1999-06-01,62.34271
2025-07-27,2025-07-27,1999-07-01,64.2543
2025-07-27,2025-07-27,1999-08-01,61.5006
2025-07-27,2025-07-27,1999-09-01,60.19794
2025-07-27,2025-07-27,1999-10-01,59.32374
2025-07-27,2025-07-27,1999-11-01,62.80751
2025-07-27,2025-07-27,1999-12-01,63.19875
2025-07-27,2025-07-27,2000-01-01,62.86601999999999
2025-07-27,2025-07-27,2000-02-01,59.923869999999994
2025-07-27,2025-07-27,2000-03-01,61.624680000000005
2025-07-27,2025-07-27,2000-04-01,64.01819
2025-07-27,2025-07-27,2000-05-01,63.338330000000006
2025-07-27,2025-07-27,2000-06-01,64.33157
2025-07-27,2025-07-27,2000-07-01,64.67895
2025-07-27,2025-07-27,2000-08-01,65.96814
2025-07-27,2025-07-27,2000-09-01,66.10835
2025-07-27,2025-07-27,2000-10-01,64.02615
2025-07-27,2025-07-27,2000-11-01,63.94636
2025-07-27,2025-07-27,2000-12-01,63.89025
2025-07-27,2025-07-27,2001-01-01,64.42541999999999
2025-07-27,2025-07-27,2001-02-01,64.176
2025-07-27,2025-07-27,2001-03-01,59.7594
2025-07-27,2025-07-27,2001-04-01,60.09291999999999
2025-07-27,2025-07-27,2001-05-01,63.83125
2025-07-27,2025-07-27,2001-06-01,62.47472
2025-07-27,2025-07-27,2001-07-01,60.798719999999996
2025-07-27,2025-07-27,2001-08-01,59.8657
2025-07-27,2025-07-27,2001-09-01,54.59542
2025-07-27,2025-07-27,2001-10-01,55.064640000000004
2025-07-27,2025-07-27,2001-11-01,56.99183000000001
2025-07-27,2025-07-27,2001-12-01,57.732380000000006
2025-07-27,2025-07-27,2002-01-01,57.620830000000005
2025-07-27,2025-07-27,2002-02-01,56.41106
2025-07-27,2025-07-27,2002-03-01,59.49041999999999
2025-07-27,2025-07-27,2002-04-01,58.18821
2025-07-27,2025-07-27,2002-05-01,57.0232
2025-07-27,2025-07-27,2002-06-01,53.908069999999995
2025-07-27,2025-07-27,2002-07-01,48.25622
2025-07-27,2025-07-27,2002-08-01,48.70765
2025-07-27,2025-07-27,2002-09-01,46.763040000000004
2025-07-27,2025-07-27,2002-10-01,45.542770000000004
2025-07-27,2025-07-27,2002-11-01,47.87475
2025-07-27,2025-07-27,2002-12-01,47.52485
2025-07-27,2025-07-27,2003-01-01,47.3499
2025-07-27,2025-07-27,2003-02-01,44.37599
2025-07-27,2025-07-27,2003-03-01,44.24553
2025-07-27,2025-07-27,2003-04-01,46.62976
2025-07-27,2025-07-27,2003-05-01,49.36493
2025-07-27,2025-07-27,2003-06-01,52.292759999999994
2025-07-27,2025-07-27,2003-07-01,52.14394
2025-07-27,2025-07-27,2003-08-01,52.26897
2025-07-27,2025-07-27,2003-09-01,53.80064
2025-07-27,2025-07-27,2003-10-01,55.20531
2025-07-27,2025-07-27,2003-11-01,56.13243000000001
2025-07-27,2025-07-27,2003-12-01,58.51985
2025-07-27,2025-07-27,2004-01-01,61.47464
2025-07-27,2025-07-27,2004-02-01,62.40279
2025-07-27,2025-07-27,2004-03-01,61.57739
2025-07-27,2025-07-27,2004-04-01,61.8445
2025-07-27,2025-07-27,2004-05-01,59.72371999999999
2025-07-27,2025-07-27,2004-06-01,61.33126
2025-07-27,2025-07-27,2004-07-01,60.38981
2025-07-27,2025-07-27,2004-08-01,59.498940000000005
2025-07-27,2025-07-27,2004-09-01,61.34568
2025-07-27,2025-07-27,2004-10-01,61.89985
2025-07-27,2025-07-27,2004-11-01,64.97321
2025-07-27,2025-07-27,2004-12-01,66.84936
2025-07-27,2025-07-27,2005-01-01,66.09673000000001
2025-07-27,2025-07-27,2005-02-01,67.847
2025-07-27,2025-07-27,2005-03-01,68.08076
2025-07-27,2025-07-27,2005-04-01,66.29041
2025-07-27,2025-07-27,2005-05-01,66.47941999999999
2025-07-27,2025-07-27,2005-06-01,67.7982
2025-07-27,2025-07-27,2005-07-01,69.14153
2025-07-27,2025-07-27,2005-08-01,70.08315999999999
2025-07-27,2025-07-27,2005-09-01,71.01159
2025-07-27,2025-07-27,2005-10-01,69.05574
2025-07-27,2025-07-27,2005-11-01,71.1132
2025-07-27,2025-07-27,2005-12-01,72.95638000000001
2025-07-27,2025-07-27,2006-01-01,74.89480999999999
2025-07-27,2025-07-27,2006-02-01,75.36825
2025-07-27,2025-07-27,2006-03-01,76.55873000000001
2025-07-27,2025-07-27,2006-04-01,78.15821
2025-07-27,2025-07-27,2006-05-01,78.19043
2025-07-27,2025-07-27,2006-06-01,74.79095
2025-07-27,2025-07-27,2006-07-01,75.96101
2025-07-27,2025-07-27,2006-08-01,77.68768
2025-07-27,2025-07-27,2006-09-01,78.53902
2025-07-27,2025-07-27,2006-10-01,81.02309
2025-07-27,2025-07-27,2006-11-01,82.98521
2025-07-27,2025-07-27,2006-12-01,85.11806999999999
2025-07-27,2025-07-27,2007-01-01,85.53719
2025-07-27,2025-07-27,2007-02-01,87.57293
2025-07-27,2025-07-27,2007-03-01,85.42087
2025-07-27,2025-07-27,2007-04-01,89.44112
2025-07-27,2025-07-27,2007-05-01,92.02119
2025-07-27,2025-07-27,2007-06-01,92.69252
2025-07-27,2025-07-27,2007-07-01,93.54096
2025-07-27,2025-07-27,2007-08-01,88.41669
2025-07-27,2025-07-27,2007-09-01,91.48969
2025-07-27,2025-07-27,2007-10-01,95.14953
2025-07-27,2025-07-27,2007-11-01,91.09004
2025-07-27,2025-07-27,2007-12-01,91.88258
2025-07-27,2025-07-27,2008-01-01,85.92138
2025-07-27,2025-07-27,2008-02-01,84.64895
2025-07-27,2025-07-27,2008-03-01,82.16946
2025-07-27,2025-07-27,2008-04-01,85.92222
2025-07-27,2025-07-27,2008-05-01,88.26169
2025-07-27,2025-07-27,2008-06-01,84.26326999999999
2025-07-27,2025-07-27,2008-07-01,78.95065
2025-07-27,2025-07-27,2008-08-01,78.31818
2025-07-27,2025-07-27,2008-09-01,74.07194
2025-07-27,2025-07-27,2008-10-01,57.41563000000001
2025-07-27,2025-07-27,2008-11-01,51.77961
2025-07-27,2025-07-27,2008-12-01,51.73662
2025-07-27,2025-07-27,2009-01-01,51.37847
2025-07-27,2025-07-27,2009-02-01,47.38305
2025-07-27,2025-07-27,2009-03-01,44.39098
2025-07-27,2025-07-27,2009-04-01,50.01416
2025-07-27,2025-07-27,2009-05-01,54.52264
2025-07-27,2025-07-27,2009-06-01,56.059940000000005
2025-07-27,2025-07-27,2009-07-01,56.34072
2025-07-27,2025-07-27,2009-08-01,61.60015
2025-07-27,2025-07-27,2009-09-01,63.974169999999994
2025-07-27,2025-07-27,2009-10-01,65.43233000000001
2025-07-27,2025-07-27,2009-11-01,66.3718
2025-07-27,2025-07-27,2009-12-01,67.1647
2025-07-27,2025-07-27,2010-01-01,67.98261
2025-07-27,2025-07-27,2010-02-01,65.13094
2025-07-27,2025-07-27,2010-03-01,68.83686
2025-07-27,2025-07-27,2010-04-01,71.22054
2025-07-27,2025-07-27,2010-05-01,65.55708
2025-07-27,2025-07-27,2010-06-01,63.384980000000006
2025-07-27,2025-07-27,2010-07-01,63.66211
2025-07-27,2025-07-27,2010-08-01,64.83236
