date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Business_Quarter,Month,Country,gdp_per_capita
2013-10-01,0.26,0.12,0.24,0.06,0.1140909090909091,0.04727272727272727,0.07590909090909091,233.669,99.9037,2.62,92.16814,7.2,298.2,100.754829040199,73.2,Q4,October,USA,56642.0
2013-11-01,0.12,0.3,0.04,0.08,0.1163157894736842,0.06789473684210527,0.09842105263157895,234.1,100.1582,2.72,94.64922,6.9,298.6,100.760355225934,75.1,Q4,November,USA,56543.0
2013-12-01,0.3,0.24,0.04,0.04,0.12714285714285714,0.06666666666666668,0.09523809523809523,234.719,100.374,2.9,95.09109,6.7,298.3,100.753849964436,82.5,Q4,December,USA,56444.0
2014-01-01,0.24,0.04,0.06,0.06,0.11,0.043333333333333335,0.06904761904761905,235.288,99.9899,2.86,95.98233,6.6,299.5,100.741052608367,81.2,Q1,January,USA,56345.0
2014-02-01,0.04,0.04,0.08,0.06,0.11157894736842106,0.05263157894736842,0.08105263157894738,235.547,100.7471,2.71,95.36447,6.7,299.8,100.757069079342,81.6,Q1,February,USA,56552.666666666664
2014-03-01,0.04,0.06,0.04,0.08,0.12238095238095237,0.05238095238095238,0.07857142857142857,236.028,101.7435,2.72,97.53705,6.7,297.3,100.803042546285,80.0,Q1,March,USA,56760.333333333336
2014-04-01,0.06,0.08,0.06,0.18,0.10333333333333333,0.030952380952380953,0.05333333333333334,236.468,101.8273,2.71,98.45526,6.2,297.3,100.860175709763,84.1,Q2,April,USA,56968.0
2014-05-01,0.08,0.04,0.06,0.14,0.0919047619047619,0.03238095238095238,0.05190476190476191,236.918,102.2392,2.56,99.72694,6.3,298.4,100.909870835347,81.9,Q2,May,USA,57157.333333333336
2014-06-01,0.04,0.06,0.08,0.34,0.09904761904761905,0.03571428571428571,0.060476190476190475,237.231,102.5774,2.6,102.1338,6.1,301.8,100.945108010446,82.5,Q2,June,USA,57346.666666666664
2014-07-01,0.06,0.06,0.18,1.8,0.10272727272727274,0.026363636363636363,0.05954545454545455,237.498,102.7954,2.54,102.8774,6.2,297.1,100.961673615672,81.8,Q3,July,USA,57536.0
2014-08-01,0.06,0.08,0.14,2.48,0.09952380952380951,0.032857142857142856,0.05238095238095238,237.46,102.6322,2.42,101.5284,6.1,298.2,100.96212599094,82.5,Q3,August,USA,57591.333333333336
2014-09-01,0.08,0.18,0.34,2.24,0.10095238095238096,0.02,0.04380952380952381,237.477,102.9417,2.53,102.3879,5.9,297.7,100.948719341547,84.6,Q3,September,USA,57646.666666666664
2014-10-01,0.18,0.14,1.8,1.66,0.09681818181818182,0.01681818181818182,0.05045454545454546,237.43,102.9611,2.3,98.07211,5.7,298.3,100.916959382152,86.9,Q4,October,USA,57702.0
2014-11-01,0.14,0.34,2.48,1.42,0.12388888888888888,0.021666666666666667,0.06944444444444445,236.983,103.5978,2.33,102.2602,5.8,297.1,100.865758905394,88.8,Q4,November,USA,57841.666666666664
2014-12-01,0.34,1.8,2.24,0.94,0.1981818181818182,0.02909090909090909,0.10636363636363635,236.252,103.6151,2.21,101.3765,5.6,297.0,100.789700312706,93.6,Q4,December,USA,57981.333333333336
2015-01-01,1.8,2.48,1.66,0.4,0.1825,0.027500000000000004,0.083,234.747,102.7923,1.88,100.0791,5.7,295.3,100.692201638956,98.1,Q1,January,USA,58121.0
2015-02-01,2.48,2.24,1.42,0.54,0.2094736842105263,0.017894736842105265,0.07105263157894737,235.342,102.1366,1.98,102.7756,5.5,290.6,100.582725339584,95.4,Q1,February,USA,58206.0
2015-03-01,2.24,1.66,0.94,0.76,0.2381818181818182,0.027727272727272725,0.11,235.976,101.7869,2.04,102.2537,5.4,284.0,100.475362943016,93.0,Q1,March,USA,58291.0
2015-04-01,1.66,1.42,0.4,1.2,0.21954545454545454,0.023181818181818182,0.09363636363636364,236.222,101.2255,1.94,103.8488,5.4,274.3,100.3707215508,95.9,Q2,April,USA,58376.0
2015-05-01,1.42,0.94,0.54,1.9,0.223,0.0165,0.0795,237.001,100.7675,2.2,104.4068,5.6,267.6,100.260306245985,90.7,Q2,May,USA,58412.666666666664
2015-06-01,0.94,0.4,0.76,1.28,0.25727272727272726,0.015000000000000001,0.08681818181818182,237.657,100.4588,2.36,103.1632,5.3,265.2,100.137998498934,96.1,Q2,June,USA,58449.333333333336
2015-07-01,0.4,0.54,1.2,0.68,0.2781818181818182,0.03227272727272727,0.11590909090909092,238.034,101.0893,2.32,101.6938,5.2,265.2,99.98202383605972,93.1,Q3,July,USA,58486.0
2015-08-01,0.54,0.76,1.9,0.86,0.3576190476190476,0.0719047619047619,0.21619047619047618,238.033,100.9165,2.17,98.64014,5.1,260.9,99.8025738162494,91.9,Q3,August,USA,58480.666666666664
2015-09-01,0.76,1.2,1.28,0.9,0.3547619047619048,0.022380952380952383,0.17904761904761907,237.498,100.633,2.17,93.22412,5.0,257.9,99.628541770866,87.2,Q3,September,USA,58475.333333333336
2015-10-01,1.2,1.9,0.68,0.54,0.24523809523809526,0.015238095238095238,0.11333333333333333,237.733,100.1563,2.07,96.70031,5.0,252.6,99.48436632262992,90.0,Q4,October,USA,58470.0
2015-11-01,1.9,1.28,0.86,0.44,0.45210526315789473,0.12473684210526316,0.3242105263157895,238.017,99.4366,2.26,97.66068,5.1,250.1,99.36221517768932,91.3,Q4,November,USA,58548.0
2015-12-01,1.28,0.68,0.9,0.14,0.6268181818181818,0.22772727272727272,0.4890909090909091,237.761,98.9471,2.24,95.55367,5.0,247.6,99.255741129981,92.6,Q4,December,USA,58626.0
2016-01-01,0.68,0.86,0.54,0.14,0.5210526315789474,0.2552631578947368,0.4257894736842105,237.652,99.4391,2.09,89.20781,4.8,248.7,99.1698637389015,92.0,Q1,January,USA,58704.0
2016-02-01,0.86,0.9,0.44,0.26,0.518,0.3125,0.43550000000000005,237.336,98.9232,1.78,88.24099,4.9,248.9,99.11186968583468,91.7,Q1,February,USA,58731.666666666664
2016-03-01,0.9,0.54,0.14,0.2,0.6372727272727272,0.29409090909090907,0.46,238.08,98.1635,1.89,94.19507,5.0,247.4,99.0926625663871,91.0,Q1,March,USA,58759.333333333336
2016-04-01,0.54,0.44,0.14,0.26,0.5380952380952382,0.2280952380952381,0.3657142857142857,238.992,98.4775,1.81,96.83752,5.1,250.2,99.0931566214876,89.0,Q2,April,USA,58787.0
2016-05-01,0.44,0.14,0.26,0.22,0.5723809523809523,0.2742857142857143,0.40904761904761905,239.557,98.2549,1.81,96.83658,4.8,264.9,99.09780201193242,94.7,Q2,May,USA,58886.0
2016-06-01,0.14,0.14,0.2,0.08,0.5354545454545454,0.2695454545454546,0.3963636363636364,240.222,98.7315,1.64,97.52459,4.9,264.1,99.0998953121418,93.5,Q2,June,USA,58985.0
2016-07-01,0.14,0.26,0.26,0.14,0.5,0.2975,0.394,240.101,98.8452,1.5,99.99921,4.8,267.3,99.11790329450442,90.0,Q3,July,USA,59084.0
2016-08-01,0.26,0.2,0.22,0.2,0.5526086956521739,0.29739130434782607,0.43652173913043474,240.545,98.7427,1.56,101.048,4.9,262.3,99.1639028691832,89.8,Q3,August,USA,59154.666666666664
2016-09-01,0.2,0.26,0.08,0.08,0.5766666666666667,0.2919047619047619,0.4614285714285714,241.176,98.6552,1.63,100.2302,5.0,259.2,99.25239842546878,91.2,Q3,September,USA,59225.333333333336
2016-10-01,0.26,0.22,0.14,0.06,0.6405000000000001,0.3265,0.46950000000000003,241.741,98.7237,1.76,99.05186,4.9,253.1,99.3782101353855,87.2,Q4,October,USA,59296.0
2016-11-01,0.22,0.08,0.2,0.08,0.714,0.446,0.5740000000000001,242.026,98.3443,2.14,99.85423,4.7,253.5,99.5253011020742,93.8,Q4,November,USA,59362.0
2016-12-01,0.08,0.14,0.08,0.22,0.8357142857142857,0.5052380952380953,0.628095238095238,242.637,99.0406,2.49,103.8437,4.7,263.0,99.6729062143069,98.2,Q4,December,USA,59428.0
2017-01-01,0.14,0.2,0.06,0.26,0.7975000000000001,0.5115000000000001,0.607,243.618,98.8158,2.43,105.0235,4.7,270.7,99.7908461600903,98.5,Q1,January,USA,59494.0
2017-02-01,0.2,0.08,0.08,0.24,0.7931578947368422,0.5210526315789474,0.6431578947368422,244.006,98.4356,2.42,106.9744,4.6,279.6,99.8674781645643,96.3,Q1,February,USA,59574.666666666664
2017-03-01,0.08,0.06,0.22,0.14,0.9817391304347826,0.7373913043478261,0.8665217391304347,243.892,99.0492,2.48,107.798,4.4,287.7,99.9037748605896,96.9,Q1,March,USA,59655.333333333336
2017-04-01,0.06,0.08,0.26,0.08,1.0142105263157895,0.7984210526315789,0.9289473684210525,244.193,100.0416,2.3,107.2743,4.4,292.1,99.9153242993924,97.0,Q2,April,USA,59736.0
2017-05-01,0.08,0.22,0.24,0.06,1.0927272727272728,0.889090909090909,1.0150000000000001,244.004,100.128,2.3,108.3879,4.4,292.5,99.92220363959558,97.1,Q2,May,USA,59857.0
2017-06-01,0.22,0.26,0.14,0.06,1.17,0.9827272727272728,1.0895454545454546,244.163,100.337,2.19,109.9261,4.3,288.3,99.93963876482027,95.0,Q2,June,USA,59978.0
2017-07-01,0.26,0.24,0.08,0.38,1.1915,1.067,1.1085,244.243,100.0865,2.32,111.1847,4.3,289.4,99.9736173260965,93.4,Q3,July,USA,60099.0
2017-08-01,0.24,0.14,0.06,0.1,1.1986956521739132,1.0143478260869565,1.1091304347826088,245.183,99.6323,2.21,110.9526,4.4,291.7,100.049592209183,96.8,Q3,August,USA,60290.666666666664
2017-09-01,0.14,0.08,0.06,0.04,1.2485,1.0295,1.151,246.435,99.7482,2.2,112.8619,4.3,289.9,100.159697898326,95.1,Q3,September,USA,60482.333333333336
2017-10-01,0.08,0.06,0.38,0.02,1.3595238095238096,1.0747619047619048,1.227142857142857,246.626,100.9893,2.36,115.6323,4.2,288.6,100.291423024996,100.7,Q4,October,USA,60674.0
2017-11-01,0.06,0.06,0.1,0.26,1.5147619047619048,1.2295238095238095,1.3623809523809522,247.284,101.2493,2.35,115.9486,4.2,288.1,100.42694869614,98.5,Q4,November,USA,60813.666666666664
2017-12-01,0.06,0.38,0.04,0.08,1.6504999999999999,1.322,1.465,247.805,101.4871,2.4,119.0448,4.1,288.6,100.561717000192,95.9,Q4,December,USA,60953.333333333336
2018-01-01,0.38,0.1,0.02,0.08,1.747142857142857,1.4133333333333333,1.5895238095238096,248.859,101.4852,2.58,124.2432,4.0,296.6,100.695308578085,95.7,Q1,January,USA,61093.0
2018-02-01,0.1,0.04,0.26,0.08,1.903157894736842,1.5678947368421052,1.7473684210526317,249.529,101.7319,2.86,119.4891,4.1,288.9,100.816558141746,99.7,Q1,February,USA,61174.0
2018-03-01,0.04,0.02,0.08,0.3,1.9980952380952381,1.6966666666666668,1.8704761904761906,249.577,102.1943,2.84,118.0817,4.0,306.5,100.893076872418,101.4,Q1,March,USA,61255.0
2018-04-01,0.02,0.26,0.08,0.38,2.0833333333333335,1.7576190476190474,1.9309523809523808,250.227,103.3551,2.87,117.4013,4.0,322.9,100.917845398693,98.8,Q2,April,USA,61336.0
2018-05-01,0.26,0.08,0.08,0.32,2.1963636363636363,1.864090909090909,2.023181818181818,250.792,102.381,2.98,118.3035,3.8,331.9,100.900369061407,98.0,Q2,May,USA,61431.333333333336
2018-06-01,0.08,0.08,0.3,0.4,2.2485714285714287,1.8990476190476189,2.0638095238095238,251.018,103.2256,2.91,118.5999,4.0,342.4,100.851860124406,98.2,Q2,June,USA,61526.666666666664
2018-07-01,0.08,0.08,0.38,1.94,2.305238095238095,1.9571428571428573,2.1142857142857143,251.214,103.3561,2.89,119.5296,3.8,353.0,100.775262545857,97.9,Q3,July,USA,61622.0
2018-08-01,0.08,0.3,0.32,1.82,2.3604347826086958,2.033913043478261,2.1865217391304346,251.663,104.0585,2.89,121.2815,3.8,362.2,100.67344977964,96.2,Q3,August,USA,61621.0
2018-09-01,0.3,0.38,0.4,1.34,2.468421052631579,2.126315789473684,2.285263157894737,252.182,104.1038,3.0,122.2612,3.7,366.6,100.531688225882,100.1,Q3,September,USA,61620.0
2018-10-01,0.38,0.32,1.94,1.58,2.557272727272727,2.249090909090909,2.395909090909091,252.772,103.9297,3.15,117.4184,3.8,362.7,100.345364978005,98.6,Q4,October,USA,61619.0
2018-11-01,0.32,0.4,1.82,1.12,2.604,2.3265000000000002,2.457,252.594,104.0126,3.12,115.5294,3.8,358.3,100.131808257568,97.5,Q4,November,USA,61725.666666666664
2018-12-01,0.4,1.94,1.34,0.78,2.568947368421053,2.365789473684211,2.476842105263158,252.767,104.0451,2.83,108.7552,3.9,360.4,99.9135442426555,98.3,Q4,December,USA,61832.333333333336
2019-01-01,1.94,1.82,1.58,0.8,2.4995238095238097,2.374285714285714,2.4466666666666668,252.561,103.3598,2.71,111.1662,4.0,356.9,99.7122053836122,91.2,Q1,January,USA,61939.0
2019-02-01,1.82,1.34,1.12,0.64,2.4694736842105263,2.3884210526315792,2.4426315789473687,253.319,102.8251,2.68,117.2234,3.8,352.5,99.5451571570669,93.8,Q1,February,USA,62087.666666666664
2019-03-01,1.34,1.58,0.78,1.72,2.413333333333333,2.4023809523809527,2.4357142857142855,254.277,102.8361,2.57,118.283,3.8,351.1,99.4112492588971,98.4,Q1,March,USA,62236.333333333336
2019-04-01,1.58,1.12,0.8,2.26,2.344761904761905,2.382857142857143,2.392857142857143,255.233,102.2748,2.53,121.0378,3.7,348.4,99.2883542226673,97.2,Q2,April,USA,62385.0
2019-05-01,1.12,0.78,0.64,0.64,2.2677272727272726,2.3527272727272726,2.354090909090909,255.296,102.4176,2.4,118.6425,3.6,344.1,99.1734029896202,100.0,Q2,May,USA,62597.333333333336
2019-06-01,0.78,0.8,1.72,1.02,1.9434999999999998,2.1704999999999997,2.108,255.213,102.5425,2.07,120.1735,3.6,340.2,99.06946127393792,98.2,Q2,June,USA,62809.666666666664
2019-07-01,0.8,0.64,2.26,0.56,1.9077272727272727,2.0986363636363636,2.0286363636363633,255.802,102.0057,2.06,123.43,3.7,338.6,98.9841322544697,98.4,Q3,July,USA,63022.0
2019-08-01,0.64,1.72,0.64,0.26,1.729090909090909,1.9495454545454545,1.8786363636363637,256.036,102.7814,1.63,118.284,3.6,340.2,98.9288339930213,89.8,Q3,August,USA,63134.666666666664
2019-09-01,1.72,2.26,1.02,100.0,1.752,1.8945,1.8435000000000001,256.43,102.4601,1.7,121.7589,3.5,343.9,98.929879840881,93.2,Q3,September,USA,63247.333333333336
2019-10-01,2.26,0.64,0.56,100.0,1.5677272727272729,1.6468181818181817,1.6245454545454547,257.155,101.5878,1.71,121.3509,3.6,343.2,98.9821715971517,95.5,Q4,October,USA,63360.0
2019-11-01,0.64,1.02,0.26,0.08,1.5273684210526315,1.5421052631578949,1.5489473684210526,257.879,102.1494,1.81,125.887,3.6,336.2,99.0625231446748,96.8,Q4,November,USA,63061.0
2019-12-01,1.02,0.56,100.0,0.02,1.5085714285714285,1.5352380952380953,1.5419047619047621,258.63,101.9421,1.86,128.5203,3.6,332.7,99.13790187940322,99.3,Q4,December,USA,62762.0
2020-01-01,0.56,0.26,100.0,0.04,1.4933333333333334,1.5223809523809524,1.5233333333333334,259.127,101.3372,1.76,130.9052,3.6,334.7,99.1689792672268,99.8,Q1,January,USA,62463.0
2020-02-01,0.26,100.0,0.08,0.0,1.3726315789473684,1.5152631578947369,1.471578947368421,259.25,101.6718,1.5,128.6936,3.5,336.9,99.1261682708243,101.0,Q1,February,USA,60810.0
2020-03-01,100.0,100.0,0.02,0.06,0.32227272727272727,0.2863636363636364,0.2927272727272727,258.076,97.606,0.87,100.458,4.4,338.9,97.7117790528712,89.1,Q1,March,USA,59157.0
2020-04-01,100.0,0.08,0.04,0.06,0.18333333333333335,0.1380952380952381,0.16904761904761906,256.032,84.6812,0.66,101.8041,14.8,334.7,92.84395975507393,71.8,Q2,April,USA,57504.0
2020-05-01,0.08,0.02,0.0,0.3,0.1615,0.1275,0.1535,255.802,86.0108,0.67,105.6555,13.2,330.6,94.3738334378583,72.3,Q2,May,USA,58981.333333333336
2020-06-01,0.02,0.04,0.06,0.1,0.17636363636363636,0.15954545454545455,0.18,257.042,91.6745,0.73,113.1662,11.0,323.9,96.22778830536708,78.1,Q2,June,USA,60458.666666666664
2020-07-01,0.04,0.0,0.06,0.06,0.14545454545454548,0.12681818181818183,0.14136363636363639,258.352,95.0037,0.62,115.0943,10.2,324.9,97.84756368560508,72.5,Q3,July,USA,61936.0
2020-08-01,0.0,0.06,0.3,0.02,0.1304761904761905,0.10428571428571429,0.11952380952380952,259.316,95.9294,0.65,120.638,8.4,322.8,98.52594319468191,74.1,Q3,August,USA,62159.0
2020-09-01,0.06,0.06,0.1,0.04,0.12761904761904763,0.10857142857142857,0.11857142857142858,259.997,95.8914,0.68,119.7456,7.8,322.8,98.8227996759521,80.4,Q3,September,USA,62382.0
2020-10-01,0.06,0.3,0.06,0.1,0.12666666666666668,0.10047619047619047,0.11380952380952382,260.319,96.5256,0.79,121.4711,6.9,328.0,99.1895181434795,81.8,Q4,October,USA,62605.0
2020-11-01,0.3,0.1,0.02,0.24,0.11736842105263158,0.09105263157894737,0.10210526315789474,260.911,96.9529,0.87,128.248,6.7,336.9,99.5881012521313,76.9,Q4,November,USA,62900.0
2020-12-01,0.1,0.06,0.04,0.1,0.10045454545454545,0.08727272727272727,0.09272727272727273,262.045,98.2039,0.93,134.5941,6.7,340.1,100.002028892576,80.7,Q4,December,USA,63195.0
2021-01-01,0.06,0.02,0.1,0.06,0.10052631578947369,0.08368421052631579,0.09210526315789473,262.639,98.8135,1.08,138.8357,6.4,354.7,100.36436542333,79.0,Q1,January,USA,63490.0
2021-02-01,0.02,0.04,0.24,1.1,0.07263157894736842,0.04263157894736842,0.056842105263157895,263.573,95.5072,1.26,142.3429,6.2,370.8,100.716665485732,76.8,Q1,February,USA,63839.666666666664
2021-03-01,0.04,0.1,0.1,1.18,0.07478260869565218,0.03130434782608695,0.05260869565217391,264.847,98.1929,1.61,144.9649,6.1,387.2,101.022355543013,84.9,Q1,March,USA,64189.333333333336
2021-04-01,0.1,0.24,0.06,0.08,0.060454545454545455,0.02090909090909091,0.03909090909090909,266.625,98.3317,1.64,150.286,6.1,407.4,101.279085438924,88.3,Q2,April,USA,64539.0
2021-05-01,0.24,0.1,1.1,0.12,0.0495,0.018,0.0355,268.404,99.1867,1.62,153.5066,5.8,433.3,101.340702128335,82.9,Q2,May,USA,64689.333333333336
2021-06-01,0.1,0.06,1.18,0.44,0.0659090909090909,0.03590909090909091,0.05,270.71,99.6483,1.52,155.2178,5.9,472.2,101.339851154427,85.5,Q2,June,USA,64839.666666666664
2021-07-01,0.06,1.1,0.08,0.34,0.07285714285714286,0.05238095238095238,0.05333333333333334,271.965,100.0668,1.32,154.7849,5.4,516.004,101.293625812718,81.2,Q3,July,USA,64990.0
2021-08-01,1.1,1.18,0.12,0.1,0.07181818181818182,0.05454545454545454,0.05545454545454545,272.752,100.0412,1.28,156.6078,5.1,523.262,101.230552764658,70.3,Q3,August,USA,65330.0
2021-09-01,1.18,0.08,0.44,0.08,0.07380952380952381,0.0419047619047619,0.05238095238095238,273.942,98.9955,1.37,155.121,4.7,550.516,101.182588157179,72.8,Q3,September,USA,65670.0
2021-10-01,0.08,0.12,0.34,0.28,0.1035,0.052000000000000005,0.0615,276.528,100.3542,1.58,156.8541,4.5,567.474,101.152986729359,71.7,Q4,October,USA,66010.0
2021-11-01,0.12,0.44,0.1,0.56,0.16699999999999998,0.051500000000000004,0.073,278.824,101.2684,1.56,159.9428,4.2,605.206,101.128477761183,67.4,Q4,November,USA,65930.0
2021-12-01,0.44,0.34,0.08,0.4,0.28454545454545455,0.060000000000000005,0.1459090909090909,280.806,101.1948,1.47,157.3382,3.9,619.251,101.081199207021,70.6,Q4,December,USA,65850.0
2022-01-01,0.34,0.1,0.28,0.16,0.528,0.14950000000000002,0.3275,282.542,101.2146,1.76,158.1003,4.0,627.112,100.987079063709,67.2,Q1,January,USA,65770.0
2022-02-01,0.1,0.08,0.56,0.26,0.9678947368421053,0.3257894736842106,0.6378947368421052,284.525,101.8458,1.93,155.2735,3.8,640.992,100.839646077496,62.8,Q1,February,USA,65771.33333333333
2022-03-01,0.08,0.28,0.4,0.32,1.2765217391304347,0.44347826086956527,0.8317391304347825,287.467,102.6732,2.13,152.9557,3.7,618.194,100.62956279424,59.4,Q1,March,USA,65772.66666666667
2022-04-01,0.28,0.56,0.16,0.68,1.8074999999999999,0.763,1.2345000000000002,288.582,102.9024,2.75,153.5939,3.7,619.181,100.359958550691,65.2,Q2,April,USA,65774.0
2022-05-01,0.56,0.4,0.26,1.22,1.9704761904761903,0.9833333333333333,1.450952380952381,291.299,102.9659,2.9,144.4183,3.6,637.916,100.039780526574,58.4,Q2,May,USA,65887.66666666667
2022-06-01,0.4,0.16,0.32,1.34,2.548095238095238,1.4947619047619047,2.105714285714286,295.072,102.8224,3.14,139.7295,3.6,638.116,99.71796244772008,50.0,Q2,June,USA,66001.33333333333
2022-07-01,0.16,0.26,0.68,0.26,2.913,2.2325,2.7645,294.94,103.0505,2.9,137.4874,3.5,636.202,99.44388095632,51.5,Q3,July,USA,66115.0
2022-08-01,0.26,0.32,1.22,0.42,3.1556521739130434,2.6308695652173912,3.0456521739130435,295.162,103.1703,2.9,144.2186,3.6,629.63,99.2319338249841,58.2,Q3,August,USA,66219.0
2022-09-01,0.32,0.68,1.34,0.44,3.7295238095238092,3.1266666666666665,3.6261904761904766,296.421,103.5326,3.52,135.1335,3.5,605.886,99.06636170159628,58.6,Q3,September,USA,66323.0
2022-10-01,0.68,1.22,0.26,0.34,4.2325,3.717,4.1755,297.979,103.4442,3.98,131.9779,3.6,592.008,98.9339919083238,59.9,Q4,October,USA,66427.0
2022-11-01,1.22,1.34,0.42,0.42,4.512,4.1515,4.4825,298.708,103.1058,3.89,142.0909,3.6,586.224,98.8276989475944,56.7,Q4,November,USA,66545.0
2022-12-01,1.34,0.26,0.44,0.56,4.47047619047619,4.252380952380952,4.550476190476191,298.808,101.8266,3.62,143.19299999999998,3.5,568.119,98.7519174427979,59.8,Q4,December,USA,66663.0
2023-01-01,0.26,0.42,0.34,0.28,4.486,4.5375,4.6655,300.456,102.7476,3.53,147.018,3.5,562.344,98.6996970713709,64.9,Q1,January,USA,66781.0
2023-02-01,0.42,0.44,0.42,0.28,4.696315789473684,4.654736842105263,4.81,301.476,102.8003,3.75,148.2392,3.6,536.577,98.6529012274646,66.9,Q1,February,USA,66876.33333333333
2023-03-01,0.44,0.34,0.56,0.3,4.469130434782608,4.691739130434782,4.769130434782609,301.643,102.8143,3.66,141.1346,3.5,536.061,98.6202566616283,62.0,Q1,March,USA,66971.66666666667
2023-04-01,0.34,0.42,0.28,0.6,4.476,4.9245,4.792,302.858,103.2241,3.46,145.1761,3.4,533.877,98.62415289439171,63.7,Q2,April,USA,67067.0
2023-05-01,0.42,0.56,0.28,0.38,4.690909090909091,5.135454545454546,5.0249999999999995,303.316,102.9809,3.57,142.4708,3.6,538.022,98.6692799650738,59.0,Q2,May,USA,67270.33333333333
2023-06-01,0.56,0.28,0.3,0.54,4.983809523809524,5.158095238095238,5.191904761904762,304.099,102.3809,3.75,145.8344,3.6,511.555,98.7531622539915,64.2,Q2,June,USA,67473.66666666667
2023-07-01,0.28,0.28,0.6,1.38,5.096500000000001,5.254,5.268,304.615,103.0722,3.9,150.752,3.5,496.886,98.8435944337514,71.5,Q3,July,USA,67677.0
2023-08-01,0.28,0.3,0.38,0.26,5.0947826086956525,5.2965217391304344,5.2843478260869565,306.138,103.0951,4.17,149.6734,3.7,490.231,98.91657896985647,69.4,Q3,August,USA,67809.66666666667
2023-09-01,0.3,0.6,0.54,0.44,5.151,5.3195,5.3055,307.374,103.3081,4.38,147.9842,3.8,481.454,98.9706557995481,67.8,Q3,September,USA,67942.33333333333
2023-10-01,0.6,0.38,1.38,0.26,5.145238095238095,5.335238095238095,5.330952380952381,307.653,102.5781,4.8,141.8852,3.9,480.675,99.016394704633,63.8,Q4,October,USA,68075.0
2023-11-01,0.38,0.54,0.26,0.08,5.0095238095238095,5.2700000000000005,5.2352380952380955,308.087,102.8868,4.5,146.6592,3.7,481.505,99.0825114226426,61.3,Q4,November,USA,68071.66666666667
2023-12-01,0.54,1.38,0.44,0.2,4.718500000000001,5.2415,5.119,308.735,102.6309,4.02,154.8774,3.8,477.581,99.18282197865308,69.7,Q4,December,USA,68068.33333333333
2024-01-01,1.38,0.26,0.26,0.38,4.567619047619048,5.2247619047619045,5.021428571428571,309.794,101.483,4.06,157.3779,3.7,488.551,99.30833226399808,79.0,Q1,January,USA,68065.0
2024-02-01,0.26,0.44,0.08,0.12,4.6850000000000005,5.2385,5.0885,311.022,102.7267,4.21,162.4479,3.9,494.825,99.4386974199252,76.9,Q1,February,USA,68211.33333333333
2024-03-01,0.44,0.26,0.2,0.18,4.7555,5.239,5.112,312.107,102.5186,4.21,168.4436,3.9,481.61,99.5468200188478,79.4,Q1,March,USA,68357.66666666667
2024-04-01,0.26,0.08,0.38,0.3,4.891363636363637,5.241363636363636,5.1486363636363635,313.016,102.3568,4.54,166.7338,3.9,472.665,99.6080445231402,77.2,Q2,April,USA,68504.0
2024-05-01,0.08,0.2,0.12,0.14,4.912727272727273,5.252727272727273,5.165909090909091,313.14,102.9797,4.48,169.2566,4.0,472.43,99.6279496701894,69.1,Q2,May,USA,68644.66666666667
2024-06-01,0.2,0.38,0.18,0.06,4.869473684210526,5.24421052631579,5.145789473684211,313.131,103.2534,4.31,168.4892,4.1,463.755,99.6335846334198,68.2,Q2,June,USA,68785.33333333333
2024-07-01,0.38,0.12,0.3,0.42,4.679090909090909,5.199545454545454,5.012727272727273,313.566,102.5192,4.25,172.0642,4.2,463.072,99.6629303210304,66.4,Q3,July,USA,68926.0
2024-08-01,0.12,0.18,0.14,0.14,4.249545454545455,5.047272727272728,4.742272727272727,314.131,103.0196,3.87,174.2961,4.2,456.97,99.7372974116652,67.9,Q3,August,USA,68996.0
2024-09-01,0.18,0.3,0.06,0.2,3.8745,4.7219999999999995,4.417,314.851,102.5954,3.72,179.6647,4.1,450.896,99.8577793902795,70.3,Q3,September,USA,69066.0
2024-10-01,0.3,0.14,0.42,0.24,4.025454545454545,4.510454545454546,4.301818181818182,315.564,102.2138,4.1,183.3279,4.1,452.235,100.003977566488,70.5,Q4,October,USA,69136.0
2024-11-01,0.14,0.06,0.14,0.42,4.144210526315789,4.4184210526315795,4.306842105263158,316.449,101.9503,4.36,186.0236,4.2,452.295,100.151077666082,71.8,Q4,November,USA,69069.66666666667
2024-12-01,0.06,0.42,0.2,0.34,4.05,4.270476190476191,4.186190476190476,317.603,103.0447,4.39,183.487,4.1,448.686,100.263070931548,74.0,Q4,December,USA,69003.33333333333
2025-01-01,0.42,0.14,0.24,0.64,4.003333333333333,4.21,4.150952380952381,319.086,102.8805,4.63,183.0461,4.0,442.76,100.311545302054,71.7,Q1,January,USA,68937.0
2025-02-01,0.14,0.2,0.42,0.96,4.013684210526316,4.21578947368421,4.187368421052632,319.775,103.8705,4.45,187.7849,4.1,439.469,100.29931519827,64.7,Q1,February,USA,69124.33333333333
2025-03-01,0.2,0.24,0.34,,3.8976190476190475,4.199523809523809,4.097142857142858,319.615,103.5408,4.28,182.063,4.2,456.503,100.24871816333,57.0,Q1,March,USA,69311.66666666667
2025-04-01,0.24,0.42,0.64,,3.7985714285714285,4.209047619047619,4.048095238095239,320.321,103.6224,4.28,173.0038,4.2,477.283,100.201445846951,52.2,Q2,April,USA,69499.0
