date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Business_Quarter,Month,Country,gdp_per_capita
1967-02-01,.,.,.,0.12,4.48,4.500,4.5905555555555555,33.0,34.765,4.63,4.733288,3.8,27.2,98.59224779715721,94.1,Q1,February,USA,24586.666666666668
1967-03-01,.,.,1.0,0.4,4.44,4.450,4.221818181818182,33.0,34.5691,4.54,4.854181,3.8,27.2,98.6084303457845,94.1,Q1,March,USA,24571.333333333332
1967-04-01,.,.,0.6,0.08,,,3.8945,33.1,34.8951,4.59,4.943822,3.8,27.2,98.7474630044145,94.1,Q2,April,USA,24556.0
1967-05-01,.,1.0,0.12,0.04,3.97,3.750,3.799545454545455,33.1,34.5907,4.85,5.050294999999999,3.8,27.2,98.99594098062359,95.9,Q2,May,USA,24610.333333333332
1967-06-01,1.0,0.6,0.4,0.06,3.81,3.400,3.889545454545454,33.3,34.5863,5.02,5.005237999999999,3.9,27.2,99.3064915117285,95.9,Q2,June,USA,24664.666666666668
1967-07-01,0.6,0.12,0.08,1.26,,,4.7204999999999995,33.4,34.5076,5.16,5.117102,3.8,27.2,99.6393203213435,95.9,Q3,July,USA,24719.0
1967-08-01,0.12,0.4,0.04,0.12,4.94,4.160,4.828695652173913,33.5,35.1687,5.28,5.195627,3.8,27.2,99.96026729167092,97.0,Q3,August,USA,24758.0
1967-09-01,0.4,0.08,0.06,0.14,5.02,4.340,4.961,33.6,35.1116,5.3,5.271365,3.8,27.2,100.23671694275801,97.0,Q3,September,USA,24797.0
1967-10-01,0.08,0.04,1.26,0.1,,,5.07,33.7,35.3976,5.48,5.261735,4.0,27.2,100.45659172295,97.0,Q4,October,USA,24836.0
1967-11-01,0.04,0.06,0.12,0.08,5.33,4.580,5.2490000000000006,33.9,35.9038,5.75,5.090616000000001,3.9,27.2,100.61547482945,92.9,Q4,November,USA,24986.666666666668
1967-12-01,0.06,1.26,0.14,0.04,5.67,5.010,5.492,34.0,36.2905,5.7,5.254071,3.8,27.2,100.71476702590799,92.9,Q4,December,USA,25137.333333333332
1968-01-01,1.26,0.12,0.1,0.1,.,.,5.235454545454545,34.1,36.2514,5.53,5.271944,3.7,27.3,100.750915673116,97.2,Q1,January,USA,25288.0
1968-02-01,0.12,0.14,0.08,0.22,5.22,4.840,5.1684210526315795,34.2,36.3813,5.56,5.018927,3.8,27.3,100.754590983907,97.2,Q1,February,USA,25409.333333333332
1968-03-01,0.14,0.1,0.04,0.08,5.33,5.010,5.331428571428571,34.3,36.4949,5.74,4.899619,3.7,27.3,100.74681114548099,97.2,Q1,March,USA,25530.666666666668
1968-04-01,0.1,0.08,0.1,0.06,5.34,5.130,5.4895000000000005,34.4,36.5477,5.64,5.271408,3.5,27.3,100.739781313871,97.2,Q2,April,USA,25652.0
1968-05-01,0.08,0.04,0.22,0.04,5.66,5.480,5.834090909090909,34.5,36.9577,5.87,5.432116000000001,3.5,27.7,100.74164624173099,92.4,Q2,May,USA,25695.0
1968-06-01,0.04,0.1,0.08,0.1,,,5.638,34.7,37.0934,5.72,5.608871,3.7,27.8,100.76642701141701,92.4,Q2,June,USA,25738.0
1968-07-01,0.1,0.22,0.06,0.08,5.64,5.300,5.407272727272727,34.9,37.0366,5.5,5.5867949999999995,3.7,27.9,100.82794538613199,92.4,Q3,July,USA,25781.0
1968-08-01,0.22,0.08,0.04,0.08,5.05,4.970,5.231363636363636,35.0,37.1399,5.42,5.450272,3.5,27.9,100.937850921322,92.4,Q3,August,USA,25791.666666666668
1968-09-01,0.08,0.06,0.1,0.08,,,5.254,35.1,37.2806,5.46,5.625068,3.4,28.0,101.096094384454,92.4,Q3,September,USA,25802.333333333332
1968-10-01,0.06,0.04,0.08,0.54,5.20,5.160,5.410434782608696,35.3,37.3546,5.58,5.7752989999999995,3.4,28.0,101.25370266856501,92.4,Q4,October,USA,25813.0
1968-11-01,0.04,0.1,0.08,0.26,5.41,5.460,5.595,35.4,37.8378,5.7,5.886394,3.4,28.0,101.352777231765,91.7,Q4,November,USA,25929.333333333332
1968-12-01,0.1,0.08,0.08,0.2,,,6.055714285714286,35.6,37.9573,6.03,5.973374,3.4,28.0,101.372901480652,91.7,Q4,December,USA,26045.666666666668
1969-01-01,0.08,0.08,0.54,0.34,.,.,6.282272727272727,35.7,38.1869,6.04,5.725548000000001,3.4,28.0,101.318871502669,98.2,Q1,January,USA,26162.0
1969-02-01,0.08,0.08,0.26,0.62,,,6.299473684210526,35.8,38.4313,6.19,5.677547,3.4,28.2,101.19905869941499,98.2,Q1,February,USA,26168.333333333332
1969-03-01,0.08,0.54,0.2,5.26,,,6.164,36.1,38.7326,6.3,5.514977,3.4,28.2,101.02319965468399,98.2,Q1,March,USA,26174.666666666668
1969-04-01,0.54,0.26,0.34,9.2,6.14,5.990,6.13,36.3,38.5901,6.17,5.605755,3.4,28.6,100.79276336774099,98.2,Q2,April,USA,26181.0
1969-05-01,0.26,0.2,0.62,47.9,6.01,5.920,6.153809523809524,36.4,38.4443,6.32,5.793253,3.4,28.6,100.513130729735,91.5,Q2,May,USA,26214.333333333332
1969-06-01,0.2,0.34,5.26,52.8,,,6.752857142857143,36.6,38.8198,6.57,5.466130000000001,3.5,28.6,100.229696228462,91.5,Q2,June,USA,26247.666666666668
1969-07-01,0.34,0.62,9.2,62.28,7.47,6.670,7.244761904761904,36.8,39.0248,6.72,5.189364,3.5,28.9,99.9784413774362,91.5,Q3,July,USA,26281.0
1969-08-01,0.62,5.26,47.9,50.26,7.30,7.000,7.193809523809524,36.9,39.1145,6.69,5.158938,3.5,28.9,99.7688172581182,86.4,Q3,August,USA,26212.666666666668
1969-09-01,5.26,9.2,52.8,49.98,.,.,7.318095238095238,37.1,39.1057,7.16,5.185778,3.7,29.1,99.57763685499461,86.4,Q3,September,USA,26144.333333333332
1969-10-01,9.2,47.9,62.28,51.42,7.44,7.170,7.286363636363637,37.3,39.1171,7.1,5.275016,3.7,29.5,99.36973153466141,86.4,Q4,October,USA,26076.0
1969-11-01,47.9,52.8,50.26,47.62,,,7.621176470588235,37.5,38.7484,7.14,5.332546,3.5,29.4,99.12542851201721,79.7,Q4,November,USA,26041.666666666668
1969-12-01,52.8,62.28,49.98,44.88,7.46,7.500,7.895909090909091,37.7,38.6444,7.65,5.038553,3.5,29.4,98.84068435235109,79.7,Q4,December,USA,26007.333333333332
1970-01-01,62.28,50.26,51.42,45.12,.,.,7.776666666666666,37.9,37.9288,7.79,5.003093,3.9,29.4,98.5241506545233,78.1,Q1,January,USA,25973.0
1970-02-01,50.26,49.98,47.62,62.06,,,7.215,38.1,37.9038,7.24,4.828743,4.2,29.4,98.2106714537501,78.1,Q1,February,USA,25958.333333333332
1970-03-01,49.98,51.42,44.88,78.2,,,6.579047619047619,38.3,37.8546,7.07,4.897915,4.4,29.4,97.9307182761609,78.1,Q1,March,USA,25943.666666666668
1970-04-01,51.42,47.62,45.12,84.06,6.30,6.340,6.6031818181818185,38.5,37.7573,7.39,4.705036,4.6,29.7,97.71074447913219,78.1,Q2,April,USA,25929.0
1970-05-01,47.62,44.88,62.06,32.94,7.21,6.840,7.02,38.6,37.7133,7.91,4.124212,4.8,30.6,97.580000373692,75.4,Q2,May,USA,25979.0
1970-06-01,44.88,45.12,78.2,0.04,6.98,6.850,6.8568181818181815,38.8,37.5913,7.84,4.087809,4.9,30.7,97.5300235492247,75.4,Q2,June,USA,26029.0
1970-07-01,45.12,62.06,84.06,0.14,6.79,6.480,6.512272727272728,38.9,37.6836,7.46,4.074982,5.0,30.8,97.53131084533258,75.4,Q3,July,USA,26079.0
1970-08-01,62.06,78.2,32.94,1.06,,,6.554285714285713,39.0,37.6164,7.53,4.186646,5.1,30.8,97.5750704673604,77.6,Q3,August,USA,25956.0
1970-09-01,78.2,84.06,0.04,0.4,6.54,6.390,6.4609523809523814,39.2,37.3571,7.39,4.466088,5.4,30.8,97.679685594384,77.6,Q3,September,USA,25833.0
1970-10-01,84.06,32.94,0.14,0.06,6.34,5.860,6.206190476190477,39.4,36.6098,7.33,4.560902,5.5,30.8,97.8777798397893,77.6,Q4,October,USA,25710.0
1970-11-01,32.94,0.04,1.06,0.04,,,5.415555555555556,39.6,36.3881,6.84,4.539128,5.9,30.8,98.20769617974051,72.4,Q4,November,USA,25916.0
1970-12-01,0.04,0.14,0.4,0.22,4.95,4.980,4.89,39.8,37.2237,6.39,4.852874,6.1,30.8,98.6608314236813,72.4,Q4,December,USA,26122.0
1971-01-01,0.14,1.06,0.06,0.54,.,.,4.468999999999999,39.9,37.5101,6.24,5.0791900000000005,5.9,30.8,99.1542693283873,78.1,Q1,January,USA,26328.0
1971-02-01,1.06,0.4,0.04,0.12,4.16,4.120,3.777222222222222,39.9,37.4386,6.11,5.290019999999999,5.9,31.3,99.5949980770734,78.1,Q1,February,USA,26350.0
1971-03-01,0.4,0.06,0.22,0.0,3.67,3.360,3.5008695652173913,40.0,37.398,5.7,5.436094000000001,6.0,31.3,99.92428347373591,78.1,Q1,March,USA,26372.0
1971-04-01,0.06,0.04,0.54,0.02,3.67,3.650,4.028095238095238,40.1,37.608,5.83,5.625946,5.9,31.7,100.138539363395,78.1,Q2,April,USA,26394.0
1971-05-01,0.04,0.22,0.12,0.0,,,4.3549999999999995,40.3,37.7989,6.39,5.5455190000000005,5.9,32.6,100.24849936196101,80.2,Q2,May,USA,26439.0
1971-06-01,0.22,0.54,0.0,0.02,4.78,4.360,4.967272727272728,40.5,37.9574,6.52,5.452541,5.9,32.7,100.286908011073,80.2,Q2,June,USA,26484.0
1971-07-01,0.54,0.12,0.02,0.0,5.77,5.210,5.630952380952381,40.6,37.8472,6.73,5.42943,6.0,32.9,100.29539122018801,80.2,Q3,July,USA,26529.0
1971-08-01,0.12,0.0,0.0,0.06,,,5.222727272727273,40.7,37.6276,6.58,5.321332,6.1,35.0,100.318684910688,82.1,Q3,August,USA,26522.666666666668
1971-09-01,0.0,0.02,0.02,0.04,5.16,4.500,4.973333333333334,40.8,38.2391,6.14,5.441507,6.0,35.0,100.403111321966,82.1,Q3,September,USA,26516.333333333332
1971-10-01,0.02,0.0,0.0,0.02,5.07,4.550,4.597894736842105,40.9,38.5253,5.93,5.324319,5.8,35.0,100.582656389981,82.1,Q4,October,USA,26510.0
1971-11-01,0.0,0.02,0.06,0.04,4.43,4.260,4.38,41.0,38.6888,5.81,5.0672120000000005,6.0,35.0,100.87108350215401,82.0,Q4,November,USA,26650.666666666668
1971-12-01,0.02,0.0,0.04,0.02,4.60,4.310,4.234545454545454,41.1,39.1355,5.93,5.422477,6.0,35.0,101.249371826669,82.0,Q4,December,USA,26791.333333333332
1972-01-01,0.0,0.06,0.02,0.22,,,3.6633333333333336,41.2,40.0728,5.95,5.6632430000000005,5.8,35.0,101.645562344735,92.8,Q1,January,USA,26932.0
1972-02-01,0.06,0.04,0.04,0.02,4.12,3.430,3.633,41.4,40.4789,6.08,5.787961,5.7,35.0,101.999385399124,92.8,Q1,February,USA,27114.0
1972-03-01,0.04,0.02,0.02,0.02,4.16,3.470,4.124090909090909,41.4,40.761,6.07,5.938244,5.8,35.1,102.27638901063801,92.8,Q1,March,USA,27296.0
1972-04-01,0.02,0.04,0.22,0.02,,,4.2255,41.5,41.1654,6.19,6.006318,5.7,35.2,102.48046380049699,92.8,Q2,April,USA,27478.0
1972-05-01,0.04,0.02,0.02,0.02,4.35,3.620,4.12,41.6,41.1693,6.13,5.924429,5.7,35.2,102.63709718490101,88.6,Q2,May,USA,27540.666666666668
1972-06-01,0.02,0.22,0.02,0.02,4.57,3.830,4.350909090909091,41.7,41.2778,6.11,5.929423,5.7,35.2,102.775573737953,88.6,Q2,June,USA,27603.333333333332
1972-07-01,0.22,0.02,0.02,0.04,,,4.497999999999999,41.8,41.2389,6.11,5.8638,5.6,35.3,102.932543858956,88.6,Q3,July,USA,27666.0
1972-08-01,0.02,0.02,0.02,0.02,4.78,3.790,4.546956521739131,41.9,41.805,6.21,6.047339,5.6,35.3,103.13188464189301,95.2,Q3,August,USA,27795.666666666668
1972-09-01,0.02,0.02,0.02,0.44,5.29,4.540,5.1265,42.1,42.1288,6.55,5.94715,5.5,35.3,103.352225254086,95.2,Q3,September,USA,27925.333333333332
1972-10-01,0.02,0.02,0.04,0.7,,,5.1335,42.2,42.6703,6.48,5.941314,5.6,35.3,103.558484006075,95.2,Q4,October,USA,28055.0
1972-11-01,0.02,0.02,0.02,0.22,5.31,4.750,5.088,42.4,43.1755,6.28,6.2377970000000005,5.3,35.3,103.723071439806,90.7,Q4,November,USA,28265.666666666668
1972-12-01,0.02,0.04,0.44,0.14,5.24,4.900,5.2975,42.5,43.6617,6.36,6.3635019999999995,5.2,35.3,103.81012815780501,90.7,Q4,December,USA,28476.333333333332
1973-01-01,0.04,0.02,0.7,0.1,.,.,5.623181818181818,42.7,43.9783,6.46,6.37602,4.9,36.3,103.79548868885901,81.9,Q1,January,USA,28687.0
1973-02-01,0.02,0.44,0.22,0.38,6.04,5.760,5.825555555555556,43.0,44.6103,6.64,6.092156,5.0,36.3,103.6687943361,81.9,Q1,February,USA,28769.666666666668
1973-03-01,0.44,0.7,0.14,0.14,6.17,5.790,6.514545454545455,43.4,44.6294,6.71,5.956482,4.9,36.4,103.42723980986,81.9,Q1,March,USA,28852.333333333332
1973-04-01,0.7,0.22,0.1,0.22,,,6.524500000000001,43.7,44.568,6.67,5.809699,5.0,36.5,103.088860035706,81.9,Q2,April,USA,28935.0
1973-05-01,0.22,0.14,0.38,1.58,6.62,6.290,6.617727272727273,43.9,44.8608,6.85,5.619145,4.9,36.8,102.692301965124,77.0,Q2,May,USA,28860.333333333332
1973-06-01,0.14,0.1,0.14,37.04,6.99,6.970,7.229047619047619,44.2,44.9186,6.9,5.460078,4.9,36.8,102.28550276979401,77.0,Q2,June,USA,28785.666666666668
1973-07-01,0.1,0.38,0.22,41.72,,,8.12095238095238,44.2,45.085,7.13,5.558031,4.8,36.8,101.907043042029,77.0,Q3,July,USA,28711.0
1973-08-01,0.38,0.14,1.58,37.1,8.43,8.380,8.647826086956522,45.0,45.0221,7.4,5.479030000000001,4.8,36.8,101.57990128768499,72.0,Q3,August,USA,28778.333333333332
1973-09-01,0.14,0.22,37.04,34.82,,,8.452105263157895,45.2,45.3801,7.09,5.615889,4.8,36.8,101.31906880263901,72.0,Q3,September,USA,28845.666666666668
1973-10-01,0.22,1.58,41.72,34.28,7.46,7.060,7.319047619047619,45.6,45.7462,6.79,5.869773,4.6,36.8,101.10777860217699,72.0,Q4,October,USA,28913.0
1973-11-01,1.58,37.04,37.1,33.08,7.07,7.480,7.9595,45.9,45.9548,6.73,5.406132,4.8,36.8,100.899921521428,76.5,Q4,November,USA,28810.666666666668
1973-12-01,37.04,41.72,34.82,45.1,,,7.562105263157895,46.3,45.8252,6.74,4.990267,4.9,36.8,100.67799512458599,76.5,Q4,December,USA,28708.333333333332
1974-01-01,41.72,37.1,34.28,56.32,.,.,7.651363636363637,46.8,45.5207,6.99,5.0895589999999995,5.1,37.6,100.45189578891701,61.8,Q1,January,USA,28606.0
1974-02-01,37.1,34.82,33.08,85.26,6.61,7.310,6.964444444444444,47.3,45.3825,6.96,4.952109,5.2,38.1,100.19520436701299,61.8,Q1,February,USA,28608.333333333332
1974-03-01,34.82,34.28,45.1,88.4,6.91,7.540,7.831904761904762,47.8,45.3798,7.21,5.164505,5.1,39.9,99.8869356150553,61.8,Q1,March,USA,28610.666666666668
1974-04-01,34.28,33.08,56.32,96.26,7.77,8.310,8.317142857142857,48.1,45.247,7.51,4.873208,5.1,42.3,99.5099554459308,61.8,Q2,April,USA,28613.0
1974-05-01,33.08,45.1,85.26,99.92,8.39,8.770,8.396818181818182,48.6,45.6083,7.58,4.688923,5.1,45.9,99.0715733949794,72.1,Q2,May,USA,28498.666666666668
1974-06-01,45.1,56.32,88.4,99.9,,,8.120999999999999,49.0,45.5216,7.54,4.667977,5.4,47.8,98.58434458896471,72.1,Q2,June,USA,28384.333333333332
1974-07-01,56.32,85.26,96.26,99.56,8.33,7.280,7.94,49.3,45.6136,7.81,4.284795,5.5,49.8,98.06167223832209,72.1,Q3,July,USA,28270.0
1974-08-01,85.26,88.4,99.92,99.38,8.52,7.940,9.112272727272726,49.9,45.1303,8.04,3.94705,5.5,51.5,97.50677786032992,64.4,Q3,August,USA,28209.333333333332
1974-09-01,88.4,96.26,99.9,92.76,,,8.525,50.6,45.1377,8.04,3.534503,5.9,52.0,96.930999204278,64.4,Q3,September,USA,28148.666666666668
1974-10-01,96.26,99.92,99.56,15.74,8.06,6.690,7.737272727272727,51.0,44.995,7.9,3.6261330000000003,6.0,52.2,96.38909206066299,64.4,Q4,October,USA,28088.0
1974-11-01,99.92,99.9,99.38,2.98,7.55,7.780,7.522777777777778,51.5,43.5148,7.68,3.761538,6.6,52.2,95.92998821048072,59.5,Q4,November,USA,27955.333333333332
1974-12-01,99.9,99.56,92.76,0.66,,,7.114285714285715,51.9,41.9503,7.43,3.5064480000000002,7.2,52.2,95.62173016703709,59.5,Q4,December,USA,27822.666666666668
1975-01-01,99.56,99.38,15.74,0.14,.,.,6.363636363636363,52.3,41.3689,7.5,3.818399,8.1,53.8,95.52553237632549,57.6,Q1,January,USA,27690.0
1975-02-01,99.38,92.76,2.98,0.0,,,5.616666666666666,52.6,40.4252,7.39,4.206449,8.1,54.2,95.6312466695623,57.6,Q1,February,USA,27733.666666666668
1975-03-01,92.76,15.74,0.66,0.04,,,5.6205,52.8,39.9804,7.73,4.392218,8.6,54.3,95.9068157546081,57.6,Q1,March,USA,27777.333333333332
1975-04-01,15.74,2.98,0.14,0.06,6.02,5.640,5.997727272727272,53.0,40.0572,8.23,4.447789,8.8,54.2,96.31784011110192,57.6,Q2,April,USA,27821.0
1975-05-01,2.98,0.66,0.0,0.04,6.40,5.500,5.587142857142857,53.1,39.9402,8.06,4.729234,9.0,55.3,96.7997938329418,72.8,Q2,May,USA,27952.0
1975-06-01,0.66,0.14,0.04,0.02,,,5.613333333333333,53.5,40.1927,7.86,4.874242,8.8,55.3,97.3068136085756,72.8,Q2,June,USA,28083.0
1975-07-01,0.14,0.0,0.06,0.02,6.46,6.020,6.499545454545455,54.0,40.6115,8.06,4.906289,8.6,55.3,97.80790587895191,72.8,Q3,July,USA,28214.0
1975-08-01,0.0,0.04,0.04,0.02,6.92,6.350,6.936190476190476,54.2,41.0114,8.4,4.526278,8.4,55.3,98.2775569688441,75.7,Q3,August,USA,28316.0
1975-09-01,0.04,0.06,0.02,0.14,.,.,6.920952380952381,54.6,41.5422,8.43,4.453368,8.4,56.1,98.7135029341231,75.7,Q3,September,USA,28418.0
1975-10-01,0.06,0.04,0.02,0.1,7.22,6.530,6.253636363636364,54.9,41.7224,8.14,4.641525,8.4,56.9,99.12729836070949,75.7,Q4,October,USA,28520.0
1975-11-01,0.04,0.02,0.02,0.26,,,5.799411764705883,55.3,41.7797,8.05,4.717562,8.3,57.1,99.53199521628191,75.6,Q4,November,USA,28713.0
1975-12-01,0.02,0.02,0.14,0.22,6.23,5.550,5.846363636363637,55.6,42.3462,8,4.632754,8.2,57.1,99.93543244799092,75.6,Q4,December,USA,28906.0
1976-01-01,0.02,0.02,0.1,0.08,.,.,5.14,55.8,42.9082,7.74,5.081689,7.9,56.9,100.32151549981899,84.6,Q1,January,USA,29099.0
1976-02-01,0.02,0.14,0.26,0.04,,,5.198888888888889,55.9,43.3407,7.79,5.321243,7.7,56.9,100.647196208252,84.6,Q1,February,USA,29149.333333333332
1976-03-01,0.14,0.1,0.22,0.08,6.00,5.200,5.439565217391304,56.0,43.4281,7.73,5.348521,7.6,56.9,100.879335283335,84.6,Q1,March,USA,29199.666666666668
1976-04-01,0.1,0.26,0.08,0.12,5.84,5.010,5.1761904761904765,56.1,43.6518,7.56,5.3753400000000005,7.7,56.9,101.01863479763901,84.6,Q2,April,USA,29250.0
1976-05-01,0.26,0.22,0.04,0.02,,,5.6205,56.4,43.8315,7.9,5.3349910000000005,7.4,57.5,101.077740968926,83.3,Q2,May,USA,29278.333333333332
1976-06-01,0.22,0.08,0.08,0.04,6.27,5.550,5.765454545454546,56.7,43.8775,7.86,5.370225,7.6,58.7,101.084934278786,83.3,Q2,June,USA,29306.666666666668
1976-07-01,0.08,0.04,0.12,0.5,6.08,5.360,5.527142857142857,57.0,44.1248,7.83,5.513566,7.8,59.2,101.06465423901399,83.3,Q3,July,USA,29335.0
1976-08-01,0.04,0.08,0.02,0.0,,,5.40090909090909,57.3,44.4262,7.77,5.464653,7.8,59.2,101.033843341212,89.7,Q3,August,USA,29379.666666666668
1976-09-01,0.08,0.12,0.04,0.0,5.55,5.090,5.3047619047619055,57.6,44.5711,7.59,5.574532,7.6,59.2,101.02149865595699,89.7,Q3,September,USA,29424.333333333332
1976-10-01,0.12,0.02,0.5,0.0,5.40,5.040,5.0605,57.9,44.56,7.41,5.390575,7.7,59.2,101.051406446564,89.7,Q4,October,USA,29469.0
1976-11-01,0.02,0.04,0.0,0.02,5.15,4.840,4.878947368421053,58.1,45.2454,7.29,5.364653,7.8,59.2,101.14749338074199,87.0,Q4,November,USA,29562.333333333332
1976-12-01,0.04,0.5,0.0,0.02,4.67,4.410,4.512272727272727,58.4,45.731,6.87,5.579038,7.8,60.0,101.303010074167,87.0,Q4,December,USA,29655.666666666668
1977-01-01,0.5,0.0,0.0,0.06,,,4.826666666666666,58.7,45.4156,7.21,5.573832,7.5,60.0,101.48705525125901,87.1,Q1,January,USA,29749.0
1977-02-01,0.0,0.0,0.02,0.1,5.25,4.740,4.897368421052631,59.3,46.1358,7.39,5.439291000000001,7.6,60.4,101.675611987279,87.1,Q1,February,USA,29917.333333333332
1977-03-01,0.0,0.0,0.02,0.02,5.27,4.700,4.878260869565217,59.6,46.7158,7.46,5.413836,7.4,62.2,101.841162957631,87.1,Q1,March,USA,30085.666666666668
1977-04-01,0.0,0.02,0.06,0.04,5.14,4.540,4.798,60.0,47.1719,7.37,5.339599,7.2,62.3,101.95124332191999,87.1,Q2,April,USA,30254.0
1977-05-01,0.02,0.02,0.1,0.34,,,5.2,60.2,47.541,7.46,5.343278,7.0,62.5,101.999162340236,90.2,Q2,May,USA,30407.0
1977-06-01,0.02,0.06,0.02,2.02,5.42,5.040,5.211818181818182,60.5,47.9063,7.28,5.377555999999999,7.2,62.4,101.986420618459,90.2,Q2,June,USA,30560.0
1977-07-01,0.06,0.1,0.04,17.76,5.42,5.020,5.399473684210527,60.8,47.9714,7.33,5.440961,6.9,62.4,101.926446947407,90.2,Q3,July,USA,30713.0
1977-08-01,0.1,0.02,0.34,0.2,5.83,5.350,5.826956521739131,61.1,48.0157,7.4,5.298797,7.0,64.1,101.84251773502399,89.0,Q3,August,USA,30684.0
1977-09-01,0.02,0.04,2.02,0.0,5.99,5.560,6.037619047619048,61.3,48.2097,7.34,5.2148699999999995,6.8,66.1,101.763985924,89.0,Q3,September,USA,30655.0
1977-10-01,0.04,0.34,17.76,0.0,,,6.425,61.6,48.2839,7.52,5.087028,6.8,66.1,101.708396623317,89.0,Q4,October,USA,30626.0
1977-11-01,0.34,2.02,0.2,0.28,6.58,6.220,6.410526315789474,62.0,48.3755,7.58,5.1367769999999995,6.8,66.0,101.676837032691,84.4,Q4,November,USA,30635.0
1977-12-01,2.02,17.76,0.0,0.14,6.49,6.030,6.396190476190476,62.3,48.4573,7.69,5.132763,6.4,66.1,101.671617340506,84.4,Q4,December,USA,30644.0
1978-01-01,17.76,0.2,0.0,0.44,,,6.7023809523809526,62.7,47.7512,7.96,4.9409220000000005,6.4,66.1,101.69552132953001,83.7,Q1,January,USA,30653.0
1978-02-01,0.2,0.0,0.28,0.08,6.79,6.410,6.737222222222222,63.0,48.0098,8.03,4.892696,6.3,67.7,101.742059952644,84.3,Q1,February,USA,31021.0
1978-03-01,0.0,0.0,0.14,0.1,6.86,6.420,6.634090909090909,63.4,48.9358,8.04,4.901751,6.3,68.5,101.841127732196,78.8,Q1,March,USA,31389.0
1978-04-01,0.0,0.28,0.44,0.0,,,6.733,63.9,49.9074,8.15,5.125091,6.1,69.2,101.979977633166,81.6,Q2,April,USA,31757.0
1978-05-01,0.28,0.14,0.08,0.0,7.16,6.310,7.019523809523809,64.5,50.1513,8.35,5.395874,6.0,69.8,102.122305579267,82.9,Q2,May,USA,31832.0
1978-06-01,0.14,0.44,0.1,0.16,7.38,6.610,7.2322727272727265,65.0,50.4751,8.46,5.429991,5.9,69.8,102.229396067316,80.0,Q2,June,USA,31907.0
1978-07-01,0.44,0.08,0.0,1.74,,,7.44,65.5,50.4371,8.64,5.407871,6.2,69.8,102.277929685158,82.4,Q3,July,USA,31982.0
1978-08-01,0.08,0.1,0.0,0.92,7.71,6.880,7.37304347826087,65.9,50.6393,8.41,5.796533,5.9,71.4,102.257782381969,78.4,Q3,August,USA,32094.0
1978-09-01,0.1,0.0,0.16,1.92,7.90,7.700,7.9879999999999995,66.5,50.7631,8.42,5.800773,6.0,71.4,102.169572543829,80.4,Q3,September,USA,32206.0
1978-10-01,0.0,0.0,1.74,30.56,,,8.545238095238094,67.1,51.1523,8.64,5.585466,5.8,71.4,102.01908141262501,79.3,Q4,October,USA,32318.0
1978-11-01,0.0,0.16,0.92,2.1,9.16,8.850,9.2355,67.5,51.5456,8.81,5.222412,5.9,70.5,101.826478393039,75.0,Q4,November,USA,32310.0
1978-12-01,0.16,1.74,1.92,2.9,9.22,8.850,9.364,67.9,51.806,9.01,5.316517,6.0,70.6,101.627160521248,66.1,Q4,December,USA,32302.0
1979-01-01,1.74,0.92,30.56,4.08,.,.,9.472727272727273,68.5,51.525,9.1,5.522627,5.9,72.3,101.45037960174999,72.1,Q1,January,USA,32294.0
1979-02-01,0.92,1.92,2.1,4.34,9.28,9.250,9.408888888888889,69.2,51.778,9.1,5.454675,5.9,72.3,101.278265532399,73.9,Q1,February,USA,32277.333333333332
1979-03-01,1.92,30.56,2.9,3.8,9.49,9.400,9.467272727272727,69.9,51.9382,9.12,5.564126,5.8,72.5,101.079829657702,68.4,Q1,March,USA,32260.666666666668
1979-04-01,30.56,2.1,4.08,3.52,,,9.4875,70.6,51.3251,9.18,5.693924,5.8,72.3,100.841234391532,66.0,Q2,April,USA,32244.0
1979-05-01,2.1,2.9,4.34,4.86,9.35,9.500,9.537142857142857,71.4,51.7782,9.25,5.566561,5.6,72.1,100.580678364372,68.1,Q2,May,USA,32291.333333333332
1979-06-01,2.9,4.08,3.8,6.56,9.08,9.520,9.061428571428571,72.2,51.7865,8.91,5.705211,5.7,72.1,100.309503931689,65.8,Q2,June,USA,32338.666666666668
1979-07-01,4.08,4.34,3.52,10.66,,,9.235714285714286,73.0,51.7029,8.95,5.781885,5.7,74.2,100.04071203771099,60.4,Q3,July,USA,32386.0
1979-08-01,4.34,3.8,4.86,46.42,8.88,9.160,9.493913043478262,73.7,51.3658,9.03,6.060129,6.0,74.0,99.7859093839316,64.5,Q3,August,USA,32379.333333333332
1979-09-01,3.8,3.52,6.56,89.82,,,10.202631578947368,74.4,51.3623,9.33,6.128747,5.9,74.0,99.5358541109916,66.7,Q3,September,USA,32372.666666666668
1979-10-01,3.52,4.86,10.66,99.66,9.97,10.150,11.657727272727273,75.2,51.7175,10.3,5.869858,6.0,74.4,99.2707653943738,62.1,Q4,October,USA,32366.0
1979-11-01,4.86,6.56,46.42,99.7,11.64,12.060,11.822631578947368,76.0,51.6341,10.65,5.845224,5.9,74.5,98.9883455285993,63.3,Q4,November,USA,32369.666666666668
