share_price,OECD_CLI_index,CSI_index,gdp_per_capita_residual,gdp_per_capita_rollstd12,PPI_diff1,gdp_per_capita_diff1,gdp_per_capita_diff3,gdp_per_capita_pct_change1,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,unemployment_rate,PPI,gdp_per_capita,CSI_index_trend,OECD_CLI_index_trend,PPI_CPI_diff,3_months_rate_rollmin12,INDPRO_rollstd12,PPI_rollstd12,3_months_rate_diff3,OECD_CLI_index_diff1,CSI_index_rollmin12,OECD_CLI_index_diff3,OECD_CLI_index_residual,share_price_trend,CSI_index_lag6,unemployment_rate_rollstd6,PPI_rollstd6,OECD_CLI_index_rollmax12,CSI_index_rollmax6,INDPRO_diff3,unemployment_rate_diff3,CSI_index_rollmin6,OECD_CLI_index_pct_change1,10_year_rate_residual,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,date,CPI_anomaly,unemployment_rate_anomaly,share_price_anomaly,3_months_rate_anomaly,6_months_rate_anomaly,10_year_rate_anomaly
119.0448,100.561402043797,95.9,258.04258621238114,468.67764402311104,0.5,139.6666666666788,471.0,0.0022966328840559047,1.6505,1.322,1.465,247.805,101.4871,2.4,4.1,288.6,60953.333333333336,97.63051183185046,100.50024151974858,40.795000000000016,0.5052380952380953,0.85559986169664,9.308386573729496,0.2925,0.134938395991,93.4,0.4024752074769964,-0.0283295361430617,116.50255811357692,95.0,0.07527726527103518,1.3456101466276513,100.426463647806,100.7,1.738900000000001,-0.20000000000000018,93.4,0.001343653765049746,-0.2719534352602815,0.06,0.28,0.08,0.06,2017-12-01,0,0,0,0,0,0
124.2432,100.695235964754,95.7,128.34874463089363,502.99141507255143,8.0,139.66666666666424,419.0,0.002291370447336627,1.747142857142857,1.413333333333333,1.5895238095238096,248.859,101.4852,2.58,4.0,296.6,61093.0,97.82734208537975,100.56758028383445,47.741000000000014,0.5115000000000001,0.9459195319028871,6.183751925709435,0.3385714285714283,0.1338339209570023,93.4,0.4044475597439998,0.1418141589489323,117.26215557440972,93.4,0.10488088481711022,1.3044794619722067,100.561402043797,100.7,0.495900000000006,-0.20000000000000018,93.4,0.0013308676911516493,-0.0535142865761457,0.28,0.12,0.0,0.08,2018-01-01,0,0,0,0,0,0
119.4891,100.816736668979,99.7,101.89810400579154,529.151829904459,-7.7000000000000455,81.0,360.33333333334303,0.0013258474784345609,1.903157894736842,1.5678947368421052,1.7473684210526317,249.529,101.7319,2.86,4.1,288.9,61174.0,98.0064927431117,100.621198648085,39.37099999999998,0.5210526315789474,0.9559444273116393,4.015679496437608,0.33837092731829554,0.12150070422499937,93.4,0.39027302117300167,0.2072533834700891,117.9310971197016,96.8,0.14142135623738422,3.223300585844817,100.695235964754,100.7,0.4825999999999908,-0.10000000000000053,95.1,0.0012066181985761482,0.1576557377376555,0.12,0.08,0.18,0.02,2018-02-01,0,0,0,0,0,0
118.0817,100.89341869783,101.4,86.49177970040182,540.1503617512391,17.600000000000023,81.0,301.66666666666424,0.001324091934481908,1.998095238095238,1.6966666666666668,1.8704761904761904,249.577,102.1943,2.84,4.0,306.5,61255.0,98.13988365027136,100.65606946841449,56.923,0.7373913043478261,0.8650970732020837,2.5922962793492017,0.3746666666666667,0.07668202885099618,93.4,0.33201665403299785,0.2501903340235429,118.43966075462777,95.1,0.10488088481712136,3.231975659980666,100.816736668979,100.7,0.7072000000000003,-0.09999999999999964,95.1,0.0007606081230617789,0.0662648463720514,0.08,0.0,0.06,0.28,2018-03-01,0,0,0,0,0,0
117.4013,100.918248137843,98.8,77.06186111013085,536.9061295231476,16.399999999999977,81.0,243.0,0.0013223410333851326,2.083333333333333,1.7576190476190474,1.9309523809523808,250.227,103.3551,2.87,4.0,322.9,61336.0,98.20136444651058,100.66783408485286,72.67299999999997,0.7984210526315789,0.8629695908750311,5.2562228632171415,0.3442857142857143,0.024829440012993587,93.4,0.22301217308898913,0.2696028760578599,118.6966297232632,100.7,0.0894427191001222,7.411724945429928,100.89341869783,101.4,1.869899999999987,0.0,95.7,0.00024609573482048397,0.1014087085332784,0.0,0.18,0.08,0.24,2018-04-01,0,0,0,0,0,0
118.3035,100.900759578562,98.0,44.37157704653509,519.1382817283788,9.0,95.33333333333576,257.33333333333576,0.0015542802486849805,2.1963636363636363,1.864090909090909,2.023181818181818,250.792,102.381,2.98,3.8,331.9,61431.333333333336,98.17762158886087,100.65410478869082,81.10799999999998,0.889090909090909,1.1078448714027134,10.41863132987278,0.2961961722488038,-0.017488559280991467,93.4,0.0840229095829983,0.273357068235498,118.67081594316954,98.5,0.08164965809291974,13.865352501831438,100.918248137843,101.4,0.6491000000000042,-0.2999999999999998,95.7,-0.0001732943209349358,0.1179758783458133,0.18,0.06,0.02,0.18,2018-05-01,0,0,0,0,0,0
118.5999,100.852184228948,98.2,16.875862644628796,494.10957477655023,10.5,95.3333333333212,271.66666666665697,0.0015518682105764015,2.2485714285714287,1.8990476190476189,2.063809523809524,251.018,103.2256,2.91,4.0,342.4,61526.66666666666,98.08118991696904,100.61425324162192,91.38199999999998,0.9827272727272728,1.1307685238579588,14.992594131363875,0.2023809523809521,-0.04857534961399779,93.4,-0.04123446888199567,0.2699506681419734,118.42408503477752,95.9,0.10954451150114938,18.11154328046193,100.918248137843,101.4,1.0313000000000017,0.0,95.7,-0.00048141708562832175,0.1346364564215729,0.06,0.08,0.28,0.24,2018-06-01,0,0,0,0,0,0
119.5296,100.775477297116,97.9,-8.08091086352215,461.5349472966271,10.600000000000023,95.33333333334303,286.0,0.0015494636471991008,2.305238095238095,1.9571428571428573,2.1142857142857143,251.214,103.3561,2.89,3.8,353.0,61622.0,97.9313094084426,100.54910520420788,101.786,1.0143478260869565,1.2282474904844416,19.417430079931236,0.19952380952380988,-0.07670693183200683,93.4,-0.14277084072699608,0.2607499885865252,118.06861736392258,95.7,0.09831920802514882,20.931762149105243,100.918248137843,101.4,0.0010000000000047748,-0.20000000000000018,95.7,-0.0007605877098098013,0.0724930177345291,0.08,0.02,0.24,1.0,2018-07-01,0,0,0,0,0,0
121.2815,100.673512462151,96.2,-65.77210047133849,420.60965853012664,9.199999999999989,-1.0,189.66666666666424,-1.6227970530025004e-05,2.360434782608696,2.033913043478261,2.1865217391304346,251.663,104.0585,2.89,3.8,362.2,61621.0,97.75732188672514,100.46076713159528,110.53699999999998,1.0143478260869565,1.2572476749086643,23.811117533239496,0.16982213438735205,-0.10196483496500264,95.1,-0.22724711641100726,0.2376441195566343,117.72696218287456,99.7,0.12247448713926729,23.58394934413483,100.918248137843,101.4,1.6774999999999949,0.0,97.9,-0.0010118020544261919,0.1841296518269954,0.02,0.28,0.18,1.1,2018-08-01,0,0,0,0,0,0
122.2612,100.531547282949,100.1,-126.24740613167523,373.7378073643922,4.400000000000034,-1.0,93.33333333334303,-1.6228233881254717e-05,2.468421052631579,2.126315789473684,2.285263157894737,252.182,104.1038,3.0,3.7,366.6,61620.0,97.5787880105803,100.3525052404999,114.41800000000003,1.0295,1.2329096916974704,27.921155224861955,0.22726817042606529,-0.14196517920198914,95.1,-0.3206369459989986,0.1774816191291108,117.48544180345912,101.4,0.10954451150115956,20.365010843766342,100.918248137843,101.4,0.8782000000000068,-0.2999999999999998,96.2,-0.001410154227561744,0.2032461250659167,0.28,0.24,0.24,0.68,2018-09-01,0,0,0,0,0,0
