date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,gdp_per_capita,CSI_index_trend,10_year_rate_trend,3_months_rate_trend,1_year_rate_trend,unemployment_rate_trend,6_months_rate_trend,PPI_trend,CPI_trend,gdp_per_capita_trend,gdp_per_capita_residual,OECD_CLI_index_trend,OECD_CLI_index_residual,3_months_rate_residual,INDPRO_trend,share_price_trend,6_months_rate_residual,1_year_rate_residual,10_year_rate_residual
1996-09-01,0.0,0.0,0.02,0.0,5.5025,5.0915,5.2355,157.7,76.2302,6.83,35.7465,5.2,126.0,99.6568573954343,94.7,44315.66666666666,95.52806194630584,6.568956145076428,5.031231662812597,5.309106469316888,5.333951505874113,5.1333227645524016,127.46899041394693,157.7850689868037,44300.36706703142,-14.833402800642943,99.64382686349305,0.0656825826935545,0.1237542647985758,76.1964843843472,36.93881192890828,0.1574538273111416,0.2423504255117645,0.3207393335208497
1996-10-01,0.0,0.0,0.0,0.06,5.248636363636364,4.98590909090909,5.107727272727272,158.2,76.2157,6.53,36.99174,5.2,127.9,99.72923813371229,96.5,44421.0,96.35656025157542,6.59345548835754,5.038873105793309,5.336038444854477,5.301171528851948,5.149557943129737,127.88650923379826,158.1269333223761,44413.68053112049,-43.3938361966284,99.75290567721667,0.0225627078235817,0.0552690916886895,76.5973560963464,37.54653683722265,0.0538512548593583,0.0292534838197608,0.055757597535667
1996-11-01,0.0,0.02,0.0,0.0,5.138421052631578,5.028421052631579,5.072631578947369,158.7,76.8973,6.2,38.49857,5.4,127.9,99.8115366214825,99.2,44477.333333333336,97.22317703968754,6.599463309213358,5.044336800256721,5.354116579940379,5.265462926504673,5.1614304104719615,128.35012323018577,158.4481617112563,44529.11609891085,-63.10409081492253,99.8604131245122,-0.0230371535532185,-0.0783303549967469,76.99848228802388,38.2188217488119,-0.1171678188098148,-0.201825394753623,-0.3191933831379883
1996-12-01,0.02,0.0,0.0,0.0,5.182857142857143,4.910952380952381,5.043809523809524,159.1,77.3772,6.3,38.78163,5.4,127.7,99.90001750394951,96.9,44533.66666666666,98.11706042030296,6.587570311613451,5.046166874161426,5.361358052827048,5.228127631910274,5.16712820201706,128.8465726534113,158.75331471758233,44647.28717364904,-85.72203558332694,99.96690702158796,-0.0648608737235036,-0.1644611534248063,77.40565574598538,38.981733653505366,-0.183700948331337,-0.2246964166859912,-0.152785791767462
1997-01-01,0.0,0.0,0.06,0.02,5.301904761904762,5.033809523809524,5.103809523809524,159.4,77.5135,6.58,39.9673,5.3,130.4,100.003652985864,97.4,44590.0,99.02796158642938,6.562103454207377,5.044852139786635,5.359473507943229,5.190958998936619,5.167496676826064,129.36215360128534,159.04775263094214,44768.02278790203,-111.1804237376782,100.07312344526932,-0.0901455386548804,0.0235354586744112,77.82641855972497,39.84356137830451,-0.0060894819815127,0.0078538783548971,0.1197243670891694
1997-02-01,0.0,0.0,0.0,0.02,5.227894736842106,5.00578947368421,5.060526315789474,159.7,78.4255,6.42,41.45096,5.2,130.4,100.130670945937,99.7,44794.333333333336,99.9208071198435,6.527973294560196,5.042082096960685,5.351554771026551,5.154009608193539,5.164840169826844,129.88358110038465,159.33505223465534,44890.54934311588,-62.47528368976782,100.17935099982088,-0.0859071572470639,-0.0262998888072898,78.27010560713761,40.7930788409617,-0.0418159737581484,-0.0417244358134674,-0.0089900571551391
1997-03-01,0.0,0.06,0.0,0.0,5.4705,5.144,5.2585,159.8,78.9197,6.69,41.26777,5.2,130.8,100.267449835309,100.0,44998.66666666666,100.76864101963804,6.489142800972363,5.039836333929457,5.340580271744757,5.115243336291695,5.161606454344513,130.39882800290076,159.61555329424928,45014.26630907318,-15.272609468571318,100.28496098903445,-0.0620049592497764,0.0756356670996911,78.74272278165722,41.7923291078018,0.0987815142777241,0.1205870939035378,0.1704106790560526
1997-04-01,0.06,0.0,0.02,0.0,5.6440909090909095,5.162272727272728,5.370909090909091,159.9,78.9848,6.89,39.71159,5.1,131.3,100.409155533789,101.4,45203.0,101.55837638391787,6.447731441829155,5.040034976554912,5.329211571571414,5.072452709128193,5.160125866815329,130.8943205149229,159.88677886579333,45139.1693556869,30.41276937873772,100.38823433413648,-0.0224345861766011,0.1616975744864479,79.24315025816144,42.794709146000486,0.2157737753325666,0.2743735168853884,0.3291544616346176
1997-05-01,0.0,0.0,0.02,0.0,5.537142857142857,5.048095238095239,5.296666666666667,159.9,79.4296,6.71,42.91642,4.9,132.2,100.551237772515,103.2,45340.66666666666,102.29917565606074,6.402345740278198,5.043022432410262,5.318130159211222,5.0246114032006455,5.160740064292699,131.35420505911077,160.14487734234942,45265.42772281925,57.231297850070405,100.48656012920677,0.0302389056744942,-0.027099565340892,79.76360329896563,43.767975413847154,0.0552880948785023,0.1333730450620391,0.1029383027805614
1997-06-01,0.0,0.02,0.0,0.04,5.37952380952381,4.930952380952381,5.132857142857144,160.2,79.7971,6.49,45.26382,5.0,132.3,100.687695753615,104.5,45478.333333333336,103.0172552159422,6.350700287692534,5.047801393279816,5.306503208356837,4.971907929906342,5.16207433561331,131.77481647523337,160.38691192748877,45392.49630121929,83.04052980224515,100.57679036655202,0.0934925924630363,-0.1091609261116826,80.29255770927068,44.724730465505054,-0.0812616549356741,0.0221366927791812,0.0156726170606438
