iter	RMSE
235	1.522539954
236	1.517714152
237	1.514758658
238	1.509335827
239	1.504323719
240	1.496239304
241	1.490032157
242	1.488765163
243	1.480931576
244	1.476974037
245	1.471758481
246	1.465377774
247	1.461427956
248	1.456770452
249	1.453206469
250	1.452082745
251	1.44949675
252	1.4460741
253	1.444883522
254	1.439997625
255	1.433477871
256	1.429483526
257	1.428645401
258	1.426964922
259	1.426322356
260	1.419838959
261	1.418742619
262	1.414407173
263	1.413537861
264	1.410451563
265	1.406888043
266	1.40131927
267	1.395165499
268	1.391746987
269	1.387594595
270	1.38335482
271	1.378134543
272	1.376897379
273	1.373322919
274	1.372759712
275	1.365457466
276	1.363251313
277	1.357751266
278	1.352205358
279	1.349255322
280	1.344894075
281	1.344102401
282	1.341207049
283	1.335458187
284	1.330740756
285	1.325667783
286	1.321638635
287	1.318883102
288	1.31641527
289	1.313012686
290	1.308743813
291	1.304070337
292	1.299332938
293	1.294893274
294	1.290836268
295	1.284396254
296	1.281538369
297	1.276316452
298	1.272662983
299	1.26820973
300	1.265425003
301	1.262331619
302	1.257804756
303	1.255032905
304	1.250587985
305	1.247627236
306	1.242186761
307	1.236399099
308	1.234474936
309	1.229475731
310	1.225544367
311	1.219846809
312	1.217392945
313	1.215056061
314	1.21122617
315	1.207809851
316	1.203064185
317	1.199484273
318	1.195244577
319	1.191299549
320	1.188826554
321	1.185018048
322	1.181020427
323	1.179560308
324	1.178669435
325	1.176981003
326	1.174558631
327	1.172429911
328	1.170131771
329	1.166283266
330	1.162484123
331	1.15656007
332	1.153012791
333	1.150170563
334	1.149174248
335	1.147682091
336	1.147015884
337	1.143772689
338	1.142431801
339	1.141656427
340	1.137495089
341	1.134293073
342	1.132610316
343	1.129490068
344	1.127645436
345	1.12392905
346	1.121660816
347	1.117922575
348	1.116329214
349	1.115628328
350	1.111224407
351	1.106618409
352	1.105953444
353	1.10419953
354	1.1026396
355	1.101329532
356	1.100233536
357	1.094996062
358	1.093895892
359	1.089957753
360	1.087605939
361	1.086408034
362	1.081919605
363	1.078325711
364	1.074789964
365	1.072873909
366	1.071404144
367	1.066656958
368	1.06338527
369	1.059845932
370	1.058712398
371	1.05752081
372	1.054411965
373	1.052162164
374	1.050012394
375	1.047317713
376	1.044221278
377	1.038610113
378	1.036138353
379	1.032273954
380	1.030048039
381	1.028130787
382	1.025125413
383	1.024081966
384	1.020278672
385	1.017361465
386	1.016822417
387	1.016479664
388	1.015467278
389	1.01048904
390	1.007584242
391	1.006001439
392	1.005085709
393	1.002527934
394	1.001892641
395	0.9993347311
396	0.997610826
397	0.9943920152
398	0.9930598797
399	0.9896776424
400	0.9891870399
401	0.985596304
402	0.9839591194
403	0.9807087226
404	0.9768145631
405	0.9741651942
406	0.9692720869
407	0.9655900189
408	0.9629730601
409	0.9616057846
410	0.9585206697
411	0.9561414005
412	0.955034842
413	0.9527481774
414	0.9516732369
415	0.9481398658
416	0.9438170475
417	0.9430356348
418	0.9413242227
419	0.9386945914
420	0.9372012117
421	0.9340281166
422	0.9316355147
423	0.9283873209
424	0.9268693552
425	0.9226775082
426	0.9199740763
427	0.9173087445
428	0.9140629675
429	0.9090253651
430	0.9060536473
431	0.9044616117
432	0.902069453
433	0.8992785727
434	0.8969279139
435	0.8952287791
436	0.8940871761
437	0.8929600511
438	0.8921684072
439	0.8887324461
440	0.8875868464
441	0.8860242822
442	0.8841958347
443	0.8814686309
444	0.8786947299
445	0.8771490354
446	0.8747467242
447	0.8740511514
448	0.8705407982
449	0.8669370067
450	0.8650535417
451	0.8609435911
452	0.8596238606
453	0.8571398728
454	0.8561295035
455	0.8540077739
456	0.8518184394
457	0.8498675325
458	0.8487382285
459	0.8472881832
460	0.8462923312
461	0.8452387601
462	0.8449248448
463	0.8438722833
464	0.8436486793
465	0.8406143274
466	0.838936392
467	0.8383304886
468	0.836157156
469	0.8338128642
470	0.8326510023
471	0.8316620812
472	0.8314523344
473	0.8289552304
474	0.8262354802
475	0.82527934
476	0.8227985948
477	0.8195757312
478	0.8169935565
479	0.8151740197
480	0.812660452
481	0.8124053505
482	0.8092067569
483	0.8070439055
484	0.8040860023
485	0.8026670599
486	0.7997116532
487	0.7986832309
488	0.7960325836
489	0.7955179876
490	0.7929256006
491	0.7908646225
492	0.7891876085
493	0.7869778318
494	0.786803483
495	0.7863574016
496	0.7834696722
497	0.7828562156
498	0.7824690848
499	0.7803128363
500	0.7784404973
501	0.7759550434
502	0.774494273
503	0.7723161598
504	0.7708439355
505	0.7690264858
506	0.7662477166
507	0.7651685595
508	0.7646085731
509	0.7615449846
510	0.7612335561
511	0.759330501
512	0.7587026589
513	0.7563239712
514	0.7545680335
515	0.7524418421
516	0.7509649639
517	0.7489668857
518	0.7463584889
519	0.7442440679
520	0.743394297
521	0.7392227851
522	0.7379678725
523	0.7367754196
524	0.7358179454
525	0.7338625604
526	0.7321189298
527	0.7302538729
528	0.7285347082
529	0.7277875511
530	0.7266100061
531	0.7237231468
532	0.7216470477
533	0.7182212114
534	0.715664219
535	0.7135869994
536	0.712421837
537	0.7122874267
538	0.7102265608
539	0.7081950479
540	0.7072102367
541	0.7068444498
542	0.7066705609
543	0.7045405076
544	0.7005089064
545	0.6997691338
546	0.6980266844
547	0.6973036915
548	0.6968728584
549	0.695936583
550	0.6929984026
551	0.6896674885
552	0.6885512682
553	0.6861539287
554	0.6858841345
555	0.6849890552
556	0.6846375575
557	0.684528099
558	0.6826883762
559	0.6822071249
560	0.6821011165
561	0.6803270231
562	0.679075089
563	0.6766604442
564	0.6763543444
565	0.6742089944
566	0.6725668692
567	0.6709823002
568	0.6703561401
569	0.6690152547
570	0.6665260079
571	0.6648187985
572	0.6645833044
573	0.6626764428
574	0.660307199
575	0.6588442029
576	0.6569056852
577	0.6559118959
578	0.6528599653
579	0.6521833181
580	0.6510443035
581	0.6495233491
582	0.6472277198
583	0.6471150278
584	0.6458754972
585	0.644088984
586	0.6431141699
587	0.642120221
588	0.6408588037
589	0.6394154006
590	0.6373241014
591	0.6352649164
592	0.634560879
593	0.6329106822
594	0.6322210135
595	0.6308375195
596	0.6295437239
597	0.6270950735
598	0.6246642332
599	0.6241509262
600	0.6230659439
601	0.6220883752
602	0.621094238
603	0.6194408249
604	0.6180272516
605	0.6176405352
606	0.6167456508
607	0.6158063154
608	0.6132365915
609	0.6120570228
610	0.6112562659
611	0.6093042951
612	0.6070982518
613	0.6061280702
614	0.6040784338
615	0.6035209496
616	0.6034221151
617	0.6033154987
618	0.6021486429
619	0.6016566547
620	0.6013994071
621	0.6011721742
622	0.5995714527
623	0.5993534529
624	0.597913642
625	0.5960946972
626	0.5945497726
627	0.5938791148
628	0.593684967
629	0.5929313285
630	0.5912921444
631	0.5900176462
632	0.5898340023
633	0.5893574948
634	0.5884187887
635	0.5867288148
636	0.5851295805
637	0.5838834326
638	0.5833540337
639	0.5804242367
640	0.5788608833
641	0.5786940324
642	0.5779367364
643	0.5764513907
644	0.5754416612
645	0.5739904231
646	0.5738367418
647	0.572127779
648	0.5713942397
649	0.5693219788
650	0.568305285
651	0.5668361659
652	0.5658353185
653	0.5651294357
654	0.5631960567
655	0.562512274
656	0.5622096122
657	0.561880475
658	0.5599747385
659	0.5589079634
660	0.5584681518
661	0.5581658071
662	0.5570415737
663	0.5561686713
664	0.5557314717
665	0.5551985833
666	0.5550748403
667	0.5544379964
668	0.5538935326
669	0.5534588723
670	0.5528474516
671	0.5520587428
672	0.5497809466
673	0.5491217953
674	0.5477188653
675	0.5475524822
676	0.5461112822
677	0.5459516186
678	0.5457990275
679	0.5436317901
680	0.542282401
681	0.5406380266
682	0.5392834178
683	0.5389895535
684	0.5378087292
685	0.5373586751
686	0.5364647086
687	0.5359891655
688	0.5356128193
689	0.5346857261
690	0.5323210909
691	0.53115559
692	0.5307022529
693	0.5292219073
694	0.5280035722
695	0.5275376826
696	0.5274100139
697	0.5272722556
698	0.5270798781
699	0.5269513583
700	0.5249645594
701	0.5244943768
702	0.5237730548
703	0.522335606
704	0.5212876698
705	0.5208507995
706	0.5193254365
707	0.517879293
708	0.5169919841
709	0.5146324617
710	0.5132418291
711	0.5127043918
712	0.5116784848
713	0.5107271785
714	0.5098374474
715	0.5084588494
716	0.5073199363
717	0.505692322
718	0.5035515931
719	0.5023777269
720	0.5020292143
721	0.5019563129
722	0.5008196173
723	0.4997383673
724	0.4985710151
725	0.4975788973
726	0.4965731813
727	0.495540764
728	0.4934007283
729	0.4928978402
730	0.492484227
731	0.4918944468
732	0.4914943586
733	0.4911077219
734	0.4905298906
735	0.490047115
736	0.488558431
737	0.4870582882
738	0.4862431502
739	0.4856696434
740	0.4845684273
741	0.4840771951
742	0.4829067577
743	0.482715769
744	0.4815845878
745	0.480413576
746	0.4789808559
747	0.4784833912
748	0.4766275431
749	0.4752284792
750	0.474052327
751	0.4727726578
752	0.4712538393
753	0.4708649722
754	0.4704047876
755	0.4693230254
756	0.4688504982
757	0.4681288029
758	0.4671913879
759	0.466544498
760	0.4658775946
761	0.4650122709
762	0.4635609535
763	0.4619501606
764	0.4602576982
765	0.459309391
766	0.4579134064
767	0.456716508
768	0.4555187764
769	0.45471551
770	0.4546153033
771	0.454197609
772	0.4541242167
773	0.4526910083
774	0.4514040815
775	0.4506287859
776	0.4503950512
777	0.450017669
778	0.4486903635
779	0.4473045705
780	0.4463145717
781	0.4462253438
782	0.4448374649
783	0.4441472175
784	0.443796441
785	0.4426533336
786	0.4418580762
787	0.4411825373
788	0.441115134
789	0.4407813534
790	0.4397463849
791	0.4388717855
792	0.4375124566
793	0.4372560177
794	0.4362095247
795	0.4348264142
796	0.4339193225
797	0.4318093237
798	0.4308067037
799	0.4303932662
800	0.4301493651
801	0.4295957219
802	0.4286658576
803	0.4277112319
804	0.4272643566
805	0.4261673155
806	0.4246197369
807	0.4238253139
808	0.4225280277
809	0.4218968462
810	0.4211088508
811	0.4202582457
812	0.4190638857
813	0.4180670764
814	0.4179086188
815	0.4172343408
816	0.4160545047
817	0.4157446494
818	0.4155117911
819	0.4152610769
820	0.4144165077
821	0.4133853071
822	0.4122466483
823	0.4115246139
824	0.4104378586
825	0.4086749396
826	0.4074071984
827	0.4070777632
828	0.4060043193
829	0.4049684967
830	0.403887321
831	0.403065752
832	0.4020924281
833	0.4014759789
834	0.4006365046
835	0.3998854012
836	0.3990239641
837	0.3983514341
838	0.397389642
839	0.3964134533
840	0.3960500767
841	0.3949471405
842	0.3936580267
843	0.3920755369
844	0.3911155661
845	0.3900634575
846	0.3892742011
847	0.3882268695
848	0.3876170821
849	0.3867893222
850	0.386710756
851	0.3857859204
852	0.3854896392
853	0.3844213504
854	0.3836532966
855	0.3834976787
856	0.3831513491
857	0.3825956081
858	0.3818274644
859	0.3808129859
860	0.3800651967
861	0.3795916732
862	0.3792653571
863	0.3783626177
864	0.3774492933
865	0.376372523
866	0.3762777505
867	0.3753771889
868	0.3748595771
869	0.3747735485
870	0.3740599751
871	0.3735348393
872	0.3728171843
873	0.3720416117
874	0.3712152835
875	0.3700069251
876	0.3687275667
877	0.3680851782
878	0.3672495915
879	0.3666435004
880	0.3659352542
881	0.3641557076
882	0.363860043
883	0.3628176917
884	0.3621702599
885	0.3619536001
886	0.361680715
887	0.3611751755
888	0.36089646
889	0.3604913698
890	0.3597329496
891	0.3588510842
892	0.3584543565
893	0.3576547995
894	0.3574315308
895	0.3572934765
896	0.3563747998
897	0.3561427798
898	0.3548896557
899	0.3545667234
900	0.3539461225
901	0.3527069836
902	0.3519759404
903	0.3510993026
904	0.3498115573
905	0.3487275934
906	0.3479994539
907	0.347598712
908	0.3474233841
909	0.3468825983
910	0.3462733499
911	0.3452205118
912	0.3447556875
913	0.3443632734
914	0.3432903623
915	0.3429156751
916	0.3419212544
917	0.3413968665
918	0.3404592392
919	0.3394826837
920	0.3385866674
921	0.3375969224
922	0.3373901722
923	0.3368566765
924	0.3358434234
925	0.3357692363
926	0.3347894277
927	0.3338275898
928	0.3331655063
929	0.3331132594
930	0.3322969238
931	0.3319006629
932	0.331796776
933	0.3310528401
934	0.3303594471
935	0.3294735185
936	0.3284404972
937	0.3281831304
938	0.3267702756
939	0.3265532775
940	0.3260898905
941	0.3260190935
942	0.3246042883
943	0.3243756346
944	0.3240019647
945	0.3231301463
946	0.3230543273
947	0.3225425057
948	0.3219340479
949	0.3218352689
950	0.3212115607
951	0.3206809328
952	0.3203517289
953	0.3202782643
954	0.3192684744
955	0.3191504355
956	0.3188379536
957	0.3181108717
958	0.3176747082
959	0.3171434541
960	0.3170868056
961	0.3156889091
962	0.3150536347
963	0.3147162698
964	0.3139156185
965	0.3138565448
966	0.3137880961
967	0.3135439405
968	0.3128773363
969	0.3117843652
970	0.3112941231
971	0.3110064667
972	0.3098102318
973	0.3092540212
974	0.3091871426
975	0.3091247781
976	0.3080587447
977	0.3079808955
978	0.3073333584
979	0.3062886948
980	0.3054296163
981	0.3048656291
982	0.3045747203
983	0.3037207998
984	0.3031233309
985	0.3026812072
986	0.3016958938
987	0.3014778473
988	0.3005092979
989	0.2998617733
990	0.2994677511
991	0.2984835868
992	0.2980205835
993	0.297436128
994	0.2965212188
995	0.295541177
996	0.2953737762
997	0.2946469457
998	0.2944935734
999	0.2938544497
