realtime_start,realtime_end,date,value
2025-07-27,2025-07-27,2011-12-01,96.1809
2025-07-27,2025-07-27,2012-01-01,96.7595
2025-07-27,2025-07-27,2012-02-01,97.0662
2025-07-27,2025-07-27,2012-03-01,96.5609
2025-07-27,2025-07-27,2012-04-01,97.251
2025-07-27,2025-07-27,2012-05-01,97.4595
2025-07-27,2025-07-27,2012-06-01,97.4768
2025-07-27,2025-07-27,2012-07-01,97.6714
2025-07-27,2025-07-27,2012-08-01,97.2734
2025-07-27,2025-07-27,2012-09-01,97.2217
2025-07-27,2025-07-27,2012-10-01,97.5311
2025-07-27,2025-07-27,2012-11-01,97.9084
2025-07-27,2025-07-27,2012-12-01,98.1884
2025-07-27,2025-07-27,2013-01-01,98.1736
2025-07-27,2025-07-27,2013-02-01,98.6434
2025-07-27,2025-07-27,2013-03-01,99.047
2025-07-27,2025-07-27,2013-04-01,98.9445
2025-07-27,2025-07-27,2013-05-01,99.0383
2025-07-27,2025-07-27,2013-06-01,99.2221
2025-07-27,2025-07-27,2013-07-01,98.8987
2025-07-27,2025-07-27,2013-08-01,99.4897
2025-07-27,2025-07-27,2013-09-01,100.021
2025-07-27,2025-07-27,2013-10-01,99.9037
2025-07-27,2025-07-27,2013-11-01,100.1582
2025-07-27,2025-07-27,2013-12-01,100.374
2025-07-27,2025-07-27,2014-01-01,99.9899
2025-07-27,2025-07-27,2014-02-01,100.7471
2025-07-27,2025-07-27,2014-03-01,101.7435
2025-07-27,2025-07-27,2014-04-01,101.8273
2025-07-27,2025-07-27,2014-05-01,102.2392
2025-07-27,2025-07-27,2014-06-01,102.5774
2025-07-27,2025-07-27,2014-07-01,102.7954
2025-07-27,2025-07-27,2014-08-01,102.6322
2025-07-27,2025-07-27,2014-09-01,102.9417
2025-07-27,2025-07-27,2014-10-01,102.9611
2025-07-27,2025-07-27,2014-11-01,103.5978
2025-07-27,2025-07-27,2014-12-01,103.6151
2025-07-27,2025-07-27,2015-01-01,102.7923
2025-07-27,2025-07-27,2015-02-01,102.1366
2025-07-27,2025-07-27,2015-03-01,101.7869
2025-07-27,2025-07-27,2015-04-01,101.2255
2025-07-27,2025-07-27,2015-05-01,100.7675
2025-07-27,2025-07-27,2015-06-01,100.4588
2025-07-27,2025-07-27,2015-07-01,101.0893
2025-07-27,2025-07-27,2015-08-01,100.9165
2025-07-27,2025-07-27,2015-09-01,100.633
2025-07-27,2025-07-27,2015-10-01,100.1563
2025-07-27,2025-07-27,2015-11-01,99.4366
2025-07-27,2025-07-27,2015-12-01,98.9471
2025-07-27,2025-07-27,2016-01-01,99.4391
2025-07-27,2025-07-27,2016-02-01,98.9232
2025-07-27,2025-07-27,2016-03-01,98.1635
2025-07-27,2025-07-27,2016-04-01,98.4775
2025-07-27,2025-07-27,2016-05-01,98.2549
2025-07-27,2025-07-27,2016-06-01,98.7315
2025-07-27,2025-07-27,2016-07-01,98.8452
2025-07-27,2025-07-27,2016-08-01,98.7427
2025-07-27,2025-07-27,2016-09-01,98.6552
2025-07-27,2025-07-27,2016-10-01,98.7237
2025-07-27,2025-07-27,2016-11-01,98.3443
2025-07-27,2025-07-27,2016-12-01,99.0406
2025-07-27,2025-07-27,2017-01-01,98.8158
2025-07-27,2025-07-27,2017-02-01,98.4356
2025-07-27,2025-07-27,2017-03-01,99.0492
2025-07-27,2025-07-27,2017-04-01,100.0416
2025-07-27,2025-07-27,2017-05-01,100.128
2025-07-27,2025-07-27,2017-06-01,100.337
2025-07-27,2025-07-27,2017-07-01,100.0865
2025-07-27,2025-07-27,2017-08-01,99.6323
2025-07-27,2025-07-27,2017-09-01,99.7482
2025-07-27,2025-07-27,2017-10-01,100.9893
2025-07-27,2025-07-27,2017-11-01,101.2493
2025-07-27,2025-07-27,2017-12-01,101.4871
2025-07-27,2025-07-27,2018-01-01,101.4852
2025-07-27,2025-07-27,2018-02-01,101.7319
2025-07-27,2025-07-27,2018-03-01,102.1943
2025-07-27,2025-07-27,2018-04-01,103.3551
2025-07-27,2025-07-27,2018-05-01,102.381
2025-07-27,2025-07-27,2018-06-01,103.2256
2025-07-27,2025-07-27,2018-07-01,103.3561
2025-07-27,2025-07-27,2018-08-01,104.0585
2025-07-27,2025-07-27,2018-09-01,104.1038
2025-07-27,2025-07-27,2018-10-01,103.9297
2025-07-27,2025-07-27,2018-11-01,104.0126
2025-07-27,2025-07-27,2018-12-01,104.0451
2025-07-27,2025-07-27,2019-01-01,103.3598
2025-07-27,2025-07-27,2019-02-01,102.8251
2025-07-27,2025-07-27,2019-03-01,102.8361
2025-07-27,2025-07-27,2019-04-01,102.2748
2025-07-27,2025-07-27,2019-05-01,102.4176
2025-07-27,2025-07-27,2019-06-01,102.5425
2025-07-27,2025-07-27,2019-07-01,102.0057
2025-07-27,2025-07-27,2019-08-01,102.7814
2025-07-27,2025-07-27,2019-09-01,102.4601
2025-07-27,2025-07-27,2019-10-01,101.5878
2025-07-27,2025-07-27,2019-11-01,102.1494
2025-07-27,2025-07-27,2019-12-01,101.9421
2025-07-27,2025-07-27,2020-01-01,101.3372
2025-07-27,2025-07-27,2020-02-01,101.6718
2025-07-27,2025-07-27,2020-03-01,97.606
2025-07-27,2025-07-27,2020-04-01,84.6812
2025-07-27,2025-07-27,2020-05-01,86.0108
2025-07-27,2025-07-27,2020-06-01,91.6745
2025-07-27,2025-07-27,2020-07-01,95.0037
2025-07-27,2025-07-27,2020-08-01,95.9294
2025-07-27,2025-07-27,2020-09-01,95.8914
2025-07-27,2025-07-27,2020-10-01,96.5256
2025-07-27,2025-07-27,2020-11-01,96.9529
2025-07-27,2025-07-27,2020-12-01,98.2039
2025-07-27,2025-07-27,2021-01-01,98.8135
2025-07-27,2025-07-27,2021-02-01,95.5072
2025-07-27,2025-07-27,2021-03-01,98.1929
2025-07-27,2025-07-27,2021-04-01,98.3317
2025-07-27,2025-07-27,2021-05-01,99.1867
2025-07-27,2025-07-27,2021-06-01,99.6483
2025-07-27,2025-07-27,2021-07-01,100.0668
2025-07-27,2025-07-27,2021-08-01,100.0412
2025-07-27,2025-07-27,2021-09-01,98.9955
2025-07-27,2025-07-27,2021-10-01,100.3542
2025-07-27,2025-07-27,2021-11-01,101.2684
2025-07-27,2025-07-27,2021-12-01,101.1948
2025-07-27,2025-07-27,2022-01-01,101.2146
2025-07-27,2025-07-27,2022-02-01,101.8458
2025-07-27,2025-07-27,2022-03-01,102.6732
2025-07-27,2025-07-27,2022-04-01,102.9024
2025-07-27,2025-07-27,2022-05-01,102.9659
2025-07-27,2025-07-27,2022-06-01,102.8224
2025-07-27,2025-07-27,2022-07-01,103.0505
2025-07-27,2025-07-27,2022-08-01,103.1703
2025-07-27,2025-07-27,2022-09-01,103.5326
2025-07-27,2025-07-27,2022-10-01,103.4442
2025-07-27,2025-07-27,2022-11-01,103.1058
2025-07-27,2025-07-27,2022-12-01,101.8266
2025-07-27,2025-07-27,2023-01-01,102.7476
2025-07-27,2025-07-27,2023-02-01,102.8003
2025-07-27,2025-07-27,2023-03-01,102.8143
2025-07-27,2025-07-27,2023-04-01,103.2241
2025-07-27,2025-07-27,2023-05-01,102.9809
2025-07-27,2025-07-27,2023-06-01,102.3809
2025-07-27,2025-07-27,2023-07-01,103.0722
2025-07-27,2025-07-27,2023-08-01,103.0951
2025-07-27,2025-07-27,2023-09-01,103.3081
2025-07-27,2025-07-27,2023-10-01,102.5781
2025-07-27,2025-07-27,2023-11-01,102.8868
2025-07-27,2025-07-27,2023-12-01,102.6309
2025-07-27,2025-07-27,2024-01-01,101.483
2025-07-27,2025-07-27,2024-02-01,102.7267
2025-07-27,2025-07-27,2024-03-01,102.5186
2025-07-27,2025-07-27,2024-04-01,102.3568
2025-07-27,2025-07-27,2024-05-01,102.9797
2025-07-27,2025-07-27,2024-06-01,103.2534
2025-07-27,2025-07-27,2024-07-01,102.5192
2025-07-27,2025-07-27,2024-08-01,103.0196
2025-07-27,2025-07-27,2024-09-01,102.5954
2025-07-27,2025-07-27,2024-10-01,102.2138
2025-07-27,2025-07-27,2024-11-01,101.9503
2025-07-27,2025-07-27,2024-12-01,103.0447
2025-07-27,2025-07-27,2025-01-01,102.8805
2025-07-27,2025-07-27,2025-02-01,103.9397
2025-07-27,2025-07-27,2025-03-01,103.6682
2025-07-27,2025-07-27,2025-04-01,103.6912
2025-07-27,2025-07-27,2025-05-01,103.6602
2025-07-27,2025-07-27,2025-06-01,104.0071
