realtime_start,realtime_end,date,value
2025-07-29,2025-07-29,1975-03-01,95.90268510136819
2025-07-29,2025-07-29,1975-04-01,96.3141874358922
2025-07-29,2025-07-29,1975-05-01,96.79669483822211
2025-07-29,2025-07-29,1975-06-01,97.3043090333999
2025-07-29,2025-07-29,1975-07-01,97.8060146874313
2025-07-29,2025-07-29,1975-08-01,98.2762942796113
2025-07-29,2025-07-29,1975-09-01,98.71285368718081
2025-07-29,2025-07-29,1975-10-01,99.12722726905459
2025-07-29,2025-07-29,1975-11-01,99.5324405139201
2025-07-29,2025-07-29,1975-12-01,99.9363086425029
2025-07-29,2025-07-29,1976-01-01,100.322704728373
2025-07-29,2025-07-29,1976-02-01,100.648567222021
2025-07-29,2025-07-29,1976-03-01,100.880782130858
2025-07-29,2025-07-29,1976-04-01,101.02010785608
2025-07-29,2025-07-29,1976-05-01,101.07916403425101
2025-07-29,2025-07-29,1976-06-01,101.08625215213101
2025-07-29,2025-07-29,1976-07-01,101.06584215958901
2025-07-29,2025-07-29,1976-08-01,101.034888199224
2025-07-29,2025-07-29,1976-09-01,101.022408058218
2025-07-29,2025-07-29,1976-10-01,101.052211902893
2025-07-29,2025-07-29,1976-11-01,101.148264523131
2025-07-29,2025-07-29,1976-12-01,101.30383796982001
2025-07-29,2025-07-29,1977-01-01,101.488041907012
2025-07-29,2025-07-29,1977-02-01,101.67680771508002
2025-07-29,2025-07-29,1977-03-01,101.84257188960301
2025-07-29,2025-07-29,1977-04-01,101.952844999256
2025-07-29,2025-07-29,1977-05-01,102.000858464778
2025-07-29,2025-07-29,1977-06-01,101.98811587899598
2025-07-29,2025-07-29,1977-07-01,101.9280778401
2025-07-29,2025-07-29,1977-08-01,101.844054376372
2025-07-29,2025-07-29,1977-09-01,101.765438285494
2025-07-29,2025-07-29,1977-10-01,101.709797085571
2025-07-29,2025-07-29,1977-11-01,101.678206625914
2025-07-29,2025-07-29,1977-12-01,101.67297385296
2025-07-29,2025-07-29,1978-01-01,101.696879621872
2025-07-29,2025-07-29,1978-02-01,101.74342392292
2025-07-29,2025-07-29,1978-03-01,101.84248988064199
2025-07-29,2025-07-29,1978-04-01,101.98133332140199
2025-07-29,2025-07-29,1978-05-01,102.123670931159
2025-07-29,2025-07-29,1978-06-01,102.230764766745
2025-07-29,2025-07-29,1978-07-01,102.279256013421
2025-07-29,2025-07-29,1978-08-01,102.258997523209
2025-07-29,2025-07-29,1978-09-01,102.170626085849
2025-07-29,2025-07-29,1978-10-01,102.019947803708
2025-07-29,2025-07-29,1978-11-01,101.82715999591
2025-07-29,2025-07-29,1978-12-01,101.627673451791
2025-07-29,2025-07-29,1979-01-01,101.45074630391198
2025-07-29,2025-07-29,1979-02-01,101.278505266164
2025-07-29,2025-07-29,1979-03-01,101.07994495988399
2025-07-29,2025-07-29,1979-04-01,100.841219073552
2025-07-29,2025-07-29,1979-05-01,100.580501664802
2025-07-29,2025-07-29,1979-06-01,100.30916025301201
2025-07-29,2025-07-29,1979-07-01,100.040203903675
2025-07-29,2025-07-29,1979-08-01,99.78523200887209
2025-07-29,2025-07-29,1979-09-01,99.5349946083589
2025-07-29,2025-07-29,1979-10-01,99.2697013268336
2025-07-29,2025-07-29,1979-11-01,98.9870425828876
2025-07-29,2025-07-29,1979-12-01,98.69409392359958
2025-07-29,2025-07-29,1980-01-01,98.39268720545641
2025-07-29,2025-07-29,1980-02-01,98.0662587480077
2025-07-29,2025-07-29,1980-03-01,97.7556751069982
2025-07-29,2025-07-29,1980-04-01,97.5843519447126
2025-07-29,2025-07-29,1980-05-01,97.6449394886434
2025-07-29,2025-07-29,1980-06-01,97.9732414139159
2025-07-29,2025-07-29,1980-07-01,98.4984731737996
2025-07-29,2025-07-29,1980-08-01,99.0932778766362
2025-07-29,2025-07-29,1980-09-01,99.62031806211
2025-07-29,2025-07-29,1980-10-01,99.9784829586818
2025-07-29,2025-07-29,1980-11-01,100.13728250214001
2025-07-29,2025-07-29,1980-12-01,100.133096930243
2025-07-29,2025-07-29,1981-01-01,100.027177778895
2025-07-29,2025-07-29,1981-02-01,99.8860804039617
2025-07-29,2025-07-29,1981-03-01,99.74358364254249
2025-07-29,2025-07-29,1981-04-01,99.572780663152
2025-07-29,2025-07-29,1981-05-01,99.34480949037331
2025-07-29,2025-07-29,1981-06-01,99.0747397088129
2025-07-29,2025-07-29,1981-07-01,98.79487668147671
2025-07-29,2025-07-29,1981-08-01,98.5077199425475
2025-07-29,2025-07-29,1981-09-01,98.1895702303051
2025-07-29,2025-07-29,1981-10-01,97.85135359934272
2025-07-29,2025-07-29,1981-11-01,97.5135251286302
2025-07-29,2025-07-29,1981-12-01,97.2024192712703
2025-07-29,2025-07-29,1982-01-01,96.9115484878648
2025-07-29,2025-07-29,1982-02-01,96.63529254423479
2025-07-29,2025-07-29,1982-03-01,96.4104916752017
2025-07-29,2025-07-29,1982-04-01,96.2680925618074
2025-07-29,2025-07-29,1982-05-01,96.215330284163
2025-07-29,2025-07-29,1982-06-01,96.25477111832359
2025-07-29,2025-07-29,1982-07-01,96.37325174958929
2025-07-29,2025-07-29,1982-08-01,96.55741830226481
2025-07-29,2025-07-29,1982-09-01,96.81255611900379
2025-07-29,2025-07-29,1982-10-01,97.13435462520441
2025-07-29,2025-07-29,1982-11-01,97.5355677008025
2025-07-29,2025-07-29,1982-12-01,98.0254862762056
2025-07-29,2025-07-29,1983-01-01,98.5912344931523
2025-07-29,2025-07-29,1983-02-01,99.2057477868767
2025-07-29,2025-07-29,1983-03-01,99.83834248766242
2025-07-29,2025-07-29,1983-04-01,100.455987704109
2025-07-29,2025-07-29,1983-05-01,101.02425051203699
2025-07-29,2025-07-29,1983-06-01,101.510519568416
2025-07-29,2025-07-29,1983-07-01,101.89831486890999
2025-07-29,2025-07-29,1983-08-01,102.18788144469801
2025-07-29,2025-07-29,1983-09-01,102.39931702064301
2025-07-29,2025-07-29,1983-10-01,102.540385660292
2025-07-29,2025-07-29,1983-11-01,102.61655817840901
2025-07-29,2025-07-29,1983-12-01,102.62996939705098
2025-07-29,2025-07-29,1984-01-01,102.58499034473199
2025-07-29,2025-07-29,1984-02-01,102.471118430267
2025-07-29,2025-07-29,1984-03-01,102.281300746119
2025-07-29,2025-07-29,1984-04-01,102.02421547603399
2025-07-29,2025-07-29,1984-05-01,101.728547091344
2025-07-29,2025-07-29,1984-06-01,101.418373184601
2025-07-29,2025-07-29,1984-07-01,101.12578028238501
2025-07-29,2025-07-29,1984-08-01,100.869902479887
2025-07-29,2025-07-29,1984-09-01,100.66780352576001
2025-07-29,2025-07-29,1984-10-01,100.52607931664801
2025-07-29,2025-07-29,1984-11-01,100.430714896969
2025-07-29,2025-07-29,1984-12-01,100.360045837591
2025-07-29,2025-07-29,1985-01-01,100.30546211801001
2025-07-29,2025-07-29,1985-02-01,100.254043804268
2025-07-29,2025-07-29,1985-03-01,100.21183628138701
2025-07-29,2025-07-29,1985-04-01,100.17786908614299
2025-07-29,2025-07-29,1985-05-01,100.14768166116
